Timestamp,Timestamp (Seconds),CPU %,CPU Frequency,Virtual Memory %,Virtual Memory,Swap Memory %,Swap Memory,Disk Usage %,Disk Usage,
2021-11-22 12:43:03.925722,1637584983.925722,0.7,0,7.1,849956864,0.0,0,23.2,46258208768,
2021-11-22 12:43:04.429457,1637584984.429457,0.0,0,7.1,849956864,0.0,0,23.2,46258208768,
2021-11-22 12:43:04.933720,1637584984.93372,0.0,0,7.1,849948672,0.0,0,23.2,46258208768,
2021-11-22 12:43:05.438174,1637584985.438174,0.0,0,7.1,849948672,0.0,0,23.2,46258208768,
2021-11-22 12:43:05.939503,1637584985.939503,1.0,0,7.1,849948672,0.0,0,23.2,46258208768,
2021-11-22 12:43:06.456948,1637584986.456948,0.2,0,7.1,849948672,0.0,0,23.2,46258208768,
2021-11-22 12:43:06.958104,1637584986.958104,1.5,0,7.1,850849792,0.0,0,23.2,46258221056,
2021-11-22 12:43:07.476461,1637584987.476461,0.0,0,7.1,850804736,0.0,0,23.2,46258221056,
2021-11-22 12:43:07.979163,1637584987.979163,0.5,0,7.1,851660800,0.0,0,23.2,46258225152,
2021-11-22 12:43:08.503024,1637584988.503024,1.0,0,7.1,852144128,0.0,0,23.2,46258225152,
2021-11-22 12:43:09.004894,1637584989.004894,0.5,0,7.1,852365312,0.0,0,23.2,46258237440,
2021-11-22 12:43:09.508978,1637584989.508978,0.3,0,7.1,852672512,0.0,0,23.2,46258237440,
2021-11-22 12:43:10.010437,1637584990.010437,0.0,0,7.1,852414464,0.0,0,23.2,46258237440,
2021-11-22 12:43:10.528066,1637584990.528066,1.7,0,7.1,852725760,0.0,0,23.2,46258249728,
2021-11-22 12:43:11.037631,1637584991.037631,0.0,0,7.1,852463616,0.0,0,23.2,46258249728,
2021-11-22 12:43:11.551550,1637584991.55155,0.5,0,7.1,852885504,0.0,0,23.2,46258266112,
2021-11-22 12:43:12.061614,1637584992.061614,0.2,0,7.1,852885504,0.0,0,23.2,46258266112,
2021-11-22 12:43:12.573965,1637584992.573965,1.5,0,7.1,852938752,0.0,0,23.2,46258278400,
2021-11-22 12:43:13.081826,1637584993.081826,0.0,0,7.1,852418560,0.0,0,23.2,46258278400,
2021-11-22 12:43:13.598653,1637584993.598653,0.7,0,7.1,852959232,0.0,0,23.2,46258290688,
2021-11-22 12:43:14.116572,1637584994.116572,0.2,0,7.1,852959232,0.0,0,23.2,46258290688,
2021-11-22 12:43:14.619949,1637584994.619949,1.8,0,7.1,853348352,0.0,0,23.2,46258302976,
2021-11-22 12:43:15.128981,1637584995.128981,0.0,0,7.1,853348352,0.0,0,23.2,46258302976,
2021-11-22 12:43:15.645912,1637584995.645912,1.2,0,7.1,852893696,0.0,0,23.2,46258315264,
2021-11-22 12:43:16.158714,1637584996.158714,0.2,0,7.1,852893696,0.0,0,23.2,46258315264,
2021-11-22 12:43:16.670919,1637584996.670919,2.0,0,7.1,852774912,0.0,0,23.2,46258327552,
2021-11-22 12:43:17.183429,1637584997.183429,0.0,0,7.1,852774912,0.0,0,23.2,46258327552,
2021-11-22 12:43:17.684370,1637584997.68437,5.1,0,7.1,852312064,0.0,0,23.2,46258339840,
2021-11-22 12:43:18.187577,1637584998.187577,0.0,0,7.1,852312064,0.0,0,23.2,46258339840,
2021-11-22 12:43:18.696645,1637584998.696645,1.5,0,7.1,852606976,0.0,0,23.2,46258352128,
2021-11-22 12:43:19.201338,1637584999.201338,0.0,0,7.1,852606976,0.0,0,23.2,46258352128,
2021-11-22 12:43:19.703469,1637584999.703469,0.5,0,7.1,852615168,0.0,0,23.2,46258364416,
2021-11-22 12:43:20.219760,1637585000.21976,0.0,0,7.1,852615168,0.0,0,23.2,46258364416,
2021-11-22 12:43:20.723934,1637585000.723934,1.7,0,7.1,852914176,0.0,0,23.2,46258380800,
2021-11-22 12:43:21.229159,1637585001.229159,0.0,0,7.1,852922368,0.0,0,23.2,46258380800,
2021-11-22 12:43:21.730954,1637585001.730954,1.3,0,7.1,853704704,0.0,0,23.2,46258397184,
2021-11-22 12:43:22.234504,1637585002.234504,0.0,0,7.1,853704704,0.0,0,23.2,46258397184,
2021-11-22 12:43:22.737717,1637585002.737717,1.0,0,7.1,852942848,0.0,0,23.2,46258409472,
2021-11-22 12:43:23.239897,1637585003.239897,0.0,0,7.1,852942848,0.0,0,23.2,46258409472,
2021-11-22 12:43:23.744265,1637585003.744265,0.8,0,7.1,852766720,0.0,0,23.2,46258421760,
2021-11-22 12:43:24.260709,1637585004.260709,0.2,0,7.1,852766720,0.0,0,23.2,46258421760,
2021-11-22 12:43:24.766286,1637585004.766286,0.8,0,7.1,853123072,0.0,0,23.2,46258434048,
2021-11-22 12:43:25.275642,1637585005.275642,0.0,0,7.1,853123072,0.0,0,23.2,46258434048,
2021-11-22 12:43:25.779341,1637585005.779341,1.5,0,7.1,853278720,0.0,0,23.2,46258446336,
2021-11-22 12:43:26.283729,1637585006.283729,0.0,0,7.1,853278720,0.0,0,23.2,46258446336,
2021-11-22 12:43:26.786913,1637585006.786913,1.0,0,7.1,854048768,0.0,0,23.2,46258458624,
2021-11-22 12:43:27.289645,1637585007.289645,0.0,0,7.1,854040576,0.0,0,23.2,46258458624,
2021-11-22 12:43:27.791000,1637585007.791,4.8,0,7.1,852873216,0.0,0,23.2,46258470912,
2021-11-22 12:43:28.300508,1637585008.300508,0.0,0,7.1,852873216,0.0,0,23.2,46258470912,
2021-11-22 12:43:28.803331,1637585008.803331,1.0,0,7.1,852910080,0.0,0,23.2,46258483200,
2021-11-22 12:43:29.305526,1637585009.305526,0.0,0,7.1,852611072,0.0,0,23.2,46258483200,
2021-11-22 12:43:29.806624,1637585009.806624,1.0,0,7.1,853671936,0.0,0,23.2,46258495488,
2021-11-22 12:43:30.319799,1637585010.319799,0.2,0,7.1,853430272,0.0,0,23.2,46258495488,
2021-11-22 12:43:30.821793,1637585010.821793,0.3,0,7.1,853401600,0.0,0,23.2,46258507776,
2021-11-22 12:43:31.336407,1637585011.336407,0.2,0,7.1,852934656,0.0,0,23.2,46258507776,
2021-11-22 12:43:31.838475,1637585011.838475,0.8,0,7.1,853463040,0.0,0,23.2,46258524160,
2021-11-22 12:43:32.356823,1637585012.356823,0.2,0,7.1,853237760,0.0,0,23.2,46258524160,
2021-11-22 12:43:32.864297,1637585012.864297,0.7,0,7.1,853512192,0.0,0,23.2,46258536448,
2021-11-22 12:43:33.375013,1637585013.375013,3.0,0,7.1,852762624,0.0,0,23.2,46258540544,
2021-11-22 12:43:33.897071,1637585013.897071,0.2,0,7.1,852762624,0.0,0,23.2,46258552832,
2021-11-22 12:43:34.401495,1637585014.401495,1.8,0,7.1,853434368,0.0,0,23.2,46258552832,
2021-11-22 12:43:34.905483,1637585014.905483,0.5,0,7.1,853422080,0.0,0,23.2,46258565120,
2021-11-22 12:43:35.409683,1637585015.409683,1.5,0,7.1,853323776,0.0,0,23.2,46258565120,
2021-11-22 12:43:35.913395,1637585015.913395,0.0,0,7.1,853086208,0.0,0,23.2,46258577408,
2021-11-22 12:43:36.419798,1637585016.419798,0.5,0,7.1,852852736,0.0,0,23.2,46258577408,
2021-11-22 12:43:36.922014,1637585016.922014,0.3,0,7.1,852832256,0.0,0,23.2,46258589696,
2021-11-22 12:43:37.423865,1637585017.423865,0.8,0,7.1,853389312,0.0,0,23.2,46258589696,
2021-11-22 12:43:37.925319,1637585017.925319,0.0,0,7.1,853577728,0.0,0,23.2,46258601984,
2021-11-22 12:43:38.435247,1637585018.435247,3.5,0,7.1,853557248,0.0,0,23.2,46258601984,
2021-11-22 12:43:38.940606,1637585018.940606,0.2,0,7.1,853147648,0.0,0,23.2,46258614272,
2021-11-22 12:43:39.444381,1637585019.444381,1.0,0,7.1,852357120,0.0,0,23.2,46258614272,
2021-11-22 12:43:39.963768,1637585019.963768,0.2,0,7.1,852570112,0.0,0,23.2,46258642944,
2021-11-22 12:43:40.473291,1637585020.473291,0.7,0,7.1,853143552,0.0,0,23.2,46258642944,
2021-11-22 12:43:40.982426,1637585020.982426,0.0,0,7.1,852869120,0.0,0,23.2,46258655232,
2021-11-22 12:43:41.485581,1637585021.485581,2.3,0,7.1,852602880,0.0,0,23.2,46258655232,
2021-11-22 12:43:41.986746,1637585021.986746,0.0,0,7.1,852090880,0.0,0,23.2,46258667520,
2021-11-22 12:43:42.494923,1637585022.494923,1.0,0,7.1,852172800,0.0,0,23.2,46258667520,
2021-11-22 12:43:42.996681,1637585022.996681,0.3,0,7.1,852144128,0.0,0,23.2,46258679808,
2021-11-22 12:43:43.502928,1637585023.502928,1.3,0,7.1,852406272,0.0,0,23.2,46258679808,
2021-11-22 12:43:44.021898,1637585024.021898,0.0,0,7.1,852119552,0.0,0,23.2,46258692096,
2021-11-22 12:43:44.532083,1637585024.532083,1.0,0,7.1,852328448,0.0,0,23.2,46258692096,
2021-11-22 12:43:45.051618,1637585025.051618,0.0,0,7.1,852299776,0.0,0,23.2,46258704384,
2021-11-22 12:43:45.559034,1637585025.559034,1.2,0,7.1,852598784,0.0,0,23.2,46258704384,
2021-11-22 12:43:46.078151,1637585026.078151,0.2,0,7.1,852328448,0.0,0,23.2,46258716672,
2021-11-22 12:43:46.582117,1637585026.582117,1.3,0,7.1,852770816,0.0,0,23.2,46258720768,
2021-11-22 12:43:47.087014,1637585027.087014,0.0,0,7.1,852750336,0.0,0,23.2,46258733056,
2021-11-22 12:43:47.593238,1637585027.593238,0.7,0,7.1,852234240,0.0,0,23.2,46258733056,
2021-11-22 12:43:48.105052,1637585028.105052,0.2,0,7.1,852213760,0.0,0,23.2,46258745344,
2021-11-22 12:43:48.611109,1637585028.611109,1.8,0,7.1,852955136,0.0,0,23.2,46258745344,
2021-11-22 12:43:49.137654,1637585029.137654,0.0,0,7.1,852197376,0.0,0,23.2,46258761728,
2021-11-22 12:43:49.641620,1637585029.64162,0.8,0,7.1,851984384,0.0,0,23.2,46258761728,
2021-11-22 12:43:50.160561,1637585030.160561,0.0,0,7.1,851996672,0.0,0,23.2,46258774016,
2021-11-22 12:43:50.666080,1637585030.66608,0.5,0,7.1,852488192,0.0,0,23.2,46258774016,
2021-11-22 12:43:51.170856,1637585031.170856,0.0,0,7.1,852467712,0.0,0,23.2,46258786304,
2021-11-22 12:43:51.674033,1637585031.674033,1.0,0,7.1,852758528,0.0,0,23.2,46258786304,
2021-11-22 12:43:52.174767,1637585032.174767,0.3,0,7.1,852738048,0.0,0,23.2,46258798592,
2021-11-22 12:43:52.675971,1637585032.675971,0.8,0,7.1,853192704,0.0,0,23.2,46258798592,
2021-11-22 12:43:53.182486,1637585033.182486,0.0,0,7.1,853151744,0.0,0,23.2,46258810880,
2021-11-22 12:43:53.684213,1637585033.684213,0.5,0,7.1,851845120,0.0,0,23.2,46258810880,
2021-11-22 12:43:54.185336,1637585034.185336,0.0,0,7.1,851865600,0.0,0,23.2,46258823168,
2021-11-22 12:43:54.688776,1637585034.688776,1.8,0,7.1,852197376,0.0,0,23.2,46258823168,
2021-11-22 12:43:55.189894,1637585035.189894,0.0,0,7.1,852201472,0.0,0,23.2,46258835456,
2021-11-22 12:43:55.691732,1637585035.691732,0.0,0,7.1,852201472,0.0,0,23.2,46258835456,
2021-11-22 12:43:56.193014,1637585036.193014,1.0,0,7.1,853303296,0.0,0,23.2,46258847744,
2021-11-22 12:43:56.707078,1637585036.707078,0.2,0,7.1,853303296,0.0,0,23.2,46258847744,
2021-11-22 12:43:57.209192,1637585037.209192,0.5,0,7.1,851902464,0.0,0,23.2,46258860032,
2021-11-22 12:43:57.711058,1637585037.711058,0.5,0,7.1,851902464,0.0,0,23.2,46258860032,
2021-11-22 12:43:58.213265,1637585038.213265,1.0,0,7.1,852656128,0.0,0,23.2,46258872320,
2021-11-22 12:43:58.716183,1637585038.716183,0.2,0,7.1,852656128,0.0,0,23.2,46258872320,
2021-11-22 12:43:59.220820,1637585039.22082,7.2,0,7.1,851513344,0.0,0,23.2,46258892800,
2021-11-22 12:43:59.739908,1637585039.739908,0.2,0,7.1,851513344,0.0,0,23.2,46258892800,
2021-11-22 12:44:00.248358,1637585040.248358,1.2,0,7.1,852066304,0.0,0,23.2,46258905088,
2021-11-22 12:44:00.765443,1637585040.765443,0.0,0,7.1,852066304,0.0,0,23.2,46258905088,
2021-11-22 12:44:01.271759,1637585041.271759,1.0,0,7.1,851456000,0.0,0,23.2,46258917376,
2021-11-22 12:44:01.781366,1637585041.781366,0.0,0,7.1,851456000,0.0,0,23.2,46258917376,
2021-11-22 12:44:02.291023,1637585042.291023,1.7,0,7.1,852414464,0.0,0,23.2,46258929664,
2021-11-22 12:44:02.806457,1637585042.806457,0.0,0,7.1,852414464,0.0,0,23.2,46258929664,
2021-11-22 12:44:03.309654,1637585043.309654,0.5,0,7.1,852205568,0.0,0,23.2,46258941952,
2021-11-22 12:44:03.821706,1637585043.821706,0.0,0,7.1,852197376,0.0,0,23.2,46258941952,
2021-11-22 12:44:04.324853,1637585044.324853,2.3,0,7.1,851861504,0.0,0,23.2,46258954240,
2021-11-22 12:44:04.832381,1637585044.832381,0.0,0,7.1,851861504,0.0,0,23.2,46258954240,
2021-11-22 12:44:05.334313,1637585045.334313,1.0,0,7.1,852688896,0.0,0,23.2,46258966528,
2021-11-22 12:44:05.844153,1637585045.844153,0.2,0,7.1,852688896,0.0,0,23.2,46258966528,
2021-11-22 12:44:06.350813,1637585046.350813,1.5,0,7.1,852262912,0.0,0,23.2,46258978816,
2021-11-22 12:44:06.852315,1637585046.852315,0.0,0,7.1,852262912,0.0,0,23.2,46258978816,
2021-11-22 12:44:07.357537,1637585047.357537,0.8,0,7.1,852271104,0.0,0,23.2,46258978816,
2021-11-22 12:44:07.862016,1637585047.862016,0.3,0,7.1,852492288,0.0,0,23.2,46258991104,
2021-11-22 12:44:08.364698,1637585048.364698,0.5,0,7.1,851578880,0.0,0,23.2,46258991104,
2021-11-22 12:44:08.875607,1637585048.875607,0.5,0,7.1,851521536,0.0,0,23.2,46259007488,
2021-11-22 12:44:09.378683,1637585049.378683,7.5,0,7.1,850747392,0.0,0,23.2,46259007488,
2021-11-22 12:44:09.882430,1637585049.88243,0.3,0,7.1,850460672,0.0,0,23.2,46259019776,
2021-11-22 12:44:10.383724,1637585050.383724,1.3,0,7.1,851771392,0.0,0,23.2,46259019776,
2021-11-22 12:44:10.887093,1637585050.887093,0.0,0,7.1,851517440,0.0,0,23.2,46259032064,
2021-11-22 12:44:11.392280,1637585051.39228,0.5,0,7.1,852627456,0.0,0,23.2,46259036160,
2021-11-22 12:44:11.896744,1637585051.896744,0.5,0,7.1,852566016,0.0,0,23.2,46259048448,
2021-11-22 12:44:12.399283,1637585052.399283,0.3,0,7.1,852566016,0.0,0,23.2,46259048448,
2021-11-22 12:44:12.904643,1637585052.904643,0.3,0,7.1,852271104,0.0,0,23.2,46259060736,
2021-11-22 12:44:13.419783,1637585053.419783,0.0,0,7.1,852271104,0.0,0,23.2,46259060736,
2021-11-22 12:44:13.922048,1637585053.922048,1.5,0,7.1,851992576,0.0,0,23.2,46259073024,
2021-11-22 12:44:14.432042,1637585054.432042,0.0,0,7.1,851992576,0.0,0,23.2,46259073024,
2021-11-22 12:44:14.935102,1637585054.935102,1.0,0,7.1,852238336,0.0,0,23.2,46259085312,
2021-11-22 12:44:15.450616,1637585055.450616,0.0,0,7.1,852238336,0.0,0,23.2,46259085312,
2021-11-22 12:44:15.953202,1637585055.953202,1.8,0,7.1,852983808,0.0,0,23.2,46259101696,
2021-11-22 12:44:16.458486,1637585056.458486,0.0,0,7.1,852983808,0.0,0,23.2,46259101696,
2021-11-22 12:44:16.961872,1637585056.961872,1.3,0,7.1,852537344,0.0,0,23.2,46259113984,
2021-11-22 12:44:17.465537,1637585057.465537,0.0,0,7.1,852537344,0.0,0,23.2,46259113984,
2021-11-22 12:44:17.969437,1637585057.969437,1.8,0,7.1,852406272,0.0,0,23.2,46259113984,
2021-11-22 12:44:18.478994,1637585058.478994,0.0,0,7.1,852406272,0.0,0,23.2,46259113984,
2021-11-22 12:44:18.981816,1637585058.981816,0.8,0,7.1,853254144,0.0,0,23.2,46259126272,
2021-11-22 12:44:19.494786,1637585059.494786,0.0,0,7.1,853254144,0.0,0,23.2,46259126272,
2021-11-22 12:44:19.997591,1637585059.997591,4.9,0,7.1,852889600,0.0,0,23.2,46259138560,
2021-11-22 12:44:20.500052,1637585060.500052,0.0,0,7.1,852889600,0.0,0,23.2,46259138560,
2021-11-22 12:44:21.001178,1637585061.001178,1.8,0,7.1,852414464,0.0,0,23.2,46259150848,
2021-11-22 12:44:21.502084,1637585061.502084,0.0,0,7.1,852414464,0.0,0,23.2,46259150848,
2021-11-22 12:44:22.008104,1637585062.008104,2.0,0,7.1,852041728,0.0,0,23.2,46259163136,
2021-11-22 12:44:22.509954,1637585062.509954,0.0,0,7.1,852041728,0.0,0,23.2,46259163136,
2021-11-22 12:44:23.012900,1637585063.0129,1.3,0,7.1,853143552,0.0,0,23.2,46259175424,
2021-11-22 12:44:23.519521,1637585063.519521,0.0,0,7.1,853143552,0.0,0,23.2,46259175424,
2021-11-22 12:44:24.020461,1637585064.020461,1.0,0,7.1,853487616,0.0,0,23.2,46259191808,
2021-11-22 12:44:24.522724,1637585064.522724,0.0,0,7.1,853487616,0.0,0,23.2,46259191808,
2021-11-22 12:44:25.030324,1637585065.030324,1.2,0,7.1,853245952,0.0,0,23.2,46259204096,
2021-11-22 12:44:25.541513,1637585065.541513,0.2,0,7.1,853245952,0.0,0,23.2,46259204096,
2021-11-22 12:44:26.046798,1637585066.046798,1.5,0,7.1,852418560,0.0,0,23.2,46259220480,
2021-11-22 12:44:26.566971,1637585066.566971,0.0,0,7.1,852418560,0.0,0,23.2,46259220480,
2021-11-22 12:44:27.068547,1637585067.068547,1.5,0,7.1,852463616,0.0,0,23.2,46259240960,
2021-11-22 12:44:27.571622,1637585067.571622,0.0,0,7.1,852463616,0.0,0,23.2,46259240960,
2021-11-22 12:44:28.074075,1637585068.074075,1.3,0,7.1,853045248,0.0,0,23.2,46259253248,
2021-11-22 12:44:28.583178,1637585068.583178,0.0,0,7.1,853045248,0.0,0,23.2,46259253248,
2021-11-22 12:44:29.087718,1637585069.087718,0.8,0,7.1,853663744,0.0,0,23.2,46259265536,
2021-11-22 12:44:29.602119,1637585069.602119,0.0,0,7.1,853663744,0.0,0,23.2,46259265536,
2021-11-22 12:44:30.104388,1637585070.104388,4.9,0,7.1,853671936,0.0,0,23.2,46259277824,
2021-11-22 12:44:30.620253,1637585070.620253,0.7,0,7.1,853397504,0.0,0,23.2,46259277824,
2021-11-22 12:44:31.122604,1637585071.122604,0.3,0,7.1,853929984,0.0,0,23.2,46259290112,
2021-11-22 12:44:31.628489,1637585071.628489,0.8,0,7.1,854007808,0.0,0,23.2,46259290112,
2021-11-22 12:44:32.131693,1637585072.131693,0.5,0,7.1,854069248,0.0,0,23.2,46259302400,
2021-11-22 12:44:32.640401,1637585072.640401,0.5,0,7.1,853307392,0.0,0,23.2,46259302400,
2021-11-22 12:44:33.145566,1637585073.145566,0.5,0,7.1,853295104,0.0,0,23.2,46259314688,
2021-11-22 12:44:33.646920,1637585073.64692,0.3,0,7.1,853483520,0.0,0,23.2,46259314688,
2021-11-22 12:44:34.157144,1637585074.157144,0.2,0,7.1,853454848,0.0,0,23.2,46259326976,
2021-11-22 12:44:34.666114,1637585074.666114,0.5,0,7.1,853405696,0.0,0,23.2,46259326976,
2021-11-22 12:44:35.176733,1637585075.176733,0.2,0,7.1,853381120,0.0,0,23.2,46259343360,
2021-11-22 12:44:35.679855,1637585075.679855,1.3,0,7.1,853762048,0.0,0,23.2,46259343360,
2021-11-22 12:44:36.187204,1637585076.187204,0.2,0,7.1,853749760,0.0,0,23.2,46259355648,
2021-11-22 12:44:36.691225,1637585076.691225,1.5,0,7.1,852729856,0.0,0,23.2,46259359744,
2021-11-22 12:44:37.193194,1637585077.193194,0.0,0,7.1,852721664,0.0,0,23.2,46259372032,
2021-11-22 12:44:37.695698,1637585077.695698,0.8,0,7.1,852672512,0.0,0,23.2,46259372032,
2021-11-22 12:44:38.197790,1637585078.19779,0.2,0,7.1,852500480,0.0,0,23.2,46259384320,
2021-11-22 12:44:38.707112,1637585078.707112,0.8,0,7.1,853291008,0.0,0,23.2,46259384320,
2021-11-22 12:44:39.210943,1637585079.210943,0.0,0,7.1,853270528,0.0,0,23.2,46259396608,
2021-11-22 12:44:39.715870,1637585079.71587,1.0,0,7.1,854142976,0.0,0,23.2,46259396608,
2021-11-22 12:44:40.218424,1637585080.218424,0.2,0,7.1,853880832,0.0,0,23.2,46259408896,
2021-11-22 12:44:40.722077,1637585080.722077,3.6,0,7.1,852922368,0.0,0,23.2,46259408896,
2021-11-22 12:44:41.236117,1637585081.236117,0.0,0,7.1,852922368,0.0,0,23.2,46259421184,
2021-11-22 12:44:41.741373,1637585081.741373,1.0,0,7.1,853536768,0.0,0,23.2,46259421184,
2021-11-22 12:44:42.244075,1637585082.244075,0.2,0,7.1,853712896,0.0,0,23.2,46259433472,
2021-11-22 12:44:42.746110,1637585082.74611,1.3,0,7.1,854376448,0.0,0,23.2,46259433472,
2021-11-22 12:44:43.247577,1637585083.247577,0.0,0,7.1,854360064,0.0,0,23.2,46259449856,
2021-11-22 12:44:43.756330,1637585083.75633,2.5,0,7.1,853094400,0.0,0,23.2,46259449856,
2021-11-22 12:44:44.262478,1637585084.262478,0.2,0,7.1,853327872,0.0,0,23.2,46259462144,
2021-11-22 12:44:44.770588,1637585084.770588,0.5,0,7.1,853336064,0.0,0,23.2,46259462144,
2021-11-22 12:44:45.281276,1637585085.281276,0.2,0,7.1,853327872,0.0,0,23.2,46259474432,
2021-11-22 12:44:45.787155,1637585085.787155,1.0,0,7.1,853217280,0.0,0,23.2,46259474432,
2021-11-22 12:44:46.288899,1637585086.288899,0.0,0,7.1,853196800,0.0,0,23.2,46259486720,
2021-11-22 12:44:46.798022,1637585086.798022,0.7,0,7.1,853487616,0.0,0,23.2,46259486720,
2021-11-22 12:44:47.307217,1637585087.307217,0.0,0,7.1,853471232,0.0,0,23.2,46259486720,
2021-11-22 12:44:47.809533,1637585087.809533,1.0,0,7.1,853184512,0.0,0,23.2,46259499008,
2021-11-22 12:44:48.313875,1637585088.313875,0.0,0,7.1,853184512,0.0,0,23.2,46259499008,
2021-11-22 12:44:48.816343,1637585088.816343,1.0,0,7.1,853090304,0.0,0,23.2,46259511296,
2021-11-22 12:44:49.317496,1637585089.317496,0.0,0,7.1,853082112,0.0,0,23.2,46259511296,
2021-11-22 12:44:49.838565,1637585089.838565,1.2,0,7.1,854081536,0.0,0,23.2,46259527680,
2021-11-22 12:44:50.342875,1637585090.342875,0.0,0,7.1,854081536,0.0,0,23.2,46259527680,
2021-11-22 12:44:50.852035,1637585090.852035,9.3,0,7.1,847937536,0.0,0,23.2,46259539968,
2021-11-22 12:44:51.356937,1637585091.356937,5.9,0,7.0,844484608,0.0,0,23.2,46259544064,
2021-11-22 12:44:51.859837,1637585091.859837,3.3,0,7.1,851255296,0.0,0,23.2,46259544064,
2021-11-22 12:44:52.369757,1637585092.369757,0.0,0,7.1,851255296,0.0,0,23.2,46259544064,
2021-11-22 12:44:52.873124,1637585092.873124,2.3,0,7.1,851640320,0.0,0,23.2,46259544064,
2021-11-22 12:44:53.384477,1637585093.384477,0.0,0,7.1,851632128,0.0,0,23.2,46259544064,
2021-11-22 12:44:53.902542,1637585093.902542,0.2,0,7.1,851632128,0.0,0,23.2,46259544064,
2021-11-22 12:44:54.419724,1637585094.419724,0.0,0,7.1,851632128,0.0,0,23.2,46259544064,
2021-11-22 12:44:54.923215,1637585094.923215,0.0,0,7.1,851632128,0.0,0,23.2,46259544064,
2021-11-22 12:44:55.443102,1637585095.443102,0.0,0,7.1,851632128,0.0,0,23.2,46259544064,
2021-11-22 12:44:55.961712,1637585095.961712,0.0,0,7.1,851632128,0.0,0,23.2,46259544064,
2021-11-22 12:44:56.480538,1637585096.480538,0.0,0,7.1,851632128,0.0,0,23.2,46259544064,
2021-11-22 12:44:56.984254,1637585096.984254,0.2,0,7.1,851632128,0.0,0,23.2,46259544064,
2021-11-22 12:44:57.502715,1637585097.502715,0.5,0,7.1,851632128,0.0,0,23.2,46259544064,
2021-11-22 12:44:58.008858,1637585098.008858,2.2,0,7.1,851918848,0.0,0,23.2,46259544064,
2021-11-22 12:44:58.516205,1637585098.516205,0.0,0,7.1,851918848,0.0,0,23.2,46259544064,
2021-11-22 12:44:59.021885,1637585099.021885,0.5,0,7.1,852258816,0.0,0,23.2,46259556352,
2021-11-22 12:44:59.540321,1637585099.540321,0.0,0,7.1,852258816,0.0,0,23.2,46259556352,
2021-11-22 12:45:00.043917,1637585100.043917,1.0,0,7.1,853151744,0.0,0,23.2,46259572736,
2021-11-22 12:45:00.553548,1637585100.553548,0.0,0,7.1,853151744,0.0,0,23.2,46259572736,
2021-11-22 12:45:01.054409,1637585101.054409,1.0,0,7.1,852643840,0.0,0,23.2,46259589120,
2021-11-22 12:45:01.566887,1637585101.566887,0.0,0,7.1,852643840,0.0,0,23.2,46259589120,
2021-11-22 12:45:02.072060,1637585102.07206,1.5,0,7.1,852459520,0.0,0,23.2,46259605504,
2021-11-22 12:45:02.578203,1637585102.578203,0.0,0,7.1,852459520,0.0,0,23.2,46259605504,
2021-11-22 12:45:03.080709,1637585103.080709,1.0,0,7.1,852377600,0.0,0,23.2,46259621888,
