FILE NAME,Start timestamp (s) (AVERAGED),(± CI) Start timestamp (s),End timestamp (s) (AVERAGED),(± CI) End timestamp (s),Handshake number (AVERAGED),(± CI) Handshake number,Handshake duration (ms) (AVERAGED),(± CI) Handshake duration (ms),Algorithm (AVERAGED),(± CI) Algorithm,Num Samples (AVERAGED),(± CI) Num Samples,Experiment Type (AVERAGED),(± CI) Experiment Type,Type Value (AVERAGED),(± CI) Type Value,Number of handshake packets (AVERAGED),(± CI) Number of handshake packets,Number of payload packets (AVERAGED),(± CI) Number of payload packets,Number of handshake bytes (AVERAGED),(± CI) Number of handshake bytes,Number of payload bytes (AVERAGED),(± CI) Number of payload bytes,Number of long headers (AVERAGED),(± CI) Number of long headers,Number of short headers (AVERAGED),(± CI) Number of short headers,Bytes for long headers (AVERAGED),(± CI) Bytes for long headers,Bytes for short headers (AVERAGED),(± CI) Bytes for short headers, (AVERAGED),(± CI) 
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_QUIC\pending_TCPDUMP_dilithium2_numSamples_1000_1RTT_loss_0%_wevYNbjZqQ_parsed_handshake_remove95percentile.csv,1638622267.834967,18.628396328170755,1638622267.8407133,18.628399321733543,495.7856420626896,17.969127992685557,5.74197446130766,0.10308454304604102,dilithium2,,1000.0,0.0,loss,,0%,,10.49443882709808,0.07150074167260205,5.0990899898887765,0.025599755895639474,10997.40950455005,6.736977317207306,1336.3387259858443,1.9075754238629838,14.491405460060667,0.07138924745378726,5.0990899898887765,0.025599755895639474,10692.617795753285,3.7650762494399497,986.2022244691608,0.8439486323432681,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_QUIC\pending_TCPDUMP_dilithium2_numSamples_1000_1RTT_loss_10%_dmMRzDizlI_parsed_handshake_remove95percentile.csv,1638625359.2048721,34.7415374200004,1638625359.2158122,34.74121626635754,497.3356926188069,18.002043839333442,10.940525963284731,4.626542537727577,dilithium2,,1000.0,0.0,loss,,10%,,10.539939332659252,0.1949912399179636,6.883720930232558,0.20916892311471105,10586.240647118302,144.1587620189258,1555.927199191102,36.57268232059303,14.088978766430738,0.2528005238303943,6.898887765419616,0.2097170596981927,10253.033367037411,140.4966759099748,1145.5601617795753,30.705205868605894,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_QUIC\pending_TCPDUMP_dilithium2_numSamples_1000_1RTT_loss_20%_pceZRVPBoy_parsed_handshake_remove95percentile.csv,1638627838.3316493,53.84640983459377,1638627838.3623378,53.844968031432764,498.29625884732053,18.02047554578927,30.688452889391336,22.343682366194404,dilithium2,,1000.0,0.0,loss,,20%,,10.291203235591507,0.26814237231361215,7.949443882709808,0.3297429531242512,10194.59251769464,211.92633742722862,1681.9352881698685,53.933002535850726,13.473205257836199,0.35256434423941474,7.985844287158746,0.33215039163570065,9866.586450960565,204.36861367757479,1240.6946410515673,44.2773036900762,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_QUIC\pending_TCPDUMP_dilithium2_numSamples_1000_1RTT_loss_40%_FaetzhJwiQ_parsed_handshake_remove95percentile.csv,1638631699.3322184,86.84949378289281,1638631699.4190822,86.84877823486165,499.57041540020265,18.037308478071505,86.86861465284044,36.609705371691874,dilithium2,,1000.0,0.0,loss,,40%,,9.299898682877407,0.33897064048019127,8.859169199594731,0.4310864483450725,9424.309017223912,289.39360842225045,1825.515704154002,81.68267140476563,11.811550151975684,0.4452091881868923,8.932117527862209,0.43533851894272135,9115.6757852077,278.93632592955476,1371.468085106383,67.36688519058272,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_QUIC\pending_TCPDUMP_dilithium2_numSamples_1000_1RTT_loss_5%_RRPTfdCFVg_parsed_handshake_remove95percentile.csv,1638623623.4552083,28.412480292290365,1638623623.4612541,28.41247901629735,498.69494949494947,17.985016537698133,6.045217947526411,0.1883066385871657,dilithium2,,1000.0,0.0,loss,,5%,,10.363636363636363,0.15455001604595905,5.937373737373737,0.16807007986207415,10733.172727272728,110.53983711632735,1423.5949494949496,28.402930976445912,14.137373737373737,0.19743759421621554,5.94040404040404,0.16827315749627117,10426.157575757576,106.72594429531915,1045.9676767676767,23.080914506102463,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_QUIC\pending_TCPDUMP_dilithium3_numSamples_1000_1RTT_loss_0%_ntuTyarHYB_parsed_handshake_remove95percentile.csv,1638634646.016411,18.73986269766277,1638634646.0223927,18.739861195302083,500.26794742163804,18.065450496161287,5.983005278754162,0.10922533741327346,dilithium3,,1000.0,0.0,loss,,0%,,12.776541961577351,0.09482548710423631,5.113245702730031,0.027024698016958938,13586.649140546006,8.729316987232584,1337.2750252780586,1.9768497459590508,16.7360970677452,0.09067208643465588,5.113245702730031,0.027024698016958938,13185.989888776541,4.774421349631937,986.5631951466128,0.8440741107572782,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_QUIC\pending_TCPDUMP_dilithium3_numSamples_1000_1RTT_loss_10%_NkMKiaUvuR_parsed_handshake_remove95percentile.csv,1638637811.6777306,36.718760914546266,1638637811.6854327,36.71874457004182,497.6636363636364,17.975870271275646,7.703721162044641,0.6406041076359529,dilithium3,,1000.0,0.0,loss,,10%,,12.99090909090909,0.2703176320904265,6.891919191919192,0.21535130136980196,13199.667676767676,216.7527895515509,1565.3848484848486,38.2895387907198,16.506060606060608,0.3247557270140991,6.9,0.21602293623230523,12773.144444444444,208.33285784932104,1155.270707070707,31.866929019528193,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_QUIC\pending_TCPDUMP_dilithium3_numSamples_1000_1RTT_loss_20%_VJfPCDfDZO_parsed_handshake_remove95percentile.csv,1638640099.590807,46.869216291231886,1638640099.6303172,46.86879972043122,499.37714863498485,17.968607729719057,39.51166758522828,22.366669825392687,dilithium3,,1000.0,0.0,loss,,20%,,12.627906976744185,0.3195063137327593,8.900910010111224,0.35074740341620236,12979.472194135491,272.3216317090909,1900.0080889787664,65.41483654934115,15.957532861476238,0.39199601285849917,8.945399393326593,0.352734834531685,12560.118301314458,262.5021716201984,1413.5915065722952,54.59356372825109,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_QUIC\pending_TCPDUMP_dilithium3_numSamples_1000_1RTT_loss_40%_QrxmGqmIVy_parsed_handshake_remove95percentile.csv,1638643596.249341,87.65417323779681,1638643596.5100229,87.65192472630223,486.7577639751553,17.84569858417148,260.6785475097088,121.98288114192589,dilithium3,,1000.0,0.0,loss,,40%,,11.976190476190476,0.4764861329837693,9.67184265010352,0.4542596977002927,12044.853002070393,428.3446347902684,2105.1045548654242,99.41489687604206,14.409937888198758,0.5802691596730796,9.769151138716357,0.45796669788810995,11592.12215320911,413.77016567104874,1617.6832298136646,84.4577596694849,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_QUIC\pending_TCPDUMP_dilithium3_numSamples_1000_1RTT_loss_5%_dMzUkXhLZW_parsed_handshake_remove95percentile.csv,1638635989.2063549,29.838143476453208,1638635989.213493,29.838155640508322,497.74823053589483,18.011599989366967,7.140909817872081,0.49150185363287063,dilithium3,,1000.0,0.0,loss,,5%,,12.664307381193124,0.20309798014516847,6.054600606673407,0.1589281067930595,13300.91304347826,161.6439270588168,1449.2487360970676,29.654994356247055,16.40343781597573,0.2467404516378472,6.061678463094035,0.15957383530972274,12896.427704752276,155.82301886932143,1067.5399393326593,24.228741981063358,,
