FILE NAME,Start timestamp (s) (AVERAGED),(± CI) Start timestamp (s),End timestamp (s) (AVERAGED),(± CI) End timestamp (s),Handshake number (AVERAGED),(± CI) Handshake number,Handshake duration (ms) (AVERAGED),(± CI) Handshake duration (ms),Algorithm (AVERAGED),(± CI) Algorithm,Num Samples (AVERAGED),(± CI) Num Samples,Experiment Type (AVERAGED),(± CI) Experiment Type,Type Value (AVERAGED),(± CI) Type Value,Number of handshake packets (AVERAGED),(± CI) Number of handshake packets,Number of payload packets (AVERAGED),(± CI) Number of payload packets,Number of handshake bytes (AVERAGED),(± CI) Number of handshake bytes,Number of payload bytes (AVERAGED),(± CI) Number of payload bytes,Number of long headers (AVERAGED),(± CI) Number of long headers,Number of short headers (AVERAGED),(± CI) Number of short headers,Bytes for long headers (AVERAGED),(± CI) Bytes for long headers,Bytes for short headers (AVERAGED),(± CI) Bytes for short headers, (AVERAGED),(± CI) 
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_QUIC\pending_TCPDUMP_dilithium2_numSamples_1000_1RTT_loss_0%_wevYNbjZqQ_parsed_handshake.csv,1638622271.1667974,18.570860600309544,1638622271.172558,18.570864459875533,499.0,17.913666502568915,5.756142857793096,0.10276530464710219,dilithium2,,1000.0,0.0,loss,,0%,,10.532532532532533,0.0746472836984374,5.098098098098098,0.025350468380962173,11000.864864864865,7.008795361079124,1336.2632632632633,1.8890267606795703,14.526526526526526,0.07408517673156288,5.098098098098098,0.025350468380962173,10694.471471471472,3.903583990297978,986.1701701701702,0.835720814090509,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_QUIC\pending_TCPDUMP_dilithium2_numSamples_1000_1RTT_loss_10%_dmMRzDizlI_parsed_handshake.csv,1638625362.8988569,34.60107018726748,1638625362.9310749,34.59858465736206,498.5,17.904729234534965,32.218130174762976,50.517974621399674,dilithium2,,1000.0,0.0,loss,,10%,,10.6062124248497,0.20210464738500913,6.984969939879759,0.4341052595288715,10651.35370741483,150.42578368750557,1568.0290581162324,71.71634236244815,14.195390781563127,0.2581310513086931,6.984969939879759,0.4341052595288715,10328.170340681363,145.00517822729736,1152.3827655310622,52.89153485037259,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_QUIC\pending_TCPDUMP_dilithium2_numSamples_1000_1RTT_loss_20%_pceZRVPBoy_parsed_handshake.csv,1638627840.417502,53.528641066488056,1638627840.4256163,53.52858570215308,499.0,17.913666502568915,8.114558440428954,2.1108940025577567,dilithium2,,1000.0,0.0,loss,,20%,,10.344344344344345,0.27231562900913264,8.01901901901902,0.5574735007370762,10279.374374374374,217.92843355270153,1690.3143143143143,97.42519105338596,13.57957957957958,0.35562242173627706,8.01901901901902,0.5574735007370762,9953.895895895896,209.90538084716684,1244.5315315315315,73.22660431874307,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_QUIC\pending_TCPDUMP_dilithium2_numSamples_1000_1RTT_loss_40%_FaetzhJwiQ_parsed_handshake.csv,1638631696.341825,86.34909034460908,1638631696.3795607,86.34917341744799,498.0,17.89578750334074,37.74149391572239,35.08947118864515,dilithium2,,1000.0,0.0,loss,,40%,,9.374122367101304,0.34806834308824425,9.031093279839519,0.6754125238135137,9564.236710130392,301.17424285099753,1856.900702106319,133.15131339179175,11.974924774322968,0.45379955065267136,9.031093279839519,0.6754125238135137,9256.36409227683,290.44925333426124,1391.7542627883652,103.65496352052217,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_QUIC\pending_TCPDUMP_dilithium2_numSamples_1000_1RTT_loss_5%_RRPTfdCFVg_parsed_handshake.csv,1638623623.9422297,28.302261946316516,1638623623.948364,28.30226129993534,499.0,17.913666502568915,6.133829628502403,0.19421166666904213,dilithium2,,1000.0,0.0,loss,,5%,,10.441441441441441,0.1618752281686599,5.982982982982983,0.31632479172907124,10790.914914914914,115.86447813377086,1427.3223223223224,48.95362057830237,14.22122122122122,0.2032734343663699,5.982982982982983,0.31632479172907124,10480.203203203204,111.47075104576591,1048.2082082082081,35.163227253580615,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_QUIC\pending_TCPDUMP_dilithium3_numSamples_1000_1RTT_loss_0%_ntuTyarHYB_parsed_handshake.csv,1638634645.1519923,18.57995209872592,1638634645.1579924,18.579950236775545,498.5,17.904729234534965,6.001643284050401,0.10931235213187727,dilithium3,,1000.0,0.0,loss,,0%,,12.83366733466934,0.10108733004707474,5.112224448897796,0.026788833015574807,13591.919839679358,9.310756513793201,1337.192384769539,1.9597521318980735,16.788577154308616,0.09622296965480301,5.112224448897796,0.026788833015574807,13188.852705410822,5.089317569020516,986.5320641282565,0.836697043328731,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_QUIC\pending_TCPDUMP_dilithium3_numSamples_1000_1RTT_loss_10%_NkMKiaUvuR_parsed_handshake.csv,1638637814.3040788,36.58000316227658,1638637814.3111448,36.5800065734593,499.0,17.913666502568915,7.067474397691759,0.2814232663696032,dilithium3,,1000.0,0.0,loss,,10%,,13.096096096096096,0.278578150704463,6.955955955955956,0.43888127034994795,13313.29029029029,228.91653643858086,1579.4444444444443,77.26914946367584,16.624624624624623,0.33145472633309325,6.955955955955956,0.43888127034994795,12883.626626626627,219.89334211729906,1166.921921921922,58.846603560726244,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_QUIC\pending_TCPDUMP_dilithium3_numSamples_1000_1RTT_loss_20%_VJfPCDfDZO_parsed_handshake.csv,1638640098.5599036,46.712199408590514,1638640098.5928087,46.71191921304084,499.0,17.913666502568915,32.90628766393041,48.03003446608839,dilithium3,,1000.0,0.0,loss,,20%,,12.715715715715715,0.3282288536011584,9.037037037037036,0.5991905307768823,13106.676676676676,284.18258234122686,1922.978978978979,111.36635869968718,16.1011011011011,0.400074710460676,9.037037037037036,0.5991905307768823,12686.668668668668,273.6141716003756,1429.3713713713714,86.28390271747661,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_QUIC\pending_TCPDUMP_dilithium3_numSamples_1000_1RTT_loss_40%_QrxmGqmIVy_parsed_handshake.csv,1638643607.2196958,87.10348043864715,1638643607.3682654,87.09612838064479,499.6899383983573,18.065092946990056,148.5657674820761,105.66211641547933,dilithium3,,1000.0,0.0,loss,,40%,,11.990759753593428,0.48920587592727344,9.741273100616016,0.7094523088585724,12189.151950718686,448.85576225564233,2118.071868583162,156.94435845859567,14.562628336755647,0.5930146444688186,9.741273100616016,0.7094523088585724,11772.67453798768,432.51102391679143,1621.8039014373717,126.43756026106522,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_QUIC\pending_TCPDUMP_dilithium3_numSamples_1000_1RTT_loss_5%_dMzUkXhLZW_parsed_handshake.csv,1638635991.1933022,29.668618522333595,1638635991.1999981,29.668623529210414,499.0,17.913666502568915,6.6978341943628195,0.2229727164999615,dilithium3,,1000.0,0.0,loss,,5%,,12.753753753753754,0.2099040770014182,6.108108108108108,0.3252206457773946,13389.82882882883,169.29447129777776,1453.7077077077076,54.332271413139495,16.5025025025025,0.25196962861202377,6.108108108108108,0.3252206457773946,12981.275275275275,162.92282902212216,1070.063063063063,40.51253949517563,,
