FILE NAME,Start timestamp (s) (AVERAGED),(± CI) Start timestamp (s),End timestamp (s) (AVERAGED),(± CI) End timestamp (s),Handshake number (AVERAGED),(± CI) Handshake number,Handshake duration (ms) (AVERAGED),(± CI) Handshake duration (ms),Algorithm (AVERAGED),(± CI) Algorithm,Num Samples (AVERAGED),(± CI) Num Samples,Experiment Type (AVERAGED),(± CI) Experiment Type,Type Value (AVERAGED),(± CI) Type Value,Number of handshake packets (AVERAGED),(± CI) Number of handshake packets,Number of payload packets (AVERAGED),(± CI) Number of payload packets,Number of handshake bytes (AVERAGED),(± CI) Number of handshake bytes,Number of payload bytes (AVERAGED),(± CI) Number of payload bytes,Number of long headers (AVERAGED),(± CI) Number of long headers,Number of short headers (AVERAGED),(± CI) Number of short headers,Bytes for long headers (AVERAGED),(± CI) Bytes for long headers,Bytes for short headers (AVERAGED),(± CI) Bytes for short headers, (AVERAGED),(± CI) 
.\fullyAutomatedLogs\TCPDUMP_dilithium2_numSamples_10_1RTT_corrupt_0%_oZHhnROsvD_parsed_handshake.csv,1633283375.9661798,45.89891341810174,1633283375.9749823,45.899172585470474,284.5,13.548783204095539,8.802880320632667,1.3671025962256518,dilithium2,,10.0,0.0,corrupt,,0%,,8.840350877192982,0.5379214536310718,6.5,0.7231203992728267,9002.482456140351,492.00985466441637,1405.9789473684211,139.73318030905344,11.698245614035088,0.6713571658908953,6.5,0.7231203992728267,8725.677192982455,474.9301259672459,1038.2263157894736,107.51803295926167,,
.\fullyAutomatedLogs\TCPDUMP_dilithium2_numSamples_10_1RTT_corrupt_10%_wViiOeOZtW_parsed_handshake.csv,1633283414.0266066,44.66061521867444,1633283414.0355134,44.66088559133545,274.0,13.29838984918113,8.906601556663304,1.4178850406781176,dilithium2,,10.0,0.0,corrupt,,10%,,8.792349726775956,0.5565131348880035,6.51912568306011,0.7446287849742128,8950.590163934427,508.8072193274012,1405.688524590164,144.31603392139903,11.615664845173042,0.6934823162091744,6.51912568306011,0.7446287849742128,8674.460837887067,491.09299577456477,1038.4626593806922,111.1336909881493,,
.\fullyAutomatedLogs\TCPDUMP_dilithium2_numSamples_10_1RTT_corrupt_15%_ByRNtcEqMo_parsed_handshake.csv,1633283434.2303448,43.94121795970108,1633283434.239335,43.941490709812875,268.5,13.165331211589681,8.988773069417167,1.445891383083549,dilithium2,,10.0,0.0,corrupt,,15%,,8.79182156133829,0.5665429187746732,6.568773234200743,0.7589603955413988,8938.156133828996,517.8033199063792,1412.189591078067,147.0934382317209,11.604089219330856,0.7055022366353564,6.568773234200743,0.7589603955413988,8661.671003717473,499.74169965855793,1043.2509293680298,113.28376445961916,,
.\fullyAutomatedLogs\TCPDUMP_dilithium2_numSamples_10_1RTT_corrupt_20%_sUdvfVwaBa_parsed_handshake.csv,1633283454.138103,43.24689233517281,1633283454.1471462,43.247172437865494,263.0,13.030914161339465,9.041563609519539,1.4741080345658208,dilithium2,,10.0,0.0,corrupt,,20%,,8.804554079696395,0.5750052800064013,6.582542694497154,0.7666005927411047,8942.683111954459,525.7187678869223,1416.7248576850095,148.89932369103406,11.616698292220114,0.715134721129529,6.582542694497154,0.7666005927411047,8665.787476280835,507.34897020657513,1047.07779886148,114.82481271986147,,
.\fullyAutomatedLogs\TCPDUMP_dilithium2_numSamples_10_1RTT_corrupt_25%_PNoreDyedO_parsed_handshake.csv,1633283471.9922218,42.63704060371403,1633283472.0012913,42.63733164518619,258.0,12.907502361785717,9.067989179659167,1.500706155368105,dilithium2,,10.0,0.0,corrupt,,25%,,8.794970986460347,0.5843026938624257,6.588007736943907,0.7762496259422291,8929.90328820116,534.5890093646811,1417.2998065764023,150.94747280174676,11.593810444874274,0.7257125498000956,6.588007736943907,0.7762496259422291,8652.841392649903,515.8703865185236,1047.9864603481624,116.47585473845272,,
.\fullyAutomatedLogs\TCPDUMP_dilithium2_numSamples_10_1RTT_corrupt_30%_LzBcJJYcAj_parsed_handshake.csv,1633283494.9365754,41.86362489118288,1633283494.9457588,41.86391777988096,251.5,12.745280893808058,9.182369898235986,1.5368957694091379,dilithium2,,10.0,0.0,corrupt,,30%,,8.827380952380953,0.5963147563071493,6.565476190476191,0.7839359103293232,8943.712301587302,545.0776669318122,1415.2599206349207,153.2015000313798,11.623015873015873,0.7396288791852298,6.565476190476191,0.7839359103293232,8665.136904761905,525.9300703658888,1047.0376984126983,118.38713011999859,,
.\fullyAutomatedLogs\TCPDUMP_dilithium2_numSamples_10_1RTT_corrupt_35%_EaPhDDmchk_parsed_handshake.csv,1633283519.5563178,41.013963754772085,1633283519.565628,41.01425890401595,244.5,12.568239796482116,9.309509335731974,1.576842012159148,dilithium2,,10.0,0.0,corrupt,,35%,,8.918367346938776,0.6071386305828385,6.63265306122449,0.7940711249213338,9028.591836734693,555.3065989369428,1425.7285714285715,153.20381990655832,11.746938775510204,0.7511623006546739,6.63265306122449,0.7940711249213338,8747.432653061225,535.7461562587333,1053.438775510204,117.98907452355914,,
.\fullyAutomatedLogs\TCPDUMP_dilithium2_numSamples_10_1RTT_corrupt_40%_ZGThgphnsC_parsed_handshake.csv,1633283549.0384378,40.00860347171146,1633283549.0479383,40.00889476720781,236.0,12.349850322211788,9.500783291225957,1.628155578967837,dilithium2,,10.0,0.0,corrupt,,40%,,9.023255813953488,0.6199832579665582,6.716701902748414,0.8121371230948794,9124.632135306554,566.6967898782506,1443.4122621564482,156.44812833425883,11.883720930232558,0.7650564251779085,6.716701902748414,0.8121371230948794,8840.302325581395,546.6841873891191,1066.3467230443975,120.53131026960673,,
.\fullyAutomatedLogs\TCPDUMP_dilithium2_numSamples_10_1RTT_corrupt_5%_JGRpyADPFs_parsed_handshake.csv,1633283394.011388,45.32935765314011,1633283394.0202549,45.32961969146197,279.5,13.430130439253814,8.866483398846217,1.3909974165894738,dilithium2,,10.0,0.0,corrupt,,5%,,8.808928571428572,0.5471297725332361,6.526785714285714,0.735881122707599,8966.767857142857,500.32082162403236,1407.3535714285715,142.23345799463772,11.646428571428572,0.6825514043900023,6.526785714285714,0.735881122707599,8690.541071428572,482.93426575929897,1039.2125,109.44214040646925,,
.\fullyAutomatedLogs\TCPDUMP_dilithium2_numSamples_10_1RTT_delay_0ms_yaPOfbwklu_parsed_handshake.csv,1633279080.1520607,23.71522927401198,1633279080.3914034,23.714465546750954,274.0,13.29838984918113,239.34493255962656,27.68709315107631,dilithium2,,10.0,0.0,delay,,0ms,,10.540983606557377,0.8098827208683326,3.978142076502732,0.34646847647657086,9993.548269581057,682.8295205680305,1043.6193078324227,93.57368407956423,12.570127504553733,0.896284326615223,3.978142076502732,0.34646847647657086,9636.220400728598,653.4752437581868,791.143897996357,73.46397257908758,,
