Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (ms),Algorithm,Num Samples,Experiment Type,Type Value,Number of handshake packets,Number of payload packets,Number of handshake bytes,Number of payload bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
1633300053.823952,1633300053.847823,0,23.87094497680664,falcon1024,10,duplicate,35%,13,5,6164,330,0,0,0,0,
1633300055.268096,1633300055.291658,1,23.561954498291016,falcon1024,10,duplicate,35%,12,4,6629,264,0,0,0,0,
1633300056.792421,1633300056.819406,2,26.98493003845215,falcon1024,10,duplicate,35%,12,4,6092,264,0,0,0,0,
1633300058.093454,1633300058.111329,3,17.875194549560547,falcon1024,10,duplicate,35%,8,5,5831,330,0,0,0,0,
1633300059.406271,1633300059.43523,4,28.959035873413086,falcon1024,10,duplicate,35%,10,5,5962,330,0,0,0,0,
1633300060.894163,1633300060.90762,5,13.457059860229492,falcon1024,10,duplicate,35%,9,5,5903,330,0,0,0,0,
1633300062.299253,1633300062.313812,6,14.559030532836914,falcon1024,10,duplicate,35%,11,5,6556,330,0,0,0,0,
1633300063.755833,1633300063.772459,7,16.62611961364746,falcon1024,10,duplicate,35%,18,7,7036,538,0,0,0,0,
1633300065.458832,1633300065.476367,8,17.534971237182617,falcon1024,10,duplicate,35%,10,7,6501,538,0,0,0,0,
1633300066.878318,1633300066.895181,9,16.862869262695312,falcon1024,10,duplicate,35%,10,4,6492,264,0,0,0,0,
1633300081.408115,1633300081.425648,10,17.533063888549805,falcon1024,10,duplicate,35%,11,9,6560,682,0,0,0,0,
1633300082.896219,1633300082.911738,11,15.518903732299805,falcon1024,10,duplicate,35%,12,9,6114,682,0,0,0,0,
1633300084.331856,1633300084.354895,12,23.03910255432129,falcon1024,10,duplicate,35%,8,7,5836,538,0,0,0,0,
1633300085.815948,1633300085.840704,13,24.75595474243164,falcon1024,10,duplicate,35%,15,7,6308,538,0,0,0,0,
1633300087.346671,1633300087.379623,14,32.95183181762695,falcon1024,10,duplicate,35%,14,7,6760,538,0,0,0,0,
1633300088.722802,1633300088.752018,15,29.21605110168457,falcon1024,10,duplicate,35%,15,7,6310,474,0,0,0,0,
1633300090.104369,1633300090.127169,16,22.799968719482422,falcon1024,10,duplicate,35%,14,4,6234,264,0,0,0,0,
1633300091.647226,1633300091.678664,17,31.43787384033203,falcon1024,10,duplicate,35%,8,7,5835,840,0,0,0,0,
1633300093.111586,1633300093.145859,18,34.27290916442871,falcon1024,10,duplicate,35%,11,5,6029,330,0,0,0,0,
