FILE NAME,Start timestamp (s) (AVERAGED),(± CI) Start timestamp (s),End timestamp (s) (AVERAGED),(± CI) End timestamp (s),Handshake number (AVERAGED),(± CI) Handshake number,Handshake duration (ms) (AVERAGED),(± CI) Handshake duration (ms),Algorithm (AVERAGED),(± CI) Algorithm,Num Samples (AVERAGED),(± CI) Num Samples,Experiment Type (AVERAGED),(± CI) Experiment Type,Type Value (AVERAGED),(± CI) Type Value,Number of handshake packets (AVERAGED),(± CI) Number of handshake packets,Number of payload packets (AVERAGED),(± CI) Number of payload packets,Number of handshake bytes (AVERAGED),(± CI) Number of handshake bytes,Number of payload bytes (AVERAGED),(± CI) Number of payload bytes,Number of long headers (AVERAGED),(± CI) Number of long headers,Number of short headers (AVERAGED),(± CI) Number of short headers,Bytes for long headers (AVERAGED),(± CI) Bytes for long headers,Bytes for short headers (AVERAGED),(± CI) Bytes for short headers, (AVERAGED),(± CI) 
.\paris_Logs_100samples\pending_TCPDUMP_dilithium5_numSamples_100_1RTT_drop_rhDdwUQzVv_parsed_handshake_remove95percentile.csv,1634172061.6807563,24.25945081843892,1634172062.0147512,24.257142307355625,49.16842105263158,5.979549817627129,333.99466966327867,12.608946522517515,dilithium5,,100.0,0.0,drop,,rhDdwUQzVv.pcap,,15.147368421052631,0.20146243581806245,5.052631578947368,0.10450123377714897,17049.684210526317,29.8658517055317,1334.778947368421,11.410962567626283,19.13684210526316,0.20502922895946046,5.052631578947368,0.10450123377714897,16549.02105263158,25.912943357871022,987.0421052631579,8.004599446819846,,
.\paris_Logs_100samples\pending_TCPDUMP_falcon1024_numSamples_100_1RTT_drop_FjxeQHUxPE_parsed_handshake_remove95percentile.csv,1634172490.5504096,24.126979662779583,1634172490.8050601,24.126363548778116,50.71578947368421,5.928165954458206,254.6498926062333,4.355557575369279,falcon1024,,100.0,0.0,drop,,FjxeQHUxPE.pcap,,6.936842105263158,0.1288738375229115,4.905263157894737,0.14878986960704063,8746.336842105264,153.26581951078245,1301.8,39.126263050948964,10.873684210526315,0.21884294768401105,4.905263157894737,0.14878986960704063,8588.126315789474,151.98110590026678,962.6421052631579,28.91782501009273,,
.\paris_Logs_100samples\pending_TCPDUMP_rsa_numSamples_100_1RTT_drop_GbAzvHiRjw_parsed_handshake_remove95percentile.csv,1634172904.6558394,22.120349666845936,1634172904.7884688,22.120383539073895,49.578947368421055,5.844838475425403,132.62963044015984,5.002401295309759,rsa,,100.0,0.0,drop,,GbAzvHiRjw.pcap,,3.9157894736842107,0.1098347664352205,4.863157894736842,0.18463632531178498,4555.821052631579,122.56319122808587,2125.2842105263157,78.65417536405528,7.7894736842105265,0.2519491145690716,4.863157894736842,0.18463632531178498,5359.778947368421,153.8366908181456,952.6105263157895,35.25223715553136,,
