Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (ms),Droprate (%),Number of handshake packets,Number of payload packets,Number of handshake bytes,Number of payload bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
1628776076.273959,1628776076.286673,53,12.714147567749023,0,9,5,9079,1326,13,5,8834,983,
1628776077.320424,1628776077.332378,54,11.95383071899414,0,7,5,8844,1329,11,5,8686,983,
1628776078.374251,1628776078.386957,55,12.70604133605957,0,7,5,8854,1329,11,5,8696,983,
1628776079.417658,1628776079.429436,56,11.777877807617188,0,7,5,8841,1329,11,5,8683,983,
1628776080.460343,1628776080.472766,57,12.423038482666016,0,7,5,8849,1329,11,5,8691,983,
1628776081.511427,1628776081.524322,58,12.89510726928711,0,7,5,8858,1329,11,5,8700,983,
1628776082.554052,1628776082.56666,59,12.607812881469727,0,9,5,9029,1329,13,5,8787,983,
1628776083.589202,1628776083.602617,60,13.415098190307617,0,10,5,9119,1330,13,5,8836,983,
1628776084.626281,1628776084.640959,61,14.678001403808594,0,7,5,8849,1329,11,5,8691,983,
1628776085.671382,1628776085.684253,62,12.871026992797852,0,9,5,9076,1326,13,5,8831,983,
1628776086.70996,1628776086.721602,63,11.641979217529297,0,9,5,9070,1326,13,5,8825,983,
1628776087.758208,1628776087.771004,64,12.79592514038086,0,7,5,8843,1329,11,5,8685,983,
1628776088.821713,1628776088.83715,65,15.437126159667969,0,7,7,8849,1475,11,7,8691,1045,
1628776089.882621,1628776089.894895,66,12.274026870727539,0,7,5,8850,1329,11,5,8692,983,
1628776090.916783,1628776090.930388,67,13.604879379272461,0,7,5,8855,1329,11,5,8697,983,
