Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (ms),Droprate (%),Number of handshake packets,Number of payload packets,Number of handshake bytes,Number of payload bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
1628774975.518255,1628774975.525892,0,7.63702392578125,0,6,5,6641,1329,10,5,6525,983,
1628774976.574722,1628774976.582205,1,7.483005523681641,0,6,5,6643,1329,10,5,6527,983,
1628774977.627206,1628774977.63406,2,6.853818893432617,0,6,5,6633,1329,10,5,6517,983,
1628774978.664663,1628774978.672444,3,7.781028747558594,0,8,5,6859,1329,12,5,6659,983,
1628774979.714838,1628774979.72214,4,7.302045822143555,0,6,5,6633,1329,10,5,6517,983,
1628774980.741957,1628774980.750563,5,8.60595703125,0,6,5,6635,1329,10,5,6519,983,
1628774981.792158,1628774981.798661,6,6.503105163574219,0,6,5,6636,1329,10,5,6520,983,
1628774982.830311,1628774982.837973,7,7.662057876586914,0,6,5,6641,1329,10,5,6525,983,
1628774983.866437,1628774983.873238,8,6.801128387451172,0,6,5,6637,1329,10,5,6521,983,
1628774984.907212,1628774984.914729,9,7.517099380493164,0,6,5,6634,1329,10,5,6518,983,
1628774985.938802,1628774985.946533,10,7.730960845947266,0,6,5,6633,1329,10,5,6517,983,
1628774986.974522,1628774986.982116,11,7.593870162963867,0,6,5,6633,1329,10,5,6517,983,
1628774988.00755,1628774988.014584,12,7.034063339233398,0,6,5,6626,1329,10,5,6510,983,
1628774989.041673,1628774989.049282,13,7.609128952026367,0,6,5,6637,1329,10,5,6521,983,
1628774990.080561,1628774990.087145,14,6.58416748046875,0,6,5,6641,1329,10,5,6525,983,
1628774991.112348,1628774991.118994,15,6.645917892456055,0,6,5,6630,1329,10,5,6514,983,
1628774992.146419,1628774992.154036,16,7.616996765136719,0,6,5,6640,1329,10,5,6524,983,
1628774993.175147,1628774993.182854,17,7.706880569458008,0,6,5,6634,1329,10,5,6518,983,
1628774994.208963,1628774994.215593,18,6.630182266235352,0,8,5,6870,1329,12,5,6670,983,
1628774995.240383,1628774995.250322,19,9.939193725585938,0,8,5,6863,1326,12,5,6660,983,
1628774996.271244,1628774996.279114,20,7.869958877563477,0,6,5,6638,1329,10,5,6522,983,
1628774997.307418,1628774997.319368,21,11.949777603149414,0,6,5,6631,1329,10,5,6515,983,
1628774998.346771,1628774998.354877,22,8.105993270874023,0,6,5,6640,1329,10,5,6524,983,
1628774999.383602,1628774999.390156,23,6.554126739501953,0,6,5,6638,1329,10,5,6522,983,
1628775000.410826,1628775000.419524,24,8.697986602783203,0,6,5,6639,1329,10,5,6523,983,
1628775001.456761,1628775001.465825,25,9.064197540283203,0,6,5,6639,1329,10,5,6523,983,
1628775002.51045,1628775002.518656,26,8.20612907409668,0,6,5,6630,1329,10,5,6514,983,
1628775003.544554,1628775003.553364,27,8.810043334960938,0,6,5,6630,1329,10,5,6514,983,
1628775004.580776,1628775004.588602,28,7.826089859008789,0,6,5,6638,1329,10,5,6522,983,
1628775005.61629,1628775005.625526,29,9.235858917236328,0,10,5,7034,1329,14,5,6750,983,
1628775006.650616,1628775006.657376,30,6.760120391845703,0,6,5,6636,1329,10,5,6520,983,
