Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (ms),Droprate (%),Number of handshake packets,Number of payload packets,Number of handshake bytes,Number of payload bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
1628770796.27018,1628770796.283131,0,12.950897216796875,0,6,5,5998,1328,9,5,5880,984,
1628770797.3082,1628770797.315925,1,7.725000381469727,0,6,5,5992,1326,9,5,5873,983,
1628770798.383043,1628770798.389714,2,6.670951843261719,0,4,5,4660,2193,8,5,5492,983,
1628770799.427726,1628770799.43538,3,7.653951644897461,0,6,5,5991,1326,10,5,5872,983,
1628770800.460597,1628770800.467458,4,6.860971450805664,0,4,5,4661,2193,8,5,5493,983,
1628770801.489563,1628770801.497279,5,7.715940475463867,0,4,5,4658,2194,8,5,5490,984,
1628770802.52107,1628770802.528038,6,6.968021392822266,0,4,5,4668,2193,8,5,5500,983,
1628770803.555083,1628770803.56282,7,7.736921310424805,0,6,7,5998,1473,9,7,5880,1045,
1628770804.590195,1628770804.597632,8,7.436990737915039,0,4,5,4668,2193,8,5,5500,983,
1628770805.618569,1628770805.62621,9,7.641077041625977,0,4,5,4668,2193,8,5,5500,983,
1628770806.648874,1628770806.657792,10,8.918046951293945,0,6,5,6001,1326,9,5,5882,983,
1628770807.679923,1628770807.688221,11,8.297920227050781,0,6,5,6001,1327,9,5,5883,983,
1628770808.724561,1628770808.732453,12,7.892131805419922,0,4,5,4668,2193,8,5,5500,983,
1628770809.786431,1628770809.793441,13,7.009983062744141,0,4,5,4666,2193,8,5,5498,983,
1628770810.841956,1628770810.848974,14,7.018089294433594,0,4,5,4663,2193,8,5,5495,983,
1628770811.874679,1628770811.881453,15,6.773948669433594,0,4,5,4661,2193,8,5,5493,983,
1628770812.905979,1628770812.913221,16,7.241964340209961,0,4,5,4659,2194,8,5,5491,984,
1628770813.950347,1628770813.958237,17,7.889986038208008,0,6,5,5996,1326,9,5,5877,983,
1628770814.982363,1628770814.994326,18,11.963129043579102,0,6,5,5989,1326,10,5,5870,983,
1628770816.027875,1628770816.037929,19,10.05411148071289,0,6,5,5990,1326,9,5,5871,983,
