Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (ms),Droprate (%),Number of handshake packets,Number of payload packets,Number of handshake bytes,Number of payload bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
1630332441.220142,1630332441.226924,0,6.782054901123047,0,10,4,13428,264,0,0,0,0,
1630332442.696314,1630332442.70566,1,9.34600830078125,0,12,5,13560,330,0,0,0,0,
1630332444.019095,1630332444.028842,2,9.747028350830078,0,10,5,13428,330,0,0,0,0,
1630332445.432085,1630332445.440648,3,8.563041687011719,0,10,5,13428,330,0,0,0,0,
1630332446.950804,1630332446.955953,4,5.148887634277344,0,10,5,13428,330,0,0,0,0,
1630332448.452851,1630332448.457722,5,4.870891571044922,0,10,4,13428,264,0,0,0,0,
1630332449.863361,1630332449.868166,6,4.805088043212891,0,10,4,13428,264,0,0,0,0,
1630332451.452344,1630332451.45665,7,4.30607795715332,0,10,4,13428,264,0,0,0,0,
1630332452.716887,1630332452.737811,8,20.924091339111328,0,16,4,13824,264,0,0,0,0,
1630332454.314881,1630332454.321267,9,6.38580322265625,0,10,5,13428,330,0,0,0,0,
1630332455.803933,1630332455.812459,10,8.526086807250977,0,11,4,13494,264,0,0,0,0,
1630332457.36465,1630332457.383045,11,18.394947052001953,0,10,5,13428,330,0,0,0,0,
1630332458.853158,1630332458.860719,12,7.560968399047852,0,10,4,13428,264,0,0,0,0,
1630332460.335193,1630332460.341176,13,5.983114242553711,0,10,5,13428,330,0,0,0,0,
1630332461.868839,1630332461.879816,14,10.977029800415039,0,16,5,13824,330,0,0,0,0,
1630332463.285314,1630332463.29454,15,9.225845336914062,0,10,4,13428,264,0,0,0,0,
1630332464.819206,1630332464.824175,16,4.968881607055664,0,10,5,13428,330,0,0,0,0,
1630332466.31088,1630332466.328903,17,18.023014068603516,0,9,4,13362,264,0,0,0,0,
1630332467.811051,1630332467.816956,18,5.9051513671875,0,10,4,13428,264,0,0,0,0,
1630332469.3258,1630332469.339751,19,13.95106315612793,0,16,4,13824,264,0,0,0,0,
1630332470.872508,1630332470.886316,20,13.808012008666992,0,12,4,13560,264,0,0,0,0,
1630332472.388964,1630332472.398931,21,9.96708869934082,0,12,5,13560,330,0,0,0,0,
1630332473.79574,1630332473.802125,22,6.385087966918945,0,10,4,13428,264,0,0,0,0,
1630332475.178121,1630332475.187072,23,8.950948715209961,0,10,5,13428,330,0,0,0,0,
1630332476.589524,1630332476.595673,24,6.149053573608398,0,12,5,13560,330,0,0,0,0,
1630332478.075667,1630332478.082383,25,6.716012954711914,0,10,5,13428,330,0,0,0,0,
