FILE NAME,Start timestamp (s) (AVERAGED),(± CI) Start timestamp (s),End timestamp (s) (AVERAGED),(± CI) End timestamp (s),Handshake number (AVERAGED),(± CI) Handshake number,Handshake duration (ms) (AVERAGED),(± CI) Handshake duration (ms),Algorithm (AVERAGED),(± CI) Algorithm,Num Samples (AVERAGED),(± CI) Num Samples,Experiment Type (AVERAGED),(± CI) Experiment Type,Type Value (AVERAGED),(± CI) Type Value,Number of handshake packets (AVERAGED),(± CI) Number of handshake packets,Number of payload packets (AVERAGED),(± CI) Number of payload packets,Number of handshake bytes (AVERAGED),(± CI) Number of handshake bytes,Number of payload bytes (AVERAGED),(± CI) Number of payload bytes,Number of long headers (AVERAGED),(± CI) Number of long headers,Number of short headers (AVERAGED),(± CI) Number of short headers,Bytes for long headers (AVERAGED),(± CI) Bytes for long headers,Bytes for short headers (AVERAGED),(± CI) Bytes for short headers, (AVERAGED),(± CI) 
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_TCPTLS\pending_TCPDUMP_dilithium2_numSamples_1000_loss_0%_oflkThoNrQ_parsed_handshake_remove95percentile.csv,1638706857.4948156,26.86760744705788,1638706857.5036783,26.867604426574882,498.8066132264529,17.927622762599636,8.863928800594353,0.33262071970615886,dilithium2,,1000.0,0.0,loss,,0%,,8.94188376753507,0.08750744430755455,4.561122244488978,0.031090969542726173,7728.164328657314,5.7754913242986,302.55911823647295,3.1309818801435534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_TCPTLS\pending_TCPDUMP_dilithium2_numSamples_1000_loss_10%_dVCxnYjrao_parsed_handshake_remove95percentile.csv,1638709901.5654545,27.512889270220292,1638709901.6037757,27.51313958108811,490.129363449692,17.91785923413946,38.32373702305788,5.73665960834014,dilithium2,,1000.0,0.0,loss,,10%,,9.202258726899384,0.12693542586937653,4.4661190965092405,0.13565140075518958,7746.396303901437,8.529962800973419,366.5841889117043,50.01603488088114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_TCPTLS\pending_TCPDUMP_dilithium2_numSamples_1000_loss_20%_zetQvRuwbL_parsed_handshake_remove95percentile.csv,1638711434.1127214,27.843374485480016,1638711434.2038393,27.843613661085882,477.90042372881356,17.587637330162405,91.11903001696376,11.788922116718291,dilithium2,,1000.0,0.0,loss,,20%,,9.382415254237289,0.15866687303272808,4.663135593220339,0.303401667930679,7647.655720338983,59.57530662050136,717.8305084745763,202.09781934191798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_TCPTLS\pending_TCPDUMP_dilithium2_numSamples_1000_loss_40%_sVmpaAfPbm_parsed_handshake_remove95percentile.csv,1638712966.0149126,29.94078593452954,1638712966.4106088,29.94021820261602,421.9310761789601,16.58930342017291,395.69844040645796,37.38043302283883,dilithium2,,1000.0,0.0,loss,,40%,,10.407496977025392,0.2590002333881065,5.69528415961306,0.546208606194715,7680.6565900846435,157.93759480223736,1902.130592503023,346.7533265840237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_TCPTLS\pending_TCPDUMP_dilithium2_numSamples_1000_loss_5%_btAWFYnErc_parsed_handshake_remove95percentile.csv,1638708376.1238902,27.356931961733093,1638708376.1450348,27.357129377798177,494.7583756345178,17.9302165556765,21.14486186032368,3.2768030809090387,dilithium2,,1000.0,0.0,loss,,5%,,8.998984771573603,0.10594393363276605,4.479187817258883,0.09037739998319855,7732.456852791878,7.0789697480142335,324.85685279187817,32.56350917587982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_TCPTLS\pending_TCPDUMP_dilithium3_numSamples_1000_loss_0%_rMpfSNjlJL_parsed_handshake_remove95percentile.csv,1638714486.435007,26.962123072306053,1638714486.4455132,26.962127519174608,499.0652610441767,17.934546075429203,10.502258936564127,0.3806313256245315,dilithium3,,1000.0,0.0,loss,,0%,,10.71987951807229,0.08737753510703607,4.575301204819277,0.032351611649747196,10231.512048192772,5.7669173170643795,303.22991967871485,2.6849649561276423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_TCPTLS\pending_TCPDUMP_dilithium3_numSamples_1000_loss_10%_MZqZFsATSw_parsed_handshake_remove95percentile.csv,1638717545.698419,27.542630990666485,1638717545.7384381,27.54262987982795,494.6120777891505,17.919198234479442,40.01799625408442,6.292567172050471,dilithium3,,1000.0,0.0,loss,,10%,,10.752302968270214,0.12107975818409425,4.336745138178096,0.12237621417792767,10235.57625383828,8.280440589631578,344.83111566018425,51.67182619362986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_TCPTLS\pending_TCPDUMP_dilithium3_numSamples_1000_loss_20%_hvHkzyNIlR_parsed_handshake_remove95percentile.csv,1638719067.5973732,27.883170894240227,1638719067.6802125,27.88254009396917,481.15644820295984,17.817205234396273,82.83726861562587,9.431690257472273,dilithium3,,1000.0,0.0,loss,,20%,,11.051797040169133,0.15348848811044882,4.383720930232558,0.2713697085005419,10261.09090909091,14.120436631979745,605.9334038054968,195.61295880754355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_TCPTLS\pending_TCPDUMP_dilithium3_numSamples_1000_loss_40%_CkOKYYoCct_parsed_handshake_remove95percentile.csv,1638720599.8009956,29.77139189764839,1638720600.1865783,29.77030141466287,420.12124849939977,16.499566358825057,385.5847986090799,35.368016747530135,dilithium3,,1000.0,0.0,loss,,40%,,11.661464585834334,0.2671908079089514,6.118847539015606,0.5822582309412128,9919.943577430973,202.14170678465982,2520.858343337335,456.02106182145036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_TCPTLS\pending_TCPDUMP_dilithium3_numSamples_1000_loss_5%_IdcWEGmmxg_parsed_handshake_remove95percentile.csv,1638716007.1144216,27.5800547461618,1638716007.1380844,27.58008347516045,494.6215384615385,18.081035260149037,23.66392086713742,3.3858751121105386,dilithium3,,1000.0,0.0,loss,,5%,,10.649230769230769,0.09955433979428638,4.515897435897436,0.0943998081957503,10228.101538461538,6.750610351399903,337.7117948717949,42.789236430374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_TCPTLS\pending_TCPDUMP_dilithium5_numSamples_1000_loss_0%_TqigbWcVVA_parsed_handshake_remove95percentile.csv,1638722123.9564285,27.14120594381304,1638722123.9677532,27.1412008550642,498.3329969727548,18.004479000229725,11.324404226663013,0.41004297666621004,dilithium5,,1000.0,0.0,loss,,0%,,11.1715438950555,0.1200675927958059,4.5630676084762865,0.03093493193861231,13505.321897073663,7.924461124523189,301.16246215943494,2.041705507948412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_TCPTLS\pending_TCPDUMP_dilithium5_numSamples_1000_loss_10%_OPpVOtLNvx_parsed_handshake_remove95percentile.csv,1638725175.1095536,27.41580902051995,1638725175.1521814,27.415765354034782,494.21530612244896,17.89890618128699,42.62683148286781,5.4474054456175764,dilithium5,,1000.0,0.0,loss,,10%,,11.272448979591836,0.15383994937693457,4.286734693877551,0.12034829814355334,13514.381632653061,10.462071709917943,360.9112244897959,66.93689031888171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_drop_TCPTLS\pending_TCPDUMP_dilithium5_numSamples_1000_loss_20%_cRxAhRsusQ_parsed_handshake_remove95percentile.csv,1638726708.1996093,28.07485991446243,1638726708.2948647,28.075287306785736,481.03613177470777,17.752083447894513,95.25110440350491,11.29844290884688,dilithium5,,1000.0,0.0,loss,,20%,,11.452709883103083,0.18002265585043392,4.311370882040382,0.21181023899998874,13541.6174282678,15.482934316652894,636.2858660998937,144.0322836005054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
