Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (ms),Droprate (%),Number of handshake packets,Number of payload packets,Number of handshake bytes,Number of payload bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
1628783298.401259,1628783298.418678,112,17.419099807739258,5,10,5,9116,1329,13,5,8832,983,
1628783299.447315,1628783299.460475,113,13.159990310668945,5,7,5,8852,1329,11,5,8694,983,
1628783300.485379,1628783300.500597,114,15.218019485473633,5,8,5,8934,1329,11,5,8734,983,
1628783301.529359,1628783301.543283,115,13.923883438110352,5,11,5,9211,1329,15,5,8885,983,
1628783302.57778,1628783302.592417,116,14.636993408203125,5,12,5,9291,1329,15,5,8923,983,
1628783303.622697,1628783303.635245,117,12.547969818115234,5,11,5,9196,1329,14,5,8870,983,
1628783304.656151,1628783304.669032,118,12.881040573120117,5,8,5,8944,1329,11,5,8744,983,
1628783305.705067,1628783305.718226,119,13.159036636352539,5,9,5,9077,1326,13,5,8832,983,
1628783306.749631,1628783306.765874,120,16.24298095703125,5,9,5,9029,1329,13,5,8787,983,
1628783307.791376,1628783307.803527,121,12.151002883911133,5,10,5,9114,1329,13,5,8830,983,
1628783308.825493,1628783308.838769,122,13.275861740112305,5,10,5,9122,1329,13,5,8838,983,
1628783309.861343,1628783309.874828,123,13.485193252563477,5,12,5,9289,1329,15,5,8921,983,
1628783310.910192,1628783310.922561,124,12.368917465209961,5,7,5,8850,1329,11,5,8692,983,
1628783311.947841,1628783311.961188,125,13.347148895263672,5,12,5,9287,1329,15,5,8919,983,
1628783312.982038,1628783312.994597,126,12.558937072753906,5,11,6,9208,1403,14,6,8882,1015,
1628783314.026225,1628783314.041356,127,15.130996704101562,5,11,5,9205,1329,15,5,8879,983,
1628783315.062039,1628783315.074762,128,12.723207473754883,5,9,5,9022,1329,13,5,8780,983,
1628783316.106061,1628783316.121099,129,15.038013458251953,5,10,5,9122,1329,13,5,8838,983,
1628783317.151199,1628783317.164985,130,13.785839080810547,5,11,5,9256,1329,15,5,8930,983,
1628783318.193703,1628783318.206166,131,12.463092803955078,5,9,5,9027,1329,13,5,8785,983,
1628783319.240322,1628783319.253114,132,12.791872024536133,5,9,5,9081,1329,13,5,8839,983,
1628783320.279401,1628783320.293409,133,14.008045196533203,5,11,5,9269,1326,15,5,8940,983,
1628783321.322431,1628783321.337608,134,15.177011489868164,5,9,5,9031,1329,13,5,8789,983,
1628783322.369858,1628783322.382497,135,12.639045715332031,5,10,5,9121,1329,14,5,8837,983,
1628783323.412978,1628783323.426793,136,13.815164566040039,5,9,5,9075,1326,13,5,8830,983,
1628783324.463206,1628783324.476058,137,12.851953506469727,5,12,5,9344,1326,16,5,8973,983,
1628783325.510199,1628783325.523187,138,12.987852096557617,5,11,5,9206,1329,14,5,8880,983,
1628783326.558316,1628783326.572438,139,14.12200927734375,5,9,5,9034,1329,13,5,8792,983,
1628783327.596904,1628783327.610343,140,13.438940048217773,5,11,5,9204,1329,14,5,8878,983,
1628783328.637755,1628783328.653074,141,15.319108963012695,5,7,5,8846,1329,11,5,8688,983,
1628783329.685944,1628783329.69871,142,12.765884399414062,5,11,5,9207,1329,14,5,8881,983,
1628783330.725687,1628783330.738504,143,12.816905975341797,5,11,5,9265,1326,15,5,8936,983,
1628783331.759296,1628783331.772925,144,13.628959655761719,5,7,5,8855,1329,11,5,8697,983,
1628783332.811034,1628783332.825837,145,14.802932739257812,5,11,5,9252,1326,15,5,8923,983,
1628783333.852968,1628783333.865444,146,12.475967407226562,5,9,6,9074,1400,13,6,8829,1015,
1628783334.904762,1628783334.919095,147,14.333009719848633,5,10,5,9117,1329,13,5,8833,983,
1628783335.948959,1628783335.96533,148,16.370773315429688,5,10,6,9117,1404,13,6,8833,1016,
1628783337.005335,1628783337.021337,149,16.00193977355957,5,9,5,9034,1329,13,5,8792,983,
1628783338.047127,1628783338.061337,150,14.209985733032227,5,8,6,8945,1404,11,6,8745,1016,
1628783339.090691,1628783339.10721,151,16.518831253051758,5,9,5,9022,1329,13,5,8780,983,
1628783340.1384,1628783340.153221,152,14.82081413269043,5,11,5,9212,1329,14,5,8886,983,
1628783341.175436,1628783341.188145,153,12.708902359008789,5,7,5,8898,1326,11,5,8737,983,
1628783342.213488,1628783342.227008,154,13.520002365112305,5,9,5,9024,1329,13,5,8782,983,
1628783343.258655,1628783343.272003,155,13.347864151000977,5,11,5,9203,1329,15,5,8877,983,
1628783344.295958,1628783344.308661,156,12.70294189453125,5,9,5,9081,1329,13,5,8839,983,
1628783345.358,1628783345.372981,157,14.98103141784668,5,9,5,9033,1329,13,5,8791,983,
1628783346.406615,1628783346.421401,158,14.786005020141602,5,11,5,9252,1329,15,5,8926,983,
1628783347.454268,1628783347.466774,159,12.50600814819336,5,11,5,9197,1329,14,5,8871,983,
1628783348.504343,1628783348.516898,160,12.55488395690918,5,7,5,8847,1329,11,5,8689,983,
1628783349.558332,1628783349.570809,161,12.476921081542969,5,12,6,9350,1400,16,6,8979,1015,
1628783350.593949,1628783350.606046,162,12.096881866455078,5,7,5,8852,1329,11,5,8694,983,
1628783351.631896,1628783351.644624,163,12.727975845336914,5,9,5,9078,1329,13,5,8836,983,
1628783352.671047,1628783352.682571,164,11.523962020874023,5,7,5,8848,1329,11,5,8690,983,
1628783353.717691,1628783353.730942,165,13.251066207885742,5,7,5,8855,1329,11,5,8697,983,
1628783354.754679,1628783354.767009,166,12.330055236816406,5,7,5,8843,1329,11,5,8685,983,
1628783355.815515,1628783355.827234,167,11.718988418579102,5,7,5,8855,1329,11,5,8697,983,
1628783356.847321,1628783356.85899,168,11.668920516967773,5,7,5,8852,1329,11,5,8694,983,
1628783357.882826,1628783357.894297,169,11.470794677734375,5,7,5,8849,1329,11,5,8691,983,
1628783358.918254,1628783358.930599,170,12.345075607299805,5,7,5,8859,1329,11,5,8701,983,
1628783359.954109,1628783359.966499,171,12.39013671875,5,7,5,8845,1329,11,5,8687,983,
1628783360.985063,1628783360.997326,172,12.262821197509766,5,7,6,8851,1404,11,6,8693,1016,
1628783362.025055,1628783362.038195,173,13.139963150024414,5,7,5,8850,1329,11,5,8692,983,
1628783363.060113,1628783363.073118,174,13.00501823425293,5,9,5,9080,1329,13,5,8838,983,
1628783364.110155,1628783364.122918,175,12.762784957885742,5,7,5,8844,1329,11,5,8686,983,
1628783365.167078,1628783365.178498,176,11.420011520385742,5,9,5,9081,1326,13,5,8836,983,
1628783366.211455,1628783366.222913,177,11.45792007446289,5,7,5,8853,1329,11,5,8695,983,
1628783367.251296,1628783367.262792,178,11.49606704711914,5,7,5,8851,1329,11,5,8693,983,
1628783368.297948,1628783368.309543,179,11.595010757446289,5,7,6,8858,1404,11,6,8700,1016,
1628783369.346587,1628783369.358317,180,11.729955673217773,5,9,5,9071,1326,13,5,8826,983,
1628783370.392603,1628783370.406233,181,13.630151748657227,5,9,5,9076,1326,13,5,8831,983,
1628783371.429245,1628783371.442173,182,12.928009033203125,5,7,5,8856,1329,11,5,8698,983,
1628783372.482956,1628783372.495025,183,12.068986892700195,5,7,5,8851,1329,11,5,8693,983,
1628783373.548201,1628783373.560862,184,12.660980224609375,5,7,5,8849,1329,11,5,8691,983,
1628783374.591545,1628783374.603344,185,11.798858642578125,5,9,5,9068,1326,13,5,8823,983,
1628783375.646502,1628783375.658683,186,12.18104362487793,5,7,5,8846,1329,11,5,8688,983,
1628783376.686839,1628783376.698591,187,11.751890182495117,5,7,5,8839,1329,11,5,8681,983,
1628783377.722317,1628783377.734842,188,12.525081634521484,5,7,5,8851,1329,11,5,8693,983,
1628783378.771264,1628783378.785451,189,14.186859130859375,5,7,5,8851,1329,11,5,8693,983,
1628783379.819834,1628783379.83362,190,13.786077499389648,5,9,5,9078,1326,13,5,8833,983,
1628783380.861828,1628783380.874478,191,12.650012969970703,5,10,5,9117,1329,14,5,8833,983,
1628783381.896268,1628783381.90914,192,12.87221908569336,5,7,7,8849,1475,11,7,8691,1045,
1628783382.946138,1628783382.958723,193,12.585163116455078,5,10,5,9166,1329,14,5,8882,983,
1628783383.981767,1628783383.994468,194,12.701034545898438,5,7,5,8844,1329,11,5,8686,983,
1628783385.035548,1628783385.048545,195,12.996912002563477,5,10,5,9114,1329,13,5,8830,983,
1628783386.073301,1628783386.087288,196,13.986825942993164,5,12,5,9298,1329,15,5,8930,983,
1628783387.112267,1628783387.124373,197,12.105941772460938,5,8,5,8943,1329,11,5,8743,983,
1628783388.162536,1628783388.174411,198,11.875152587890625,5,7,5,8853,1329,11,5,8695,983,
1628783389.218138,1628783389.231061,199,12.923002243041992,5,9,5,9031,1329,13,5,8789,983,
1628783390.262929,1628783390.277428,200,14.49894905090332,10,7,5,8849,1329,11,5,8691,983,
1628783391.311011,1628783391.324096,201,13.084888458251953,10,11,5,9257,1327,15,5,8929,983,
1628783392.349419,1628783392.362485,202,13.065814971923828,10,9,5,9027,1329,13,5,8785,983,
1628783393.394804,1628783393.40968,203,14.87588882446289,10,7,5,8850,1329,11,5,8692,983,
1628783394.438285,1628783394.450761,204,12.475967407226562,10,11,5,9206,1329,14,5,8880,983,
1628783395.481913,1628783395.497497,205,15.583992004394531,10,9,5,9023,1329,13,5,8781,983,
1628783396.52526,1628783396.539126,206,13.865947723388672,10,11,5,9205,1329,14,5,8879,983,
1628783397.562474,1628783397.575114,207,12.639999389648438,10,7,5,8849,1329,11,5,8691,983,
1628783398.617435,1628783398.634355,208,16.920089721679688,10,9,5,9077,1326,13,5,8832,983,
1628783399.676808,1628783399.693791,209,16.9827938079834,10,10,5,9122,1329,14,5,8838,983,
1628783400.738223,1628783400.751596,210,13.37289810180664,10,9,5,9030,1329,13,5,8788,983,
1628783401.789666,1628783401.804599,211,14.933109283447266,10,7,5,8853,1329,11,5,8695,983,
1628783402.835444,1628783402.849219,212,13.775110244750977,10,11,5,9257,1329,15,5,8931,983,
1628783403.874883,1628783403.888629,213,13.746023178100586,10,7,5,8839,1329,11,5,8681,983,
1628783404.925048,1628783404.939216,214,14.16778564453125,10,10,5,9123,1329,13,5,8839,983,
1628783405.971998,1628783405.984801,215,12.803077697753906,10,12,5,9294,1329,15,5,8926,983,
1628783407.030222,1628783407.043079,216,12.85696029663086,10,9,5,9028,1329,13,5,8786,983,
1628783408.066226,1628783408.078551,217,12.325048446655273,10,7,5,8854,1329,11,5,8696,983,
1628783409.10567,1628783409.121334,218,15.664100646972656,10,9,5,9032,1329,13,5,8790,983,
1628783410.148413,1628783410.161577,219,13.164043426513672,10,7,5,8902,1326,11,5,8741,983,
1628783411.186893,1628783411.198867,220,11.974096298217773,10,8,5,8945,1329,11,5,8745,983,
1628783412.225346,1628783412.240854,221,15.507936477661133,10,7,5,8850,1329,11,5,8692,983,
1628783413.271301,1628783413.28935,222,18.049001693725586,10,10,5,9118,1329,13,5,8834,983,
1628783414.341541,1628783414.354957,223,13.416051864624023,10,10,6,9120,1403,14,6,8836,1015,
1628783415.381252,1628783415.394786,224,13.533830642700195,10,9,5,9081,1326,13,5,8836,983,
1628783416.429462,1628783416.442208,225,12.746095657348633,10,10,5,9169,1329,14,5,8885,983,
1628783417.482507,1628783417.495802,226,13.29493522644043,10,9,5,9022,1329,13,5,8780,983,
1628783418.526585,1628783418.540429,227,13.844013214111328,10,10,5,9113,1329,13,5,8829,983,
1628783419.57737,1628783419.593516,228,16.146183013916016,10,10,5,9124,1329,14,5,8840,983,
1628783420.614051,1628783420.630166,229,16.11495018005371,10,9,5,9024,1329,13,5,8782,983,
1628783421.652477,1628783421.664289,230,11.811971664428711,10,8,5,8935,1329,11,5,8735,983,
1628783422.697972,1628783422.713219,231,15.246868133544922,10,9,6,9022,1404,13,6,8780,1016,
1628783423.750819,1628783423.764733,232,13.914108276367188,10,10,5,9117,1329,13,5,8833,983,
1628783424.802609,1628783424.814883,233,12.274026870727539,10,10,5,9125,1329,13,5,8841,983,
1628783425.838781,1628783425.853103,234,14.32180404663086,10,10,5,9125,1329,13,5,8841,983,
1628783426.876307,1628783426.889617,235,13.309955596923828,10,8,5,8949,1329,11,5,8749,983,
1628783427.911529,1628783427.92666,236,15.130996704101562,10,10,5,9114,1329,13,5,8830,983,
1628783428.952505,1628783428.964975,237,12.470006942749023,10,8,5,8945,1329,11,5,8745,983,
1628783429.992371,1628783430.010444,238,18.072843551635742,10,11,5,9205,1329,15,5,8879,983,
1628783431.035052,1628783431.050044,239,14.991998672485352,10,11,5,9196,1329,14,5,8870,983,
1628783432.076215,1628783432.088674,240,12.459039688110352,10,9,5,9074,1329,13,5,8832,983,
1628783433.118177,1628783433.131326,241,13.149023056030273,10,9,5,9026,1329,13,5,8784,983,
1628783434.157815,1628783434.171417,242,13.602018356323242,10,10,5,9116,1329,14,5,8832,983,
1628783435.197906,1628783435.211098,243,13.191938400268555,10,7,5,8847,1329,11,5,8689,983,
1628783436.237998,1628783436.250987,244,12.989044189453125,10,9,5,9029,1329,13,5,8787,983,
1628783437.287487,1628783437.300791,245,13.303995132446289,10,11,5,9210,1329,14,5,8884,983,
1628783438.330076,1628783438.342852,246,12.77613639831543,10,9,5,9018,1329,13,5,8776,983,
1628783439.373768,1628783439.386184,247,12.415885925292969,10,10,6,9109,1404,13,6,8825,1016,
1628783440.420214,1628783440.434802,248,14.588117599487305,10,9,5,9033,1329,13,5,8791,983,
1628783441.46208,1628783441.475425,249,13.345003128051758,10,11,5,9202,1329,15,5,8876,983,
1628783442.501362,1628783442.514241,250,12.878894805908203,10,9,5,9027,1329,13,5,8785,983,
1628783443.555983,1628783443.569022,251,13.038873672485352,10,8,5,8944,1329,11,5,8744,983,
1628783444.598769,1628783444.611343,252,12.573957443237305,10,10,5,9118,1329,13,5,8834,983,
1628783445.654654,1628783445.66968,253,15.026092529296875,10,11,5,9200,1329,14,5,8874,983,
1628783446.693631,1628783446.707335,254,13.704061508178711,10,11,5,9204,1329,15,5,8878,983,
1628783447.735307,1628783447.749127,255,13.81993293762207,10,7,5,8848,1329,11,5,8690,983,
1628783448.776953,1628783448.788717,256,11.764049530029297,10,8,5,8948,1329,11,5,8748,983,
1628783449.815662,1628783449.828893,257,13.231039047241211,10,11,5,9260,1327,15,5,8932,983,
1628783450.850136,1628783450.86484,258,14.703989028930664,10,7,5,8857,1329,11,5,8699,983,
1628783451.900836,1628783451.914325,259,13.489007949829102,10,9,5,9072,1326,13,5,8827,983,
1628783452.947745,1628783452.962354,260,14.60886001586914,10,9,5,9028,1329,13,5,8786,983,
1628783453.994208,1628783454.010069,261,15.860795974731445,10,9,5,9032,1329,13,5,8790,983,
1628783455.034266,1628783455.048693,262,14.426946640014648,10,12,5,9297,1329,15,5,8929,983,
1628783456.074596,1628783456.087343,263,12.747049331665039,10,9,5,9034,1330,13,5,8793,983,
1628783457.115993,1628783457.129604,264,13.611078262329102,10,10,5,9121,1329,13,5,8837,983,
1628783458.158351,1628783458.173274,265,14.923095703125,10,10,5,9126,1329,14,5,8842,983,
1628783459.194679,1628783459.208949,266,14.27006721496582,10,11,5,9203,1329,15,5,8877,983,
1628783460.232498,1628783460.245583,267,13.085126876831055,10,8,6,8937,1403,11,6,8737,1015,
1628783461.276183,1628783461.289813,268,13.630151748657227,10,10,5,9122,1329,13,5,8838,983,
1628783462.321911,1628783462.334447,269,12.535810470581055,10,10,5,9113,1329,14,5,8829,983,
1628783463.370659,1628783463.383746,270,13.086795806884766,10,11,5,9208,1329,15,5,8882,983,
1628783464.412015,1628783464.424808,271,12.79306411743164,10,9,5,9074,1329,13,5,8832,983,
1628783465.451067,1628783465.465472,272,14.405012130737305,10,9,5,9022,1329,13,5,8780,983,
1628783466.494178,1628783466.507024,273,12.845993041992188,10,12,5,9295,1329,15,5,8927,983,
1628783467.543601,1628783467.557936,274,14.334917068481445,10,11,6,9259,1401,15,6,8930,1016,
1628783468.590621,1628783468.602794,275,12.172937393188477,10,9,5,9078,1329,13,5,8836,983,
1628783469.625465,1628783469.642724,276,17.25912094116211,10,9,5,9022,1329,13,5,8780,983,
1628783470.683036,1628783470.697576,277,14.539957046508789,10,7,5,8847,1329,11,5,8689,983,
1628783471.730885,1628783471.743454,278,12.568950653076172,10,11,5,9208,1329,14,5,8882,983,
1628783472.766452,1628783472.77937,279,12.91799545288086,10,12,5,9290,1329,15,5,8922,983,
1628783473.822048,1628783473.834258,280,12.21013069152832,10,10,5,9119,1329,13,5,8835,983,
1628783474.866987,1628783474.881151,281,14.163970947265625,10,9,5,9082,1329,13,5,8840,983,
1628783475.911811,1628783475.924421,282,12.60995864868164,10,7,5,8851,1329,11,5,8693,983,
1628783476.952178,1628783476.964355,283,12.176990509033203,10,8,5,8940,1331,11,5,8742,983,
1628783477.994906,1628783478.008568,284,13.662099838256836,10,7,6,8849,1404,11,6,8691,1016,
1628783479.049896,1628783479.062848,285,12.952089309692383,10,9,5,9020,1329,13,5,8778,983,
