Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (ms),Droprate (%),Number of handshake packets,Number of payload packets,Number of handshake bytes,Number of payload bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
1628778004.163359,1628778004.170911,41,7.552146911621094,0,4,5,4658,2193,8,5,5490,983,
1628778005.197248,1628778005.204734,42,7.486104965209961,0,4,5,4663,2193,8,5,5495,983,
1628778006.232808,1628778006.2447,43,11.891841888427734,0,6,5,5998,1326,9,5,5879,983,
1628778007.265056,1628778007.272673,44,7.616996765136719,0,6,5,6001,1326,9,5,5882,983,
1628778008.316404,1628778008.326413,45,10.008811950683594,0,6,5,5999,1327,9,5,5881,983,
1628778009.352816,1628778009.361609,46,8.792877197265625,0,8,5,6173,1326,11,5,5970,983,
1628778010.391098,1628778010.398231,47,7.133007049560547,0,4,5,4668,2193,8,5,5500,983,
1628778011.419636,1628778011.42742,48,7.7838897705078125,0,6,5,5994,1326,9,5,5875,983,
1628778012.457938,1628778012.465877,49,7.93910026550293,0,6,5,5995,1326,9,5,5876,983,
1628778013.497227,1628778013.505847,50,8.620023727416992,0,6,5,5999,1326,9,5,5880,983,
1628778014.530235,1628778014.537398,51,7.163047790527344,0,6,6,5995,1400,9,6,5876,1015,
1628778015.578875,1628778015.586435,52,7.560014724731445,0,6,5,5989,1326,9,5,5870,983,
1628778016.619307,1628778016.627195,53,7.887840270996094,0,6,5,6001,1326,9,5,5882,983,
1628778017.651498,1628778017.658728,54,7.229804992675781,0,4,5,4660,2193,8,5,5492,983,
1628778018.706046,1628778018.713262,55,7.215976715087891,0,4,5,4662,2193,8,5,5494,983,
1628778019.73524,1628778019.743012,56,7.771968841552734,0,6,5,6000,1326,9,5,5881,983,
1628778020.769249,1628778020.777775,57,8.526086807250977,0,4,5,4669,2193,8,5,5501,983,
1628778021.800921,1628778021.809988,58,9.067058563232422,0,8,5,6178,1326,11,5,5975,983,
1628778022.835521,1628778022.845016,59,9.495019912719727,0,4,5,4661,2193,8,5,5493,983,
1628778023.879396,1628778023.887201,60,7.805109024047852,0,6,5,5996,1326,9,5,5877,983,
1628778024.916001,1628778024.925029,61,9.027957916259766,0,6,7,5991,1472,9,7,5872,1045,
1628778025.954845,1628778025.96209,62,7.245063781738281,0,4,5,4663,2193,8,5,5495,983,
1628778027.004987,1628778027.013325,63,8.337974548339844,0,6,5,5997,1326,10,5,5878,983,
1628778028.042274,1628778028.053424,64,11.149883270263672,0,4,5,4658,2193,8,5,5490,983,
1628778029.086307,1628778029.093662,65,7.354974746704102,0,4,5,4662,2193,8,5,5494,983,
1628778030.146677,1628778030.154298,66,7.621049880981445,0,7,5,6079,1326,10,5,5918,983,
1628778031.18165,1628778031.190033,67,8.383035659790039,0,4,5,4669,2193,8,5,5501,983,
1628778032.216242,1628778032.225064,68,8.821964263916016,0,6,5,5992,1326,9,5,5873,983,
1628778033.250277,1628778033.258348,69,8.070945739746094,0,6,6,5991,1400,9,6,5872,1015,
1628778034.310871,1628778034.3184,70,7.529020309448242,0,6,5,6000,1326,9,5,5881,983,
1628778035.352042,1628778035.360924,71,8.88204574584961,0,4,5,4658,2193,8,5,5490,983,
1628778036.393861,1628778036.402447,72,8.585929870605469,0,6,5,5994,1326,9,5,5875,983,
1628778037.449247,1628778037.457347,73,8.100032806396484,0,4,5,4660,2193,8,5,5492,983,
1628778038.496218,1628778038.504635,74,8.417129516601562,0,6,5,5989,1326,9,5,5870,983,
1628778039.550982,1628778039.558889,75,7.906913757324219,0,7,5,6077,1326,10,5,5916,983,
1628778040.594365,1628778040.602197,76,7.832050323486328,0,4,5,4665,2193,8,5,5497,983,
1628778041.668261,1628778041.677063,77,8.801937103271484,0,7,5,6086,1329,10,5,5928,983,
1628778042.700421,1628778042.709942,78,9.521007537841797,0,6,6,5989,1400,9,6,5870,1015,
1628778043.747526,1628778043.755577,79,8.051156997680664,0,6,5,6001,1327,9,5,5883,983,
1628778044.784677,1628778044.793115,80,8.437871932983398,0,6,5,5991,1326,9,5,5872,983,
1628778045.819278,1628778045.826746,81,7.467985153198242,0,7,5,6077,1326,10,5,5916,983,
1628778046.853843,1628778046.861752,82,7.909059524536133,0,4,5,4660,2193,8,5,5492,983,
1628778047.89672,1628778047.907018,83,10.298013687133789,0,6,5,5998,1326,9,5,5879,983,
1628778048.929023,1628778048.938646,84,9.623050689697266,0,6,5,5991,1326,9,5,5872,983,
1628778049.962311,1628778049.969496,85,7.1849822998046875,0,4,5,4668,2193,8,5,5500,983,
1628778050.996826,1628778051.005094,86,8.268117904663086,0,4,5,4663,2193,8,5,5495,983,
1628778052.028997,1628778052.036811,87,7.814168930053711,0,4,5,4662,2193,8,5,5494,983,
1628778053.063248,1628778053.0711,88,7.852077484130859,0,4,5,4661,2193,8,5,5493,983,
1628778054.109947,1628778054.117677,89,7.730007171630859,0,4,5,4660,2193,8,5,5492,983,
1628778055.144318,1628778055.154291,90,9.972810745239258,0,4,5,4667,2193,8,5,5499,983,
1628778056.182317,1628778056.189546,91,7.229089736938477,0,4,5,4662,2193,8,5,5494,983,
1628778057.220704,1628778057.229761,92,9.056806564331055,0,4,5,4658,2193,8,5,5490,983,
1628778058.262306,1628778058.270113,93,7.807016372680664,0,4,5,4667,2193,8,5,5499,983,
1628778059.302338,1628778059.309368,94,7.030010223388672,0,4,5,4663,2193,8,5,5495,983,
1628778060.338793,1628778060.346068,95,7.274866104125977,0,4,5,4661,2193,8,5,5493,983,
1628778061.368948,1628778061.382268,96,13.319969177246094,0,7,7,6086,1472,10,7,5925,1045,
1628778062.410623,1628778062.417995,97,7.3719024658203125,0,4,5,4660,2193,8,5,5492,983,
1628778063.442469,1628778063.45006,98,7.591009140014648,0,6,5,5990,1326,9,5,5871,983,
1628778064.47722,1628778064.485765,99,8.544921875,0,4,5,4658,2193,8,5,5490,983,
1628778065.513985,1628778065.521579,100,7.594108581542969,5,6,5,5994,1326,9,5,5875,983,
1628778066.549189,1628778066.557463,101,8.273839950561523,5,7,5,6088,1326,10,5,5927,983,
1628778067.589496,1628778067.597926,102,8.430004119873047,5,4,5,4669,2193,8,5,5501,983,
1628778068.626056,1628778068.633486,103,7.430076599121094,5,4,5,4667,2193,8,5,5499,983,
1628778069.657222,1628778069.665428,104,8.205890655517578,5,6,5,5994,1326,10,5,5875,983,
1628778070.698176,1628778070.705028,105,6.852149963378906,5,4,5,4662,2193,8,5,5494,983,
1628778071.734035,1628778071.741788,106,7.752895355224609,5,6,5,6001,1326,9,5,5882,983,
1628778072.786848,1628778072.793703,107,6.855010986328125,5,4,5,4660,2193,8,5,5492,983,
1628778073.834854,1628778073.842035,108,7.1811676025390625,5,4,5,4667,2193,8,5,5499,983,
1628778074.891219,1628778074.89889,109,7.671117782592773,5,6,5,5991,1326,9,5,5872,983,
1628778075.945286,1628778075.953463,110,8.177042007446289,5,6,5,5993,1326,9,5,5874,983,
1628778077.004939,1628778077.013671,111,8.731842041015625,5,4,5,4662,2193,8,5,5494,983,
1628778078.041218,1628778078.051329,112,10.110855102539062,5,6,5,5992,1326,9,5,5873,983,
1628778079.070828,1628778079.078765,113,7.936954498291016,5,7,5,6086,1326,10,5,5925,983,
1628778080.122604,1628778080.129854,114,7.250070571899414,5,4,5,4668,2193,8,5,5500,983,
1628778081.159303,1628778081.167242,115,7.93910026550293,5,7,5,6084,1326,10,5,5923,983,
1628778082.199578,1628778082.20888,116,9.301900863647461,5,6,5,6000,1326,9,5,5881,983,
