Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (ms),Droprate (%),Number of handshake packets,Number of payload packets,Number of handshake bytes,Number of payload bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
1628781146.910852,1628781146.917602,52,6.7501068115234375,0,16,5,17114,1329,20,5,16578,983,
1628781147.945997,1628781147.953683,53,7.68589973449707,0,18,5,17286,1329,22,5,16666,983,
1628781148.980257,1628781148.985736,54,5.478858947753906,0,18,5,17349,1329,22,5,16729,983,
1628781150.01644,1628781150.028835,55,12.395143508911133,0,14,5,16934,1329,18,5,16482,983,
1628781151.05315,1628781151.057531,56,4.3811798095703125,0,18,5,17339,1330,22,5,16719,984,
1628781152.090807,1628781152.096711,57,5.903959274291992,0,16,5,17116,1329,20,5,16580,983,
1628781153.119987,1628781153.128536,58,8.548974990844727,0,18,5,17339,1329,22,5,16719,983,
1628781154.157154,1628781154.164968,59,7.813930511474609,0,18,5,17296,1329,22,5,16676,983,
1628781155.194233,1628781155.202197,60,7.964134216308594,0,16,5,17119,1329,20,5,16583,983,
1628781156.225459,1628781156.231092,61,5.632877349853516,0,14,5,16931,1329,18,5,16479,983,
1628781157.257091,1628781157.263866,62,6.77490234375,0,16,5,17110,1329,20,5,16574,983,
1628781158.289472,1628781158.293424,63,3.9517879486083984,0,14,5,16938,1329,18,5,16486,983,
1628781159.317728,1628781159.323134,64,5.405902862548828,0,16,5,17112,1329,20,5,16576,983,
1628781160.343373,1628781160.35101,65,7.63702392578125,0,20,5,17521,1329,24,5,16817,983,
1628781161.37454,1628781161.383046,66,8.505821228027344,0,14,5,16942,1329,18,5,16490,983,
1628781162.413617,1628781162.418304,67,4.687070846557617,0,14,5,16934,1329,18,5,16482,983,
1628781163.443716,1628781163.44785,68,4.133939743041992,0,16,5,17120,1329,20,5,16584,983,
1628781164.475264,1628781164.481887,69,6.623029708862305,0,16,5,17116,1329,20,5,16580,983,
1628781165.51283,1628781165.518924,70,6.0939788818359375,0,20,5,17520,1329,24,5,16816,983,
1628781166.562954,1628781166.567348,71,4.394054412841797,0,16,5,17110,1329,20,5,16574,983,
1628781167.5942,1628781167.600977,72,6.777048110961914,0,14,5,16937,1329,18,5,16485,983,
1628781168.639415,1628781168.644968,73,5.553007125854492,0,18,5,17347,1329,22,5,16727,983,
1628781169.682534,1628781169.68899,74,6.456136703491211,0,16,5,17111,1329,20,5,16575,983,
1628781170.727604,1628781170.733063,75,5.459070205688477,0,14,5,16934,1329,18,5,16482,983,
1628781171.759587,1628781171.766425,76,6.8378448486328125,0,18,5,17337,1329,22,5,16717,983,
1628781172.796111,1628781172.801611,77,5.499839782714844,0,16,5,17166,1329,20,5,16630,983,
1628781173.840989,1628781173.848899,78,7.9097747802734375,0,16,5,17117,1329,20,5,16581,983,
1628781174.885503,1628781174.891256,79,5.753040313720703,0,16,5,17116,1329,20,5,16580,983,
1628781175.914776,1628781175.922743,80,7.9669952392578125,0,16,5,17117,1329,20,5,16581,983,
1628781176.948296,1628781176.954973,81,6.676912307739258,0,18,5,17340,1329,22,5,16720,983,
1628781177.984617,1628781177.990371,82,5.753993988037109,0,16,5,17162,1329,20,5,16626,983,
1628781179.018389,1628781179.025157,83,6.767988204956055,0,16,5,17112,1329,20,5,16576,983,
1628781180.046191,1628781180.054851,84,8.660078048706055,0,16,5,17114,1329,20,5,16578,983,
1628781181.082572,1628781181.087067,85,4.494905471801758,0,14,5,16930,1329,18,5,16478,983,
1628781182.119983,1628781182.125152,86,5.169153213500977,0,14,5,16938,1329,18,5,16486,983,
1628781183.15013,1628781183.157256,87,7.1258544921875,0,16,5,17119,1329,20,5,16583,983,
1628781184.186775,1628781184.19311,88,6.335020065307617,0,18,5,17340,1329,22,5,16720,983,
1628781185.222072,1628781185.23011,89,8.038043975830078,0,16,5,17120,1329,20,5,16584,983,
1628781186.256807,1628781186.262146,90,5.338907241821289,0,16,5,17166,1329,20,5,16630,983,
1628781187.294577,1628781187.301134,91,6.557226181030273,0,18,5,17292,1329,22,5,16672,983,
1628781188.326445,1628781188.330668,92,4.222869873046875,0,14,5,16940,1329,18,5,16488,983,
1628781189.365997,1628781189.372421,93,6.4239501953125,0,16,5,17115,1329,20,5,16579,983,
1628781190.406534,1628781190.412989,94,6.454944610595703,0,14,5,16931,1329,18,5,16479,983,
1628781191.454478,1628781191.45949,95,5.012035369873047,0,18,5,17287,1329,22,5,16667,983,
1628781192.489209,1628781192.495831,96,6.622076034545898,0,16,5,17117,1329,20,5,16581,983,
1628781193.521031,1628781193.531056,97,10.0250244140625,0,16,5,17112,1329,20,5,16576,983,
1628781194.55833,1628781194.565595,98,7.264852523803711,0,14,5,16935,1329,18,5,16483,983,
1628781195.602469,1628781195.609083,99,6.613969802856445,0,14,5,16931,1329,18,5,16479,983,
1628781196.645932,1628781196.654379,100,8.446931838989258,5,18,5,17293,1329,22,5,16673,983,
1628781197.685667,1628781197.6982,101,12.532949447631836,5,16,5,17120,1329,20,5,16584,983,
1628781198.717796,1628781198.722465,102,4.668951034545898,5,16,5,17114,1329,20,5,16578,983,
1628781199.753824,1628781199.762136,103,8.311986923217773,5,16,5,17113,1329,20,5,16577,983,
1628781200.796457,1628781200.804321,104,7.8639984130859375,5,18,5,17348,1329,22,5,16728,983,
1628781201.834024,1628781201.842291,105,8.26716423034668,5,16,5,17113,1329,20,5,16577,983,
1628781202.876042,1628781202.882968,106,6.926059722900391,5,14,5,16942,1329,18,5,16490,983,
1628781203.915884,1628781203.925363,107,9.479045867919922,5,20,5,17516,1329,24,5,16812,983,
1628781204.948082,1628781204.954962,108,6.880044937133789,5,16,5,17159,1326,20,5,16620,983,
1628781205.978526,1628781205.986841,109,8.314847946166992,5,18,5,17346,1329,22,5,16726,983,
1628781207.008209,1628781207.01533,110,7.121086120605469,5,14,5,16931,1329,18,5,16479,983,
1628781208.051224,1628781208.057998,111,6.773948669433594,5,18,5,17289,1329,22,5,16669,983,
1628781209.082028,1628781209.086624,112,4.59599494934082,5,14,5,16933,1329,18,5,16481,983,
1628781210.113126,1628781210.119678,113,6.551980972290039,5,16,5,17110,1329,20,5,16574,983,
1628781211.147714,1628781211.153016,114,5.302190780639648,5,16,5,17167,1329,20,5,16631,983,
1628781212.190113,1628781212.196537,115,6.4239501953125,5,14,7,16940,1475,18,7,16488,1045,
1628781213.228906,1628781213.234824,116,5.918025970458984,5,18,5,17298,1329,22,5,16678,983,
1628781214.268453,1628781214.273992,117,5.539178848266602,5,14,5,16934,1329,18,5,16482,983,
1628781215.298051,1628781215.307216,118,9.164810180664062,5,18,5,17286,1329,22,5,16666,983,
1628781216.347674,1628781216.354128,119,6.453990936279297,5,16,5,17117,1329,20,5,16581,983,
1628781217.386965,1628781217.393344,120,6.378889083862305,5,16,5,17114,1329,20,5,16578,983,
1628781218.421395,1628781218.427235,121,5.839824676513672,5,14,5,16931,1329,18,5,16479,983,
1628781219.454383,1628781219.460968,122,6.585121154785156,5,16,5,17120,1329,20,5,16584,983,
1628781220.48834,1628781220.494793,123,6.453037261962891,5,18,5,17347,1329,22,5,16727,983,
1628781221.522892,1628781221.52697,124,4.077911376953125,5,16,5,17120,1329,20,5,16584,983,
1628781222.563093,1628781222.569433,125,6.34002685546875,5,16,5,17116,1329,20,5,16580,983,
1628781223.598466,1628781223.60502,126,6.554126739501953,5,14,5,16935,1329,18,5,16483,983,
1628781224.645173,1628781224.649844,127,4.670858383178711,5,14,5,16933,1329,18,5,16481,983,
1628781225.673304,1628781225.681399,128,8.095026016235352,5,14,5,16936,1329,18,5,16484,983,
1628781226.722682,1628781226.726698,129,4.015922546386719,5,16,5,17114,1329,20,5,16578,983,
1628781227.754346,1628781227.758917,130,4.571199417114258,5,14,5,16939,1329,18,5,16487,983,
1628781228.787865,1628781228.792645,131,4.780054092407227,5,16,5,17166,1329,20,5,16630,983,
1628781229.816027,1628781229.827401,132,11.37399673461914,5,16,5,17116,1329,20,5,16580,983,
1628781230.851585,1628781230.858082,133,6.49714469909668,5,16,5,17110,1329,20,5,16574,983,
1628781231.889176,1628781231.897579,134,8.40306282043457,5,16,7,17111,1475,20,7,16575,1045,
1628781232.926831,1628781232.933755,135,6.923913955688477,5,16,5,17109,1329,20,5,16573,983,
1628781233.966253,1628781233.97249,136,6.237030029296875,5,16,5,17113,1329,20,5,16577,983,
1628781234.996599,1628781235.001298,137,4.698991775512695,5,14,5,16937,1329,18,5,16485,983,
1628781236.025411,1628781236.02972,138,4.309177398681641,5,14,5,16937,1329,18,5,16485,983,
1628781237.057062,1628781237.065197,139,8.135080337524414,5,14,5,16941,1329,18,5,16489,983,
1628781238.0946,1628781238.102038,140,7.437944412231445,5,18,5,17289,1329,22,5,16669,983,
1628781239.125951,1628781239.134589,141,8.63790512084961,5,16,5,17112,1329,20,5,16576,983,
1628781240.154373,1628781240.162353,142,7.980108261108398,5,14,5,16934,1329,18,5,16482,983,
1628781241.207606,1628781241.212358,143,4.751920700073242,5,16,5,17113,1329,20,5,16577,983,
1628781242.238169,1628781242.245974,144,7.805109024047852,5,18,5,17290,1329,22,5,16670,983,
1628781243.274674,1628781243.281305,145,6.631135940551758,5,18,5,17292,1329,22,5,16672,983,
1628781244.309205,1628781244.31558,146,6.374835968017578,5,16,5,17112,1329,20,5,16576,983,
1628781245.345003,1628781245.350856,147,5.853176116943359,5,18,5,17295,1329,22,5,16675,983,
1628781246.37159,1628781246.377573,148,5.983114242553711,5,16,5,17111,1329,20,5,16575,983,
1628781247.409865,1628781247.413617,149,3.751993179321289,5,14,5,16937,1329,18,5,16485,983,
1628781248.43675,1628781248.440778,150,4.028081893920898,5,16,5,17169,1329,20,5,16633,983,
1628781249.46939,1628781249.473961,151,4.571199417114258,5,14,7,16931,1475,18,7,16479,1045,
1628781250.511222,1628781250.517135,152,5.913019180297852,5,14,5,16930,1329,18,5,16478,983,
1628781251.546209,1628781251.551121,153,4.911899566650391,5,16,5,17111,1329,20,5,16575,983,
1628781252.587309,1628781252.591204,154,3.8950443267822266,5,14,5,16940,1329,18,5,16488,983,
1628781253.629225,1628781253.637727,155,8.502006530761719,5,16,5,17115,1329,20,5,16579,983,
1628781254.679799,1628781254.683304,156,3.5049915313720703,5,14,7,16931,1475,18,7,16479,1045,
1628781255.727241,1628781255.733759,157,6.517887115478516,5,18,5,17298,1329,22,5,16678,983,
1628781256.756754,1628781256.760896,158,4.142045974731445,5,14,5,16932,1329,18,5,16480,983,
1628781257.799612,1628781257.805691,159,6.078958511352539,5,18,5,17346,1329,22,5,16726,983,
1628781258.844804,1628781258.849822,160,5.017995834350586,5,18,5,17346,1329,22,5,16726,983,
1628781259.87806,1628781259.886282,161,8.221864700317383,5,18,5,17296,1329,22,5,16676,983,
1628781260.928928,1628781260.936694,162,7.766008377075195,5,16,5,17112,1329,20,5,16576,983,
1628781261.970185,1628781261.977193,163,7.008075714111328,5,14,5,16935,1329,18,5,16483,983,
1628781263.00989,1628781263.014469,164,4.578828811645508,5,14,5,16936,1329,18,5,16484,983,
1628781264.037544,1628781264.042069,165,4.524946212768555,5,16,5,17113,1329,20,5,16577,983,
1628781265.074948,1628781265.082238,166,7.289886474609375,5,16,5,17109,1329,20,5,16573,983,
1628781266.107804,1628781266.115507,167,7.702827453613281,5,16,5,17119,1329,20,5,16583,983,
1628781267.140209,1628781267.146251,168,6.042003631591797,5,18,5,17344,1329,22,5,16724,983,
1628781268.173866,1628781268.178493,169,4.626989364624023,5,14,5,16932,1329,18,5,16480,983,
1628781269.201778,1628781269.208823,170,7.04503059387207,5,16,5,17120,1329,20,5,16584,983,
1628781270.23416,1628781270.244994,171,10.833978652954102,5,16,5,17109,1329,20,5,16573,983,
1628781271.268223,1628781271.273064,172,4.840850830078125,5,18,5,17337,1329,22,5,16717,983,
1628781272.310274,1628781272.318114,173,7.840156555175781,5,16,5,17120,1329,20,5,16584,983,
1628781273.358227,1628781273.365446,174,7.219076156616211,5,18,5,17294,1329,22,5,16674,983,
1628781274.397298,1628781274.40297,175,5.671977996826172,5,16,5,17110,1329,20,5,16574,983,
1628781275.446561,1628781275.453098,176,6.536960601806641,5,14,5,16938,1329,18,5,16486,983,
1628781276.477857,1628781276.485179,177,7.321834564208984,5,14,5,16940,1329,18,5,16488,983,
1628781277.513896,1628781277.51971,178,5.814075469970703,5,16,5,17112,1329,20,5,16576,983,
1628781278.553118,1628781278.558069,179,4.951000213623047,5,16,5,17117,1329,20,5,16581,983,
1628781279.57761,1628781279.583291,180,5.681037902832031,5,16,5,17108,1329,20,5,16572,983,
1628781280.63108,1628781280.639243,181,8.162975311279297,5,18,5,17290,1329,22,5,16670,983,
1628781281.685705,1628781281.690809,182,5.10406494140625,5,16,5,17111,1329,20,5,16575,983,
1628781282.741563,1628781282.74662,183,5.056858062744141,5,16,5,17110,1329,20,5,16574,983,
1628781283.799252,1628781283.804678,184,5.425930023193359,5,18,5,17297,1329,22,5,16677,983,
1628781284.854436,1628781284.86279,185,8.35418701171875,5,16,5,17119,1329,20,5,16583,983,
1628781285.887383,1628781285.891403,186,4.019975662231445,5,16,5,17116,1329,20,5,16580,983,
1628781286.933931,1628781286.938608,187,4.67681884765625,5,14,5,16940,1329,18,5,16488,983,
1628781287.989316,1628781287.9932,188,3.8840770721435547,5,14,5,16931,1329,18,5,16479,983,
1628781289.022323,1628781289.029329,189,7.006168365478516,5,16,5,17114,1329,20,5,16578,983,
1628781290.057823,1628781290.064556,190,6.732940673828125,5,16,5,17110,1329,20,5,16574,983,
1628781291.09103,1628781291.097308,191,6.278038024902344,5,16,5,17111,1329,20,5,16575,983,
1628781292.120804,1628781292.125328,192,4.523992538452148,5,16,5,17168,1326,20,5,16629,983,
1628781293.162031,1628781293.168414,193,6.383180618286133,5,16,5,17110,1329,20,5,16574,983,
1628781294.191187,1628781294.195424,194,4.237174987792969,5,14,7,16936,1475,18,7,16484,1045,
1628781295.225188,1628781295.231508,195,6.319999694824219,5,18,5,17289,1329,22,5,16669,983,
1628781296.257319,1628781296.264768,196,7.448911666870117,5,16,5,17113,1329,20,5,16577,983,
1628781297.286482,1628781297.293645,197,7.162809371948242,5,14,5,16935,1329,18,5,16483,983,
1628781298.321912,1628781298.327452,198,5.539894104003906,5,16,5,17111,1329,20,5,16575,983,
1628781299.34631,1628781299.353368,199,7.058143615722656,5,14,5,16931,1329,18,5,16479,983,
1628781300.381849,1628781300.388535,200,6.685972213745117,10,16,5,17116,1329,20,5,16580,983,
1628781301.410786,1628781301.415087,201,4.3010711669921875,10,14,5,16930,1329,18,5,16478,983,
1628781302.444549,1628781302.453691,202,9.141921997070312,10,16,5,17158,1326,20,5,16619,983,
1628781303.490592,1628781303.496017,203,5.424976348876953,10,18,5,17295,1329,22,5,16675,983,
1628781304.533494,1628781304.541442,204,7.9479217529296875,10,16,5,17117,1329,20,5,16581,983,
1628781305.569959,1628781305.577381,205,7.421970367431641,10,14,5,16941,1329,18,5,16489,983,
1628781306.60478,1628781306.609348,206,4.5680999755859375,10,16,5,17169,1329,20,5,16633,983,
1628781307.646368,1628781307.651374,207,5.006074905395508,10,16,5,17108,1329,20,5,16572,983,
1628781308.684606,1628781308.69419,208,9.58395004272461,10,18,5,17289,1329,22,5,16669,983,
1628781309.738936,1628781309.744668,209,5.732059478759766,10,16,5,17111,1329,20,5,16575,983,
1628781310.782452,1628781310.786551,210,4.0988922119140625,10,14,5,16930,1329,18,5,16478,983,
1628781311.826876,1628781311.83116,211,4.284143447875977,10,16,5,17112,1329,20,5,16576,983,
1628781312.861534,1628781312.869518,212,7.983922958374023,10,14,5,16933,1329,18,5,16481,983,
1628781313.902958,1628781313.9071,213,4.142045974731445,10,16,5,17113,1329,20,5,16577,983,
1628781314.927365,1628781314.932792,214,5.426883697509766,10,16,5,17119,1329,20,5,16583,983,
1628781315.962698,1628781315.96899,215,6.292104721069336,10,16,5,17108,1329,20,5,16572,983,
1628781316.993232,1628781316.998972,216,5.739927291870117,10,19,5,17386,1329,23,5,16724,983,
1628781318.03628,1628781318.042372,217,6.092071533203125,10,16,5,17166,1326,20,5,16627,983,
1628781319.067287,1628781319.072582,218,5.295038223266602,10,16,5,17116,1329,20,5,16580,983,
1628781320.10182,1628781320.107998,219,6.1779022216796875,10,16,5,17114,1329,20,5,16578,983,
1628781321.151347,1628781321.158184,220,6.837129592895508,10,18,5,17339,1329,22,5,16719,983,
1628781322.186487,1628781322.194388,221,7.90095329284668,10,18,5,17298,1329,22,5,16678,983,
1628781323.227025,1628781323.233335,222,6.309986114501953,10,14,5,16937,1329,18,5,16485,983,
1628781324.256488,1628781324.261187,223,4.698991775512695,10,14,5,16935,1329,18,5,16483,983,
1628781325.297919,1628781325.302758,224,4.8389434814453125,10,14,5,16939,1329,18,5,16487,983,
1628781326.336443,1628781326.342086,225,5.643129348754883,10,18,5,17348,1329,22,5,16728,983,
1628781327.371828,1628781327.377759,226,5.930900573730469,10,18,5,17338,1329,22,5,16718,983,
1628781328.403926,1628781328.41086,227,6.934165954589844,10,16,5,17116,1329,20,5,16580,983,
1628781329.447501,1628781329.454474,228,6.973028182983398,10,18,5,17287,1330,22,5,16667,984,
1628781330.495624,1628781330.503235,229,7.61103630065918,10,16,5,17113,1329,20,5,16577,983,
1628781331.536956,1628781331.545104,230,8.147954940795898,10,16,5,17108,1329,20,5,16572,983,
1628781332.570244,1628781332.577946,231,7.701873779296875,10,16,5,17112,1329,20,5,16576,983,
1628781333.604079,1628781333.610551,232,6.472110748291016,10,14,5,16932,1329,18,5,16480,983,
1628781334.648246,1628781334.654224,233,5.977869033813477,10,18,5,17347,1329,22,5,16727,983,
1628781335.685884,1628781335.694131,234,8.246898651123047,10,16,5,17111,1329,20,5,16575,983,
1628781336.718888,1628781336.725197,235,6.309032440185547,10,14,5,16938,1329,18,5,16486,983,
1628781337.752276,1628781337.757015,236,4.739046096801758,10,16,5,17168,1329,20,5,16632,983,
1628781338.784031,1628781338.789792,237,5.761146545410156,10,18,5,17345,1329,22,5,16725,983,
1628781339.820905,1628781339.827138,238,6.232976913452148,10,14,5,16931,1329,18,5,16479,983,
1628781340.861929,1628781340.868892,239,6.963014602661133,10,16,5,17115,1329,20,5,16579,983,
1628781341.896303,1628781341.900519,240,4.21595573425293,10,16,7,17170,1475,20,7,16634,1045,
1628781342.928184,1628781342.932693,241,4.50897216796875,10,14,5,16933,1329,18,5,16481,983,
1628781343.970828,1628781343.975423,242,4.595041275024414,10,16,5,17108,1329,20,5,16572,983,
1628781345.004256,1628781345.00959,243,5.333900451660156,10,16,5,17169,1329,20,5,16633,983,
1628781346.046467,1628781346.050754,244,4.287004470825195,10,16,5,17120,1329,20,5,16584,983,
1628781347.077772,1628781347.085573,245,7.801055908203125,10,14,5,16936,1329,18,5,16484,983,
1628781348.114429,1628781348.121928,246,7.498979568481445,10,16,5,17109,1329,20,5,16573,983,
1628781349.146215,1628781349.154008,247,7.792949676513672,10,14,5,16933,1329,18,5,16481,983,
1628781350.186334,1628781350.194517,248,8.183002471923828,10,18,5,17297,1329,22,5,16677,983,
1628781351.217152,1628781351.226364,249,9.21177864074707,10,18,5,17287,1329,22,5,16667,983,
1628781352.250325,1628781352.255294,250,4.969120025634766,10,16,5,17110,1329,20,5,16574,983,
1628781353.288583,1628781353.293698,251,5.115032196044922,10,16,5,17158,1329,20,5,16622,983,
1628781354.328307,1628781354.333546,252,5.239009857177734,10,18,5,17342,1329,22,5,16722,983,
1628781355.361385,1628781355.366681,253,5.295991897583008,10,18,5,17345,1329,22,5,16725,983,
1628781356.399779,1628781356.405616,254,5.836963653564453,10,16,5,17164,1329,20,5,16628,983,
1628781357.44226,1628781357.450262,255,8.002042770385742,10,16,5,17115,1329,20,5,16579,983,
1628781358.474579,1628781358.479102,256,4.522800445556641,10,16,5,17110,1329,20,5,16574,983,
1628781359.505131,1628781359.509556,257,4.425048828125,10,14,5,16938,1329,18,5,16486,983,
1628781360.537837,1628781360.543487,258,5.650043487548828,10,16,5,17120,1331,20,5,16586,983,
1628781361.583502,1628781361.589241,259,5.738973617553711,10,16,5,17112,1329,20,5,16576,983,
1628781362.617879,1628781362.62705,260,9.171009063720703,10,16,5,17111,1329,20,5,16575,983,
1628781363.706287,1628781363.714036,261,7.749080657958984,10,16,5,17114,1329,20,5,16578,983,
1628781364.766824,1628781364.773912,262,7.087945938110352,10,18,5,17340,1329,22,5,16720,983,
1628781365.809782,1628781365.817008,263,7.225990295410156,10,16,5,17112,1329,20,5,16576,983,
1628781366.843881,1628781366.854373,264,10.492086410522461,10,16,6,17117,1403,20,6,16581,1015,
1628781367.884124,1628781367.889023,265,4.899024963378906,10,14,5,16936,1329,18,5,16484,983,
1628781368.924596,1628781368.929498,266,4.901885986328125,10,16,5,17165,1329,20,5,16629,983,
1628781369.966974,1628781369.974538,267,7.564067840576172,10,18,5,17293,1329,22,5,16673,983,
1628781371.007143,1628781371.011155,268,4.011869430541992,10,16,5,17114,1329,20,5,16578,983,
1628781372.034895,1628781372.042418,269,7.523059844970703,10,16,5,17109,1329,20,5,16573,983,
1628781373.076983,1628781373.085562,270,8.579015731811523,10,18,5,17293,1329,22,5,16673,983,
1628781374.122429,1628781374.128533,271,6.103992462158203,10,18,5,17340,1329,22,5,16720,983,
1628781375.154252,1628781375.161341,272,7.088899612426758,10,16,5,17120,1329,20,5,16584,983,
1628781376.187722,1628781376.192527,273,4.805088043212891,10,16,5,17118,1329,20,5,16582,983,
1628781377.221722,1628781377.22691,274,5.188226699829102,10,18,5,17293,1329,22,5,16673,983,
1628781378.253176,1628781378.259072,275,5.896091461181641,10,16,5,17165,1326,20,5,16626,983,
1628781379.285147,1628781379.291384,276,6.237030029296875,10,18,5,17344,1329,22,5,16724,983,
1628781380.317486,1628781380.322387,277,4.900932312011719,10,18,5,17336,1329,22,5,16716,983,
1628781381.34215,1628781381.348915,278,6.765127182006836,10,19,5,17383,1329,23,5,16721,983,
1628781382.380782,1628781382.385822,279,5.040168762207031,10,16,5,17111,1329,20,5,16575,983,
1628781383.421871,1628781383.428798,280,6.927013397216797,10,14,5,16936,1330,18,5,16484,984,
1628781384.460803,1628781384.466539,281,5.735874176025391,10,16,5,17112,1329,20,5,16576,983,
1628781385.488156,1628781385.493287,282,5.131006240844727,10,16,7,17170,1472,20,7,16631,1045,
1628781386.530494,1628781386.536905,283,6.411075592041016,10,14,5,16938,1329,18,5,16486,983,
1628781387.569624,1628781387.577317,284,7.693052291870117,10,16,5,17109,1329,20,5,16573,983,
1628781388.606048,1628781388.611472,285,5.423784255981445,10,16,5,17110,1329,20,5,16574,983,
