Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (ms),Droprate (%),Number of handshake packets,Number of payload packets,Number of handshake bytes,Number of payload bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
1628779035.38457,1628779035.387542,27,2.972126007080078,0,9,5,10861,1329,13,5,10619,983,
1628779036.413856,1628779036.419137,28,5.280971527099609,0,9,5,10862,1329,13,5,10620,983,
1628779037.462033,1628779037.467809,29,5.775928497314453,0,11,5,11040,1329,15,5,10714,983,
1628779038.497763,1628779038.502565,30,4.80198860168457,0,11,5,11041,1329,15,5,10715,983,
1628779039.528001,1628779039.532386,31,4.3849945068359375,0,11,5,11039,1329,15,5,10713,983,
1628779040.584067,1628779040.59002,32,5.9528350830078125,0,11,5,11034,1329,15,5,10708,983,
1628779041.621642,1628779041.629482,33,7.83991813659668,0,11,5,11045,1329,15,5,10719,983,
1628779042.650792,1628779042.654834,34,4.042148590087891,0,9,5,10862,1329,13,5,10620,983,
1628779043.685351,1628779043.6907,35,5.349159240722656,0,13,5,11266,1329,17,5,10856,983,
1628779044.731907,1628779044.734779,36,2.871990203857422,0,9,5,10860,1329,13,5,10618,983,
1628779045.756191,1628779045.761921,37,5.729913711547852,0,13,5,11267,1329,17,5,10857,983,
1628779046.7873,1628779046.791477,38,4.176855087280273,0,11,5,11033,1329,15,5,10707,983,
1628779047.81533,1628779047.822434,39,7.103919982910156,0,11,5,11033,1330,15,5,10707,984,
1628779048.859882,1628779048.865817,40,5.934953689575195,0,13,5,11271,1329,17,5,10861,983,
1628779049.894272,1628779049.901482,41,7.210016250610352,0,11,5,11036,1329,15,5,10710,983,
1628779050.937766,1628779050.942899,42,5.132913589477539,0,11,5,11042,1329,15,5,10716,983,
1628779051.961328,1628779051.964525,43,3.1969547271728516,0,9,5,10861,1329,13,5,10619,983,
1628779052.995539,1628779053.001349,44,5.810022354125977,0,9,5,10863,1329,13,5,10621,983,
1628779054.029364,1628779054.035184,45,5.819797515869141,0,11,5,11041,1329,15,5,10715,983,
1628779055.056201,1628779055.060363,46,4.162073135375977,0,11,5,11086,1329,15,5,10760,983,
1628779056.101908,1628779056.107207,47,5.299091339111328,0,11,5,11035,1329,15,5,10709,983,
1628779057.138065,1628779057.142461,48,4.395961761474609,0,11,5,11039,1329,15,5,10713,983,
1628779058.167626,1628779058.173537,49,5.911111831665039,0,11,5,11041,1329,15,5,10715,983,
1628779059.194189,1628779059.199136,50,4.94694709777832,0,11,5,11033,1329,15,5,10707,983,
1628779060.233299,1628779060.237744,51,4.445075988769531,0,13,5,11261,1329,17,5,10851,983,
1628779061.269014,1628779061.273184,52,4.17017936706543,0,9,5,10865,1329,13,5,10623,983,
1628779062.307475,1628779062.310402,53,2.9268264770507812,0,9,5,10856,1329,13,5,10614,983,
1628779063.358935,1628779063.363317,54,4.381895065307617,0,11,5,11041,1329,15,5,10715,983,
1628779064.402195,1628779064.406814,55,4.619121551513672,0,11,5,11035,1329,15,5,10709,983,
1628779065.427678,1628779065.430794,56,3.1158924102783203,0,9,5,10856,1329,13,5,10614,983,
1628779066.472692,1628779066.477764,57,5.071878433227539,0,11,5,11085,1329,15,5,10759,983,
1628779067.505979,1628779067.510497,58,4.518032073974609,0,11,5,11033,1329,15,5,10707,983,
1628779068.551632,1628779068.558053,59,6.421089172363281,0,11,5,11042,1329,15,5,10716,983,
1628779069.586242,1628779069.590844,60,4.601955413818359,0,9,5,10862,1329,13,5,10620,983,
1628779070.617879,1628779070.622698,61,4.819154739379883,0,11,6,11038,1404,15,6,10712,1016,
1628779071.654385,1628779071.661953,62,7.567882537841797,0,11,5,11037,1329,15,5,10711,983,
1628779072.697921,1628779072.703273,63,5.352020263671875,0,11,5,11040,1329,15,5,10714,983,
1628779073.732228,1628779073.736873,64,4.644870758056641,0,11,5,11033,1329,15,5,10707,983,
1628779074.784434,1628779074.789462,65,5.028009414672852,0,13,5,11261,1329,17,5,10851,983,
1628779075.8138,1628779075.818492,66,4.691839218139648,0,11,5,11034,1329,15,5,10708,983,
1628779076.842765,1628779076.847602,67,4.836797714233398,0,11,5,11041,1329,15,5,10715,983,
1628779077.874654,1628779077.879671,68,5.01704216003418,0,11,5,11033,1329,15,5,10707,983,
1628779078.905612,1628779078.910689,69,5.077123641967773,0,11,5,11044,1329,15,5,10718,983,
1628779079.940244,1628779079.944456,70,4.212141036987305,0,13,5,11269,1329,17,5,10859,983,
1628779080.977345,1628779080.980465,71,3.119945526123047,0,9,5,10856,1329,13,5,10614,983,
1628779082.007111,1628779082.011046,72,3.9348602294921875,0,11,5,11037,1329,15,5,10711,983,
1628779083.031272,1628779083.036021,73,4.749059677124023,0,11,5,11041,1329,15,5,10715,983,
1628779084.061638,1628779084.0659,74,4.261970520019531,0,11,5,11038,1329,15,5,10712,983,
1628779085.101859,1628779085.107164,75,5.304813385009766,0,11,5,11039,1329,15,5,10713,983,
1628779086.133321,1628779086.138738,76,5.4168701171875,0,11,5,11044,1329,15,5,10718,983,
1628779087.163337,1628779087.167466,77,4.128932952880859,0,11,5,11040,1329,15,5,10714,983,
1628779088.193556,1628779088.198186,78,4.629850387573242,0,11,5,11038,1329,15,5,10712,983,
1628779089.224699,1628779089.228373,79,3.674030303955078,0,9,5,10862,1329,13,5,10620,983,
1628779090.293606,1628779090.302882,80,9.27591323852539,0,11,7,11034,1475,15,7,10708,1045,
1628779091.334009,1628779091.338294,81,4.285097122192383,0,11,5,11039,1329,15,5,10713,983,
1628779092.37146,1628779092.375214,82,3.754138946533203,0,11,6,11042,1403,15,6,10716,1015,
1628779093.402957,1628779093.408273,83,5.316019058227539,0,11,5,11033,1329,15,5,10707,983,
1628779094.459156,1628779094.463658,84,4.502058029174805,0,11,5,11041,1329,15,5,10715,983,
1628779095.484745,1628779095.489379,85,4.633903503417969,0,11,5,11033,1329,15,5,10707,983,
1628779096.516442,1628779096.521815,86,5.3730010986328125,0,9,5,10857,1329,13,5,10615,983,
1628779097.550582,1628779097.555276,87,4.6939849853515625,0,11,5,11042,1329,15,5,10716,983,
1628779098.576317,1628779098.580973,88,4.6558380126953125,0,11,5,11093,1329,15,5,10767,983,
1628779099.617059,1628779099.62155,89,4.491090774536133,0,9,5,10857,1329,13,5,10615,983,
1628779100.653115,1628779100.65694,90,3.824949264526367,0,9,7,10864,1475,13,7,10622,1045,
1628779101.682139,1628779101.689291,91,7.152080535888672,0,11,5,11042,1329,15,5,10716,983,
1628779102.717978,1628779102.724775,92,6.797075271606445,0,11,5,11036,1329,15,5,10710,983,
1628779103.756519,1628779103.761918,93,5.398988723754883,0,15,5,11448,1329,19,5,10954,983,
1628779104.79007,1628779104.794682,94,4.611968994140625,0,11,5,11043,1329,15,5,10717,983,
1628779105.825593,1628779105.831426,95,5.832910537719727,0,11,5,11042,1329,15,5,10716,983,
1628779106.850924,1628779106.857738,96,6.814002990722656,0,11,5,11040,1329,15,5,10714,983,
1628779107.881853,1628779107.889251,97,7.397890090942383,0,11,5,11045,1329,15,5,10719,983,
1628779108.919341,1628779108.923517,98,4.175901412963867,0,11,5,11039,1329,15,5,10713,983,
1628779109.946528,1628779109.951176,99,4.647970199584961,0,9,5,10858,1329,13,5,10616,983,
1628779110.979963,1628779110.984263,100,4.29987907409668,5,9,5,10864,1329,13,5,10622,983,
1628779112.013226,1628779112.017897,101,4.670858383178711,5,9,5,10909,1326,13,5,10664,983,
1628779113.047882,1628779113.052969,102,5.0868988037109375,5,11,5,11035,1329,15,5,10709,983,
1628779114.07995,1628779114.087037,103,7.086992263793945,5,9,5,10866,1329,13,5,10624,983,
1628779115.114715,1628779115.119058,104,4.342794418334961,5,11,5,11043,1329,15,5,10717,983,
1628779116.142771,1628779116.14962,105,6.849050521850586,5,11,5,11038,1329,15,5,10712,983,
1628779117.175839,1628779117.181911,106,6.072044372558594,5,11,5,11034,1329,15,5,10708,983,
1628779118.212287,1628779118.219228,107,6.941080093383789,5,11,5,11083,1329,15,5,10757,983,
1628779119.249287,1628779119.253481,108,4.194021224975586,5,9,5,10857,1329,13,5,10615,983,
1628779120.286547,1628779120.292228,109,5.681037902832031,5,11,5,11042,1329,15,5,10716,983,
1628779121.318175,1628779121.323383,110,5.208015441894531,5,9,5,10860,1329,13,5,10618,983,
1628779122.354541,1628779122.360997,111,6.455898284912109,5,11,5,11038,1329,15,5,10712,983,
1628779123.387726,1628779123.393321,112,5.594968795776367,5,9,5,10865,1329,13,5,10623,983,
1628779124.418053,1628779124.422757,113,4.703998565673828,5,11,5,11035,1329,15,5,10709,983,
1628779125.449913,1628779125.455324,114,5.410909652709961,5,11,5,11042,1329,15,5,10716,983,
1628779126.505994,1628779126.511095,115,5.10096549987793,5,11,5,11033,1329,15,5,10707,983,
1628779127.545978,1628779127.55345,116,7.472038269042969,5,11,5,11044,1329,15,5,10718,983,
1628779128.573797,1628779128.579261,117,5.464076995849609,5,11,5,11041,1329,15,5,10715,983,
1628779129.607681,1628779129.612485,118,4.803895950317383,5,11,5,11040,1329,15,5,10714,983,
1628779130.661201,1628779130.667474,119,6.273031234741211,5,9,5,10863,1329,13,5,10621,983,
1628779131.696733,1628779131.702712,120,5.979061126708984,5,11,5,11044,1329,15,5,10718,983,
1628779132.742369,1628779132.746598,121,4.229068756103516,5,9,5,10857,1329,13,5,10615,983,
1628779133.770498,1628779133.774591,122,4.092931747436523,5,11,5,11042,1329,15,5,10716,983,
1628779134.803088,1628779134.80969,123,6.602048873901367,5,11,5,11044,1329,15,5,10718,983,
1628779135.843587,1628779135.849069,124,5.482196807861328,5,11,5,11033,1329,15,5,10707,983,
1628779136.87493,1628779136.881138,125,6.208181381225586,5,15,5,11391,1329,19,5,10897,983,
1628779137.901159,1628779137.905052,126,3.8928985595703125,5,9,5,10865,1329,13,5,10623,983,
1628779138.927749,1628779138.932358,127,4.609107971191406,5,14,5,11361,1329,18,5,10909,983,
1628779139.962266,1628779139.966541,128,4.275083541870117,5,12,5,11126,1329,16,5,10758,983,
1628779140.991581,1628779140.997255,129,5.674123764038086,5,14,5,11309,1329,17,5,10857,983,
1628779142.015916,1628779142.021657,130,5.740880966186523,5,15,5,11396,1329,18,5,10902,983,
1628779143.049861,1628779143.056049,131,6.188154220581055,5,15,5,11396,1329,18,5,10902,983,
1628779144.075581,1628779144.080402,132,4.820823669433594,5,15,5,11401,1329,18,5,10907,983,
1628779145.110244,1628779145.117392,133,7.148027420043945,5,11,5,11042,1329,15,5,10716,983,
1628779146.146098,1628779146.150875,134,4.777193069458008,5,14,5,11303,1329,18,5,10851,983,
1628779147.178629,1628779147.184571,135,5.942106246948242,5,15,5,11400,1329,19,5,10906,983,
1628779148.211805,1628779148.221628,136,9.822845458984375,5,15,5,11396,1329,18,5,10902,983,
1628779149.244047,1628779149.248884,137,4.8370361328125,5,13,5,11223,1329,17,5,10813,983,
1628779150.270383,1628779150.276848,138,6.46519660949707,5,15,5,11394,1329,19,5,10900,983,
1628779151.303434,1628779151.309975,139,6.541013717651367,5,14,5,11307,1329,17,5,10855,983,
1628779152.345399,1628779152.350518,140,5.119085311889648,5,11,5,11084,1326,15,5,10755,983,
1628779153.375151,1628779153.379783,141,4.631996154785156,5,14,5,11301,1329,17,5,10849,983,
1628779154.41034,1628779154.417332,142,6.991863250732422,5,13,5,11219,1329,17,5,10809,983,
1628779155.443549,1628779155.449177,143,5.628108978271484,5,9,5,10862,1329,13,5,10620,983,
1628779156.472843,1628779156.47722,144,4.377126693725586,5,12,5,11133,1329,15,5,10765,983,
1628779157.507819,1628779157.513426,145,5.607128143310547,5,10,5,10948,1329,13,5,10664,983,
1628779158.545432,1628779158.553203,146,7.771015167236328,5,9,5,10866,1329,13,5,10624,983,
1628779159.57762,1628779159.585365,147,7.745027542114258,5,16,5,11531,1326,20,5,10992,983,
1628779160.606806,1628779160.614889,148,8.082866668701172,5,13,5,11213,1329,17,5,10803,983,
1628779161.635527,1628779161.641026,149,5.499124526977539,5,9,6,10857,1404,13,6,10615,1016,
1628779162.695244,1628779162.702109,150,6.865024566650391,5,16,5,11484,1329,19,5,10948,983,
1628779163.731828,1628779163.737382,151,5.553960800170898,5,13,5,11221,1329,17,5,10811,983,
1628779164.770393,1628779164.777147,152,6.754159927368164,5,11,5,11040,1329,15,5,10714,983,
1628779165.803304,1628779165.809331,153,6.026983261108398,5,9,5,10867,1329,13,5,10625,983,
1628779166.8558,1628779166.861717,154,5.917072296142578,5,11,5,11045,1329,15,5,10719,983,
1628779167.898405,1628779167.904976,155,6.5708160400390625,5,9,6,10865,1404,13,6,10623,1016,
1628779168.944255,1628779168.94909,156,4.834890365600586,5,9,5,10867,1329,13,5,10625,983,
1628779169.987971,1628779169.991045,157,3.0739307403564453,5,9,5,10855,1329,13,5,10613,983,
1628779171.021535,1628779171.02687,158,5.335092544555664,5,11,5,11036,1329,15,5,10710,983,
1628779172.058543,1628779172.065586,159,7.043123245239258,5,11,5,11043,1329,15,5,10717,983,
1628779173.090183,1628779173.096573,160,6.390094757080078,5,11,5,11043,1329,15,5,10717,983,
1628779174.121765,1628779174.126135,161,4.370212554931641,5,11,5,11043,1329,15,5,10717,983,
1628779175.1458,1628779175.151281,162,5.48100471496582,5,9,5,10864,1329,13,5,10622,983,
1628779176.19162,1628779176.194931,163,3.3109188079833984,5,9,5,10859,1329,13,5,10617,983,
1628779177.226263,1628779177.233942,164,7.678985595703125,5,9,5,10866,1329,13,5,10624,983,
1628779178.285221,1628779178.290475,165,5.253791809082031,5,11,5,11045,1329,15,5,10719,983,
1628779179.319005,1628779179.324912,166,5.9070587158203125,5,11,5,11045,1329,15,5,10719,983,
1628779180.347705,1628779180.354663,167,6.9580078125,5,11,5,11037,1329,15,5,10711,983,
1628779181.377085,1628779181.381637,168,4.552125930786133,5,9,5,10859,1329,13,5,10617,983,
1628779182.431087,1628779182.43503,169,3.9429664611816406,5,11,5,11039,1329,15,5,10713,983,
1628779183.457856,1628779183.467197,170,9.341001510620117,5,11,5,11036,1329,15,5,10710,983,
1628779184.48557,1628779184.490009,171,4.439115524291992,5,9,5,10857,1329,13,5,10615,983,
1628779185.518408,1628779185.525826,172,7.417917251586914,5,11,5,11043,1329,15,5,10717,983,
