FILE NAME,Start timestamp (s) (AVERAGED),(± CI) Start timestamp (s),End timestamp (s) (AVERAGED),(± CI) End timestamp (s),Handshake number (AVERAGED),(± CI) Handshake number,Handshake duration (ms) (AVERAGED),(± CI) Handshake duration (ms),Algorithm (AVERAGED),(± CI) Algorithm,Num Samples (AVERAGED),(± CI) Num Samples,Experiment Type (AVERAGED),(± CI) Experiment Type,Type Value (AVERAGED),(± CI) Type Value,Number of handshake packets (AVERAGED),(± CI) Number of handshake packets,Number of payload packets (AVERAGED),(± CI) Number of payload packets,Number of handshake bytes (AVERAGED),(± CI) Number of handshake bytes,Number of payload bytes (AVERAGED),(± CI) Number of payload bytes,Number of long headers (AVERAGED),(± CI) Number of long headers,Number of short headers (AVERAGED),(± CI) Number of short headers,Bytes for long headers (AVERAGED),(± CI) Bytes for long headers,Bytes for short headers (AVERAGED),(± CI) Bytes for short headers, (AVERAGED),(± CI) 
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_delay_QUIC\pending_TCPDUMP_dilithium2_numSamples_1000_1RTT_delay_0ms_QsfDXNPLRA_parsed_handshake.csv,1638539508.0469096,18.569776739057282,1638539508.0526407,18.569783067970818,499.0,17.913666502568915,5.730503910893315,0.11895034750257893,dilithium2,,1000.0,0.0,delay,,0ms,,10.904904904904905,0.10055625512563272,5.094094094094094,0.029620227624860645,11039.271271271271,13.208445042444284,1333.936936936937,4.17126880419682,14.78978978978979,0.10139565848808083,5.094094094094094,0.029620227624860645,10693.523523523523,31.324457262168398,984.3143143143143,2.856678422914625,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_delay_QUIC\pending_TCPDUMP_dilithium2_numSamples_1000_1RTT_delay_100ms_diemWExhhX_parsed_handshake.csv,1638541934.750038,24.275290380211104,1638541934.946619,24.275215017719106,499.0,17.913666502568915,196.58337913833938,2.2050870626959926,dilithium2,,1000.0,0.0,delay,,100ms,,11.22022022022022,0.09550493387399069,5.012012012012012,0.009598969107537212,11062.196196196197,9.507846733538111,1329.8808808808808,0.7007659978790761,14.713713713713714,0.07509684358933504,5.012012012012012,0.009598969107537212,10726.950950950952,6.0846287408567035,983.3723723723724,0.2975680423336535,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_delay_QUIC\pending_TCPDUMP_dilithium2_numSamples_1000_1RTT_delay_200ms_XpmUxUeDzs_parsed_handshake.csv,1638543452.578297,29.635887457026136,1638543452.9609308,29.636106304314,499.0,17.913666502568915,382.6351480799036,1.622023036951125,dilithium2,,1000.0,0.0,delay,,200ms,,13.623623623623624,0.0983919187464704,5.001001001001001,0.011954243014144727,12426.936936936936,9.085246203248513,1328.1071071071071,2.658196446933353,17.13813813813814,0.08307717229661546,5.001001001001001,0.011954243014144727,11977.696696696697,24.010144384771472,982.2022022022022,1.9427437630782451,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_delay_QUIC\pending_TCPDUMP_dilithium2_numSamples_1000_1RTT_delay_400ms_JMTJbpSosX_parsed_handshake.csv,1638545420.804484,40.416854217767906,1638545421.9212894,40.41683126948142,499.0,17.913666502568915,1116.806657941969,0.8443565211859914,dilithium2,,1000.0,0.0,delay,,400ms,,29.915915915915917,0.14804972767458513,9.022022022022021,0.012354094499218045,27553.65965965966,28.845278261889565,2180.4644644644645,6.0521328379997,31.63163163163163,0.13146085688438391,9.022022022022021,0.012354094499218045,26386.45045045045,25.271384723293664,1712.2802802802803,5.529520008081218,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_delay_QUIC\pending_TCPDUMP_dilithium2_numSamples_1000_1RTT_delay_50ms_FSfxHorjuo_parsed_handshake.csv,1638540641.960046,21.58528506551192,1638540642.061171,21.585364273952827,499.0,17.913666502568915,101.12555416019352,1.288711434623857,dilithium2,,1000.0,0.0,delay,,50ms,,10.7997997997998,0.09322115677346891,5.003003003003003,0.012582626402564915,11023.271271271271,8.982071648671905,1328.3523523523525,2.6989463368774707,14.424424424424425,0.07836672003983428,5.003003003003003,0.012582626402564915,10693.893893893894,21.609892611697266,982.3553553553553,1.9660925752190352,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_delay_QUIC\pending_TCPDUMP_dilithium3_numSamples_1000_1RTT_delay_0ms_FypDQvxNIe_parsed_handshake.csv,1638547088.40275,18.58487415519434,1638547088.4089837,18.584869398381336,499.0,17.913666502568915,6.232859016777398,0.12288167968060511,dilithium3,,1000.0,0.0,delay,,0ms,,13.072072072072071,0.11684501274225167,5.108108108108108,0.02668200236252719,13628.31131131131,23.00208387924727,1336.982982982983,2.012540327067409,16.997997997998,0.11054651492193651,5.108108108108108,0.02668200236252719,13215.237237237237,20.310306163087546,986.4894894894895,0.9001458860353052,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_delay_QUIC\pending_TCPDUMP_dilithium3_numSamples_1000_1RTT_delay_100ms_BkMTamlyiw_parsed_handshake.csv,1638549516.780884,24.303158340206668,1638549516.9778216,24.303114714464634,499.0,17.913666502568915,196.9350367575675,2.2833662347565507,dilithium3,,1000.0,0.0,delay,,100ms,,13.11111111111111,0.12861281076175793,5.004004004004004,0.005553118249289427,13643.026026026026,33.85917274470265,1329.2962962962963,0.40544263374323913,16.793793793793792,0.10994261544147073,5.004004004004004,0.005553118249289427,13228.363363363364,30.732303317169297,983.1241241241241,0.17214666572797224,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_delay_QUIC\pending_TCPDUMP_dilithium3_numSamples_1000_1RTT_delay_200ms_UmINnZKGuc_parsed_handshake.csv,1638551035.6463196,29.653544865435716,1638551036.0483913,29.653744338382218,499.0,17.913666502568915,402.072489798606,1.390237902092871,dilithium3,,1000.0,0.0,delay,,200ms,,16.836836836836838,0.11409539068845592,5.016016016016016,0.011072767101033281,15107.534534534534,17.43332504468564,1330.1651651651653,0.8098475753669263,20.256256256256258,0.09511685327630189,5.016016016016016,0.011072767101033281,14536.382382382382,14.811615791470944,983.4974974974975,0.34325581392233356,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_delay_QUIC\pending_TCPDUMP_dilithium3_numSamples_1000_1RTT_delay_400ms_ueRGAfgehE_parsed_handshake.csv,1638553004.763802,40.43694856565356,1638553005.8854976,40.43689383293138,499.0,17.913666502568915,1121.6953843682854,1.4851173672164504,dilithium3,,1000.0,0.0,delay,,400ms,,36.807807807807805,0.21167845709155284,9.15115115115115,0.03242292167529792,32945.85785785786,31.329257208349613,2315.7307307307306,28.648938896352796,38.3973973973974,0.19462577047625973,9.15115115115115,0.03242292167529792,31491.20820820821,26.05081556417602,1840.1041041041042,26.7715667824988,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_delay_QUIC\pending_TCPDUMP_dilithium3_numSamples_1000_1RTT_delay_50ms_TxIozRXroB_parsed_handshake.csv,1638548223.2777774,21.580755651526697,1638548223.3802807,21.580785156579356,499.0,17.913666502568915,102.50071075943497,1.1925021814560712,dilithium3,,1000.0,0.0,delay,,50ms,,13.58058058058058,0.14031226176158243,5.008008008008008,0.007845414261406206,13655.977977977978,12.726880294876558,1329.6826826826828,0.6798899599148932,17.183183183183182,0.12072521126849957,5.008008008008008,0.007845414261406206,13221.600600600601,7.010170401894738,983.3393393393393,0.36675721493376584,,
