FILE NAME,Start timestamp (s) (AVERAGED),(± CI) Start timestamp (s),End timestamp (s) (AVERAGED),(± CI) End timestamp (s),Handshake number (AVERAGED),(± CI) Handshake number,Handshake duration (ms) (AVERAGED),(± CI) Handshake duration (ms),Algorithm (AVERAGED),(± CI) Algorithm,Num Samples (AVERAGED),(± CI) Num Samples,Experiment Type (AVERAGED),(± CI) Experiment Type,Type Value (AVERAGED),(± CI) Type Value,Number of handshake packets (AVERAGED),(± CI) Number of handshake packets,Number of payload packets (AVERAGED),(± CI) Number of payload packets,Number of handshake bytes (AVERAGED),(± CI) Number of handshake bytes,Number of payload bytes (AVERAGED),(± CI) Number of payload bytes,Number of long headers (AVERAGED),(± CI) Number of long headers,Number of short headers (AVERAGED),(± CI) Number of short headers,Bytes for long headers (AVERAGED),(± CI) Bytes for long headers,Bytes for short headers (AVERAGED),(± CI) Bytes for short headers, (AVERAGED),(± CI) 
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_delay_QUIC\pending_TCPDUMP_dilithium2_numSamples_1000_1RTT_delay_0ms_QsfDXNPLRA_parsed_handshake_remove95percentile.csv,1638539508.7485244,18.707255637968107,1638539508.7542331,18.707261947961996,499.6764408493428,18.046266997515737,5.707545516705489,0.11673585577904351,dilithium2,,1000.0,0.0,delay,,0ms,,10.854398382204247,0.09654337192934863,5.105156723963599,0.02626648018276742,11028.87462082912,8.779614021449989,1336.6744186046512,1.9231714148496448,14.785642062689586,0.09059457322176165,5.105156723963599,0.02626648018276742,10708.93225480283,4.7480858397275965,986.3154701718908,0.8212233420549172,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_delay_QUIC\pending_TCPDUMP_dilithium2_numSamples_1000_1RTT_delay_100ms_diemWExhhX_parsed_handshake_remove95percentile.csv,1638541933.719204,24.49505956732561,1638541933.9161863,24.494982076245687,498.2390640895219,18.07583409317577,196.98481132879868,2.197508985389632,dilithium2,,1000.0,0.0,delay,,100ms,,11.201424211597152,0.09389855917681808,5.012207527975585,0.009755001503798813,11057.076297049847,8.356830118793557,1329.8952187182097,0.7121567169625486,14.693794506612411,0.07319173827243994,5.012207527975585,0.009755001503798813,10722.620549338759,4.416123435127015,983.3784333672431,0.3024050466177632,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_delay_QUIC\pending_TCPDUMP_dilithium2_numSamples_1000_1RTT_delay_200ms_XpmUxUeDzs_parsed_handshake_remove95percentile.csv,1638543450.7313492,29.819285775255473,1638543451.113482,29.81949356001378,497.8836032388664,18.024523247448688,382.13301790870634,1.5631001586627702,dilithium2,,1000.0,0.0,delay,,200ms,,13.592105263157896,0.0969998770369066,5.006072874493927,0.006873440888875569,12423.127530364372,8.665067136340774,1329.4433198380566,0.5019264337950097,17.129554655870447,0.07439223857488535,5.006072874493927,0.006873440888875569,11988.25910931174,4.602728391654342,983.1882591093117,0.21307666755514268,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_delay_QUIC\pending_TCPDUMP_dilithium2_numSamples_1000_1RTT_delay_400ms_JMTJbpSosX_parsed_handshake_remove95percentile.csv,1638545417.9362621,40.846081900676026,1638545419.0526788,40.84605060375176,497.72884811416924,18.10390822880568,1116.417860279997,0.7685608042941477,dilithium2,,1000.0,0.0,delay,,400ms,,29.90927624872579,0.14408697993477235,9.014271151885831,0.007955520465227506,27568.995922528033,13.075523118424863,2178.196738022426,3.360737753277798,31.606523955147807,0.1264241769495273,9.014271151885831,0.007955520465227506,26401.49745158002,7.082381641956286,1710.9062181447503,3.011033205272636,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_delay_QUIC\pending_TCPDUMP_dilithium2_numSamples_1000_1RTT_delay_50ms_FSfxHorjuo_parsed_handshake_remove95percentile.csv,1638540641.143092,21.65228837269699,1638540641.2440853,21.6523712083728,498.3222222222222,17.969256750324217,100.99344301705409,1.2930049957197491,dilithium2,,1000.0,0.0,delay,,50ms,,10.76060606060606,0.09019181186824962,5.008080808080808,0.00791671507612017,11017.677777777777,8.026843403220688,1329.6919191919192,0.6860316792804123,14.407070707070707,0.07008688808306467,5.008080808080808,0.00791671507612017,10701.742424242424,4.241636802797238,983.3424242424243,0.3700915895882791,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_delay_QUIC\pending_TCPDUMP_dilithium3_numSamples_1000_1RTT_delay_0ms_FypDQvxNIe_parsed_handshake_remove95percentile.csv,1638547089.056916,18.71544352166188,1638547089.0630896,18.715442074903823,499.6299292214358,18.039502177304573,6.172131720640301,0.10616698532202173,dilithium3,,1000.0,0.0,delay,,0ms,,13.007077856420628,0.11044108828750089,5.101112234580384,0.025414316465877326,13608.00707785642,10.118839637137143,1336.381193124368,1.8612470311982356,16.936299292214358,0.10438794847005005,5.101112234580384,0.025414316465877326,13197.664307381194,5.507164131213505,986.1799797775531,0.793657139273557,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_delay_QUIC\pending_TCPDUMP_dilithium3_numSamples_1000_1RTT_delay_100ms_BkMTamlyiw_parsed_handshake_remove95percentile.csv,1638549515.6234238,24.451150798999027,1638549515.8198056,24.45108408402342,498.14762386248736,18.022738281614284,196.37906708056812,2.2392688375946754,dilithium3,,1000.0,0.0,delay,,100ms,,13.04954499494439,0.11964951985758333,5.0,0.0,13607.35187057634,10.660114231986384,1329.0040444893832,0.007936776391954444,16.735085945399394,0.10025923064257242,5.0,0.0,13195.275025278059,5.637516722855108,983.0,0.0,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_delay_QUIC\pending_TCPDUMP_dilithium3_numSamples_1000_1RTT_delay_200ms_UmINnZKGuc_parsed_handshake_remove95percentile.csv,1638551036.535069,29.996908628168615,1638551036.9373062,29.997096323310345,499.53728294177733,18.121095108409595,402.2381239940733,1.236391554108208,dilithium3,,1000.0,0.0,delay,,200ms,,16.827374872318693,0.11180300869280226,5.014300306435138,0.010574161047906153,15096.814096016344,9.939906964481759,1330.0490296220632,0.7734663259269287,20.23799795709908,0.09149938486368742,5.014300306435138,0.010574161047906153,14526.068437180797,5.24679494976868,983.444330949949,0.3277996818071287,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_delay_QUIC\pending_TCPDUMP_dilithium3_numSamples_1000_1RTT_delay_400ms_ueRGAfgehE_parsed_handshake_remove95percentile.csv,1638553003.6312053,40.76678871811962,1638553004.752617,40.7667315469284,498.49847094801225,18.05979365571816,1121.4104580952123,1.463423501919446,dilithium3,,1000.0,0.0,delay,,400ms,,36.769622833843016,0.21008127771417723,9.140672782874617,0.0302595986905007,32957.399592252805,19.069491131577266,2306.907237512742,27.537857807574785,38.34658511722732,0.19272042081975094,9.140672782874617,0.0302595986905007,31503.787971457696,10.337688866820606,1832.2864424057084,25.748165462394784,,
.\12-06-21_Droprate_Delay_FullyAutomatedLogs\fullyAutomatedLogs_delay_QUIC\pending_TCPDUMP_dilithium3_numSamples_1000_1RTT_delay_50ms_TxIozRXroB_parsed_handshake_remove95percentile.csv,1638548226.9860618,21.751219423552165,1638548227.088861,21.751240582100543,502.0765306122449,18.055292766675816,102.79744741868,1.1874550381610902,dilithium3,,1000.0,0.0,delay,,50ms,,13.545918367346939,0.13695432968036886,5.0081632653061225,0.007997473699380064,13651.791836734694,12.207781934345627,1329.6959183673468,0.693068426387652,17.148979591836735,0.1170996820046118,5.0081632653061225,0.007997473699380064,13218.870408163266,6.457533564268032,983.3459183673469,0.3738682839547808,,
