FILE NAME,Start timestamp (s) (AVERAGED),(± CI) Start timestamp (s),End timestamp (s) (AVERAGED),(± CI) End timestamp (s),Handshake number (AVERAGED),(± CI) Handshake number,Handshake duration (ms) (AVERAGED),(± CI) Handshake duration (ms),Algorithm (AVERAGED),(± CI) Algorithm,Num Samples (AVERAGED),(± CI) Num Samples,Experiment Type (AVERAGED),(± CI) Experiment Type,Type Value (AVERAGED),(± CI) Type Value,Number of handshake packets (AVERAGED),(± CI) Number of handshake packets,Number of payload packets (AVERAGED),(± CI) Number of payload packets,Number of handshake bytes (AVERAGED),(± CI) Number of handshake bytes,Number of payload bytes (AVERAGED),(± CI) Number of payload bytes,Number of long headers (AVERAGED),(± CI) Number of long headers,Number of short headers (AVERAGED),(± CI) Number of short headers,Bytes for long headers (AVERAGED),(± CI) Bytes for long headers,Bytes for short headers (AVERAGED),(± CI) Bytes for short headers, (AVERAGED),(± CI) 
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium2_numSamples_1000_delay_0ms_SZUBagJida_parsed_handshake_remove95percentile.csv,1640802277.979293,44.28309723158484,1640802277.9868155,44.283107328164775,497.6825075834176,18.002772583371065,7.521869198497313,0.2611101752005501,dilithium2,,1000.0,0.0,delay,,0ms,,8.216380182002021,0.04812599175038462,4.491405460060667,0.03158754733531536,7680.281092012134,3.1763154555253856,297.2022244691608,2.7603302199585054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium2_numSamples_1000_delay_100ms_RSHcERxJVF_parsed_handshake_remove95percentile.csv,1640716370.8636527,64.70386978064279,1640716371.2892764,64.70390222334385,498.3562753036437,17.976711078774553,425.6212501390743,0.4551370671858744,dilithium2,,1000.0,0.0,delay,,100ms,,11.961538461538462,0.01412716263110405,4.520242914979757,0.031205862759758184,7927.461538461538,0.9323927336528675,298.33603238866397,2.0595869421440405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium2_numSamples_1000_delay_200ms_sviSlQtkHZ_parsed_handshake_remove95percentile.csv,1640684848.6272542,66.30577013754998,1640684849.4439626,66.30575485593431,499.9686234817814,17.96140819958719,816.7065201018021,0.39869766654124655,dilithium2,,1000.0,0.0,delay,,200ms,,12.001012145748987,0.006590529333822489,4.347165991902834,0.032161032208860366,7930.066801619433,0.4349749360322844,286.91295546558706,2.1226281257847837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium2_numSamples_1000_delay_25ms_YpCBAcXvmN_parsed_handshake_remove95percentile.csv,1640769979.0687523,64.13455314125858,1640769979.199498,64.13456370607179,498.3269230769231,18.004900852051048,130.74443914629668,0.4513307514864819,dilithium2,,1000.0,0.0,delay,,25ms,,11.949392712550607,0.015324685656174508,4.544534412955466,0.03110733875001534,7926.6599190283405,1.0114292533075178,299.9392712550607,2.053084357501012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium2_numSamples_1000_delay_50ms_CtUteZdoYU_parsed_handshake_remove95percentile.csv,1640751526.984669,64.38254107173147,1640751527.214841,64.38254805883732,497.93522267206475,18.01276543794822,230.17172364570834,0.45128101440009677,dilithium2,,1000.0,0.0,delay,,50ms,,11.947368421052632,0.013947779083148381,4.554655870445344,0.031044314989311643,7926.526315789473,0.9205534194877931,300.6072874493927,2.048924789294569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium3_numSamples_1000_delay_0ms_jdsWNKLxgR_parsed_handshake_remove95percentile.csv,1640804768.0725915,44.37578739618075,1640804768.0811648,44.37580535404853,498.52024291497975,17.97065190279207,8.568969091423128,0.2762536850832389,dilithium3,,1000.0,0.0,delay,,0ms,,10.308704453441296,0.05957806224405024,4.527327935222672,0.03131116223910344,10204.374493927126,3.9321521081073154,298.80364372469637,2.066536707780828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium3_numSamples_1000_delay_100ms_UHfjzsYVTJ_parsed_handshake_remove95percentile.csv,1640719986.3281422,64.63255941107725,1640719986.7541504,64.63257644755896,497.39574898785423,17.9575868608251,426.00583185551136,0.4409666631908181,dilithium3,,1000.0,0.0,delay,,100ms,,13.87753036437247,0.0282562349619047,4.5242914979757085,0.031194589335292396,10439.917004048582,1.8649115074857103,298.60323886639674,2.0588428961292977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium3_numSamples_1000_delay_200ms_NkwshXoRYj_parsed_handshake_remove95percentile.csv,1640688566.1767242,66.72685042198587,1640688566.9944344,66.72684646558452,498.9231547017189,18.030967503512514,817.7131408386693,0.3976267380997489,dilithium3,,1000.0,0.0,delay,,200ms,,14.003033367037412,0.012710058614240486,4.301314459049545,0.030510645499027378,10448.200202224469,0.8388638685398719,283.88675429727,2.0137026029358065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium3_numSamples_1000_delay_25ms_OoAoOYOLDK_parsed_handshake_remove95percentile.csv,1640773558.734304,64.2746894583107,1640773558.864685,64.27467725601612,498.49039433771486,18.060164030918695,130.38041111914285,0.4346525097831295,dilithium3,,1000.0,0.0,delay,,25ms,,13.888776541961578,0.02791765940321033,4.575328614762387,0.03085932764871239,10440.659251769464,1.8425655206118816,301.9716885743175,2.036715624815018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium3_numSamples_1000_delay_50ms_dQmruiWGzQ_parsed_handshake_remove95percentile.csv,1640755132.200835,64.28272329027001,1640755132.4308324,64.2827095841224,498.7105263157895,17.967166216475363,229.99485977265516,0.43430445921374733,dilithium3,,1000.0,0.0,delay,,50ms,,13.861336032388664,0.02907059387121047,4.526315789473684,0.03118818216506947,10438.848178137652,1.9186591954998913,298.7368421052632,2.0584200228945853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium5_numSamples_1000_delay_0ms_eGOOUGdJyt_parsed_handshake_remove95percentile.csv,1640807257.8233175,44.46639809618293,1640807257.8329399,44.46640866441484,498.834008097166,18.024105782998998,9.61858926997011,0.29764307922179867,dilithium5,,1000.0,0.0,delay,,0ms,,10.758097165991902,0.1005690690219056,4.5728744939271255,0.030897966994279203,13479.853238866397,7.0104261349947885,301.80971659919027,2.039265821622428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium5_numSamples_1000_delay_100ms_bNMBTPCOwt_parsed_handshake_remove95percentile.csv,1640723607.3696432,64.80783900988682,1640723607.7962255,64.80784080464186,498.50151668351873,18.01571510734619,426.5852868858314,0.4507163700892258,dilithium5,,1000.0,0.0,delay,,100ms,,15.900910010111224,0.0280952287417812,4.580384226491406,0.03080957274582926,13817.460060667341,1.854285096957559,302.30535894843274,2.0334318012247317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium5_numSamples_1000_delay_200ms_EObRfPVAIn_parsed_handshake_remove95percentile.csv,1640692293.840134,66.46280152928362,1640692294.6580389,66.4627979643061,499.675429726997,17.984357154501556,817.9055072660996,0.3895488771324522,dilithium5,,1000.0,0.0,delay,,200ms,,16.004044489383215,0.007936776391954444,4.324570273003033,0.03302912151727292,13824.266936299293,0.5238272418689934,285.4216380182002,2.179922020140012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium5_numSamples_1000_delay_25ms_UMrIPKyFNf_parsed_handshake_remove95percentile.csv,1640777148.328792,64.26356468060517,1640777148.4600058,64.26355985793462,499.79453441295544,18.000222371239534,131.21539402587211,0.4505285693252702,dilithium5,,1000.0,0.0,delay,,25ms,,15.911943319838057,0.025397383323771398,4.5910931174089065,0.030708780483932975,13818.188259109313,1.6762272993689125,303.01214574898785,2.026779511939577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium5_numSamples_1000_delay_50ms_eVmBIBrmPm_parsed_handshake_remove95percentile.csv,1640758736.1986408,64.54047026876974,1640758736.4289773,64.54047829601753,500.25278058645097,17.999666455776367,230.3380660027175,0.44334193118698195,dilithium5,,1000.0,0.0,delay,,50ms,,15.892821031344793,0.02712096014743101,4.58948432760364,0.03071163766591233,13816.926188068755,1.7899833697304472,302.90596562184027,2.0269680859502146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_falcon1024_numSamples_1000_delay_0ms_acglZOVaCj_parsed_handshake_remove95percentile.csv,1640812228.5310237,44.46165032158475,1640812228.5515916,44.46167061431379,498.19817997977754,18.00857157939086,20.562768585158793,0.331937386418303,falcon1024,,1000.0,0.0,delay,,0ms,,8.401415571284126,0.049971736407345826,4.567239635995955,0.032667129000231956,5860.161779575328,3.4269762370657384,303.72295247724975,3.233416534709055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_falcon1024_numSamples_1000_delay_100ms_DyNELbWTlg_parsed_handshake_remove95percentile.csv,1640730838.2751935,63.96479596570297,1640730838.7047246,63.96449396866133,498.8887765419616,18.059864920930657,429.5340854791346,0.5669947506281091,falcon1024,,1000.0,0.0,delay,,100ms,,10.006066734074823,0.006866489522128264,4.376137512639029,0.030242642324214235,5965.789686552072,0.5022757075129581,288.82507583417595,1.9960143933981396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_falcon1024_numSamples_1000_delay_200ms_qgjsaoMMYq_parsed_handshake_remove95percentile.csv,1640699736.2867296,66.5015880332827,1640699737.111559,66.50155692306029,498.96359959555105,17.999979318725522,824.8298693715742,0.3616792249177711,falcon1024,,1000.0,0.0,delay,,200ms,,10.0,0.0,4.33670374115268,0.03131819899805234,5965.245702730031,0.19855249495115884,286.2224469160768,2.0670011338714542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_falcon1024_numSamples_1000_delay_25ms_wkVXPuRScj_parsed_handshake_remove95percentile.csv,1640784312.8049405,64.17494428914863,1640784312.942704,64.17492597087576,499.1880687563195,18.030423570919545,137.76461588721665,0.44070873337461064,falcon1024,,1000.0,0.0,delay,,25ms,,10.020222446916076,0.012491857538951566,4.550050556117291,0.031058833210823603,5966.574317492416,0.8499842311744905,300.30333670374114,2.049882991914358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
