FILE NAME,Start timestamp (s) (AVERAGED),(± CI) Start timestamp (s),End timestamp (s) (AVERAGED),(± CI) End timestamp (s),Handshake number (AVERAGED),(± CI) Handshake number,Handshake duration (ms) (AVERAGED),(± CI) Handshake duration (ms),Algorithm (AVERAGED),(± CI) Algorithm,Num Samples (AVERAGED),(± CI) Num Samples,Experiment Type (AVERAGED),(± CI) Experiment Type,Type Value (AVERAGED),(± CI) Type Value,Number of handshake packets (AVERAGED),(± CI) Number of handshake packets,Number of payload packets (AVERAGED),(± CI) Number of payload packets,Number of handshake bytes (AVERAGED),(± CI) Number of handshake bytes,Number of payload bytes (AVERAGED),(± CI) Number of payload bytes,Number of long headers (AVERAGED),(± CI) Number of long headers,Number of short headers (AVERAGED),(± CI) Number of short headers,Bytes for long headers (AVERAGED),(± CI) Bytes for long headers,Bytes for short headers (AVERAGED),(± CI) Bytes for short headers, (AVERAGED),(± CI) 
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium2_numSamples_1000_delay_0ms_SZUBagJida_parsed_handshake.csv,1640802281,44.06398222,1640802281,44.06399747,499,17.9136665,7.713642445,0.284727241,dilithium2,,1000,0,delay,,0ms,,8.232232232,0.049723136,4.492492492,0.031425855,7681.327327,3.281726974,297.2662663,2.74031569,0,0,0,0,0,0,0,0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium2_numSamples_1000_delay_100ms_RSHcERxJVF_parsed_handshake.csv,1640716371,64.4445969,1640716372,64.44459277,498.5,17.90472923,529.4669688,7.053348869,dilithium2,,1000,0,delay,,100ms,,11.97795591,0.034498162,4.52004008,0.031049095,7935.697395,16.14305202,298.3226453,2.049240297,0,0,0,0,0,0,0,0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium2_numSamples_1000_delay_200ms_sviSlQtkHZ_parsed_handshake.csv,1640684843,66.09610943,1640684844,66.09631886,498.5,17.90472923,1021.000264,7.427854131,dilithium2,,1000,0,delay,,200ms,,12.01703407,0.032127933,4.351703407,0.032058091,7938.276553,16.11731163,287.2124248,2.115834021,0,0,0,0,0,0,0,0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium2_numSamples_1000_delay_25ms_YpCBAcXvmN_parsed_handshake.csv,1640769980,63.7778067,1640769980,63.77771967,498.5,17.90472923,159.552657,6.91553928,dilithium2,,1000,0,delay,,25ms,,11.96593186,0.036848378,4.54008016,0.030974068,7934.903808,16.27940066,299.6452906,2.04428846,0,0,0,0,0,0,0,0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium2_numSamples_1000_delay_50ms_CtUteZdoYU_parsed_handshake.csv,1640751529,63.99623163,1640751529,63.9965712,498.5,17.90472923,284.0491064,7.029813835,dilithium2,,1000,0,delay,,50ms,,11.96292585,0.036361323,4.551102204,0.030911343,7934.705411,16.27496619,300.3727455,2.040148609,0,0,0,0,0,0,0,0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium3_numSamples_1000_delay_0ms_jdsWNKLxgR_parsed_handshake.csv,1640804768,44.21319906,1640804768,44.21295841,498.5,17.90472923,11.19101406,4.795026969,dilithium3,,1000,0,delay,,0ms,,10.33266533,0.065882959,4.528056112,0.031149598,10215.499,20.88298609,298.8517034,2.055873492,0,0,0,0,0,0,0,0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium3_numSamples_1000_delay_100ms_UHfjzsYVTJ_parsed_handshake.csv,1640719990,64.44238241,1640719991,64.44234515,498.5,17.90472923,529.9539624,7.075187575,dilithium3,,1000,0,delay,,100ms,,13.89679359,0.045305628,4.5250501,0.031035042,10450.73146,21.15927793,298.6533066,2.048312739,0,0,0,0,0,0,0,0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium3_numSamples_1000_delay_200ms_NkwshXoRYj_parsed_handshake.csv,1640688566,66.29279529,1640688567,66.29279347,499,17.9136665,1018.095532,0.465098988,dilithium3,,1000,0,delay,,200ms,,14.003003,0.012582626,4.306306306,0.03071584,10448.1982,0.830453343,284.2162162,2.027245453,0,0,0,0,0,0,0,0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium3_numSamples_1000_delay_25ms_OoAoOYOLDK_parsed_handshake.csv,1640773561,63.7533064,1640773561,63.75329736,499,17.9136665,155.6329702,0.460164719,dilithium3,,1000,0,delay,,25ms,,13.88988989,0.02764628,4.575575576,0.030701613,10440.73273,1.824654469,301.987988,2.026306488,0,0,0,0,0,0,0,0,,
.\fullyAutomatedLogs_tcp_delays_12_30_2021\pending_TCPDUMP_dilithium3_numSamples_1000_delay_50ms_dQmruiWGzQ_parsed_handshake.csv,1640755131,64.05930596,1640755132,64.05892983,498.5,17.90472923,283.9127138,7.119556078,dilithium3,,1000,0,delay,,50ms,,13.87975952,0.047523639,4.527054108,0.031028543,10449.60721,21.29695303,298.7855711,2.04788386,0,0,0,0,0,0,0,0,,
