FILE NAME,Start timestamp (s) (AVERAGED),(± CI) Start timestamp (s),End timestamp (s) (AVERAGED),(± CI) End timestamp (s),Handshake number (AVERAGED),(± CI) Handshake number,Handshake duration (ms) (AVERAGED),(± CI) Handshake duration (ms),Algorithm (AVERAGED),(± CI) Algorithm,Num Samples (AVERAGED),(± CI) Num Samples,Experiment Type (AVERAGED),(± CI) Experiment Type,Type Value (AVERAGED),(± CI) Type Value,Number of handshake packets (AVERAGED),(± CI) Number of handshake packets,Number of payload packets (AVERAGED),(± CI) Number of payload packets,Number of handshake bytes (AVERAGED),(± CI) Number of handshake bytes,Number of payload bytes (AVERAGED),(± CI) Number of payload bytes,Number of long headers (AVERAGED),(± CI) Number of long headers,Number of short headers (AVERAGED),(± CI) Number of short headers,Bytes for long headers (AVERAGED),(± CI) Bytes for long headers,Bytes for short headers (AVERAGED),(± CI) Bytes for short headers, (AVERAGED),(± CI) 
.\paris_Logs_100samples\pending_TCPDUMP_dilithium5_numSamples_100_drop_XyAFsBixlW_parsed_handshake.csv,1634640742.8463001,23.477348883046336,1634640743.146091,23.476521130104686,49.0,5.7286640950565095,299.7907291759144,4.24881205758272,dilithium5,,100.0,0.0,drop,,XyAFsBixlW.pcap,,15.444444444444445,0.15402278184039922,4.03030303030303,0.0343630728039254,13615.272727272728,8.709056245184271,229.8181818181818,2.061784368235524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\paris_Logs_100samples\pending_TCPDUMP_falcon1024_numSamples_100_drop_fftEnKOQuX_parsed_handshake.csv,1634641166.7358263,23.336247170776293,1634641167.0240889,23.336466509971157,49.0,5.7286640950565095,288.26258880923496,2.6974064060475325,falcon1024,,100.0,0.0,drop,,fftEnKOQuX.pcap,,11.545454545454545,0.1282875267401601,4.03030303030303,0.0343630728039254,5941.20202020202,7.3889185699341215,229.8181818181818,2.061784368235524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\paris_Logs_100samples\pending_TCPDUMP_rsa_numSamples_100_drop_OwBEkdNLgT_parsed_handshake.csv,1634640317.8400555,23.423113900047245,1634640318.1314456,23.422862066375455,49.0,5.7286640950565095,291.390339533488,3.6204721855385866,rsa,,100.0,0.0,drop,,OwBEkdNLgT.pcap,,9.555555555555555,0.09961011267404349,4.040404040404041,0.03947185590007779,3065.3333333333335,5.9766067604426105,230.42424242424244,2.3683113540046667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
