FILE NAME,Start timestamp (s) (AVERAGED),(± CI) Start timestamp (s),End timestamp (s) (AVERAGED),(± CI) End timestamp (s),Handshake number (AVERAGED),(± CI) Handshake number,Handshake duration (ms) (AVERAGED),(± CI) Handshake duration (ms),Algorithm (AVERAGED),(± CI) Algorithm,Num Samples (AVERAGED),(± CI) Num Samples,Experiment Type (AVERAGED),(± CI) Experiment Type,Type Value (AVERAGED),(± CI) Type Value,Number of handshake packets (AVERAGED),(± CI) Number of handshake packets,Number of payload packets (AVERAGED),(± CI) Number of payload packets,Number of handshake bytes (AVERAGED),(± CI) Number of handshake bytes,Number of payload bytes (AVERAGED),(± CI) Number of payload bytes,Number of long headers (AVERAGED),(± CI) Number of long headers,Number of short headers (AVERAGED),(± CI) Number of short headers,Bytes for long headers (AVERAGED),(± CI) Bytes for long headers,Bytes for short headers (AVERAGED),(± CI) Bytes for short headers, (AVERAGED),(± CI) 
.\US_Logs_100samples\pending_TCPDUMP_dilithium5_numSamples_100_1RTT_drop_ShYIPtWecQ_parsed_handshake.csv,1634178716.9560025,19.19828183947948,1634178717.0683608,19.198444310326717,49.5,5.756509416710323,112.35869646072388,3.0360583914627632,dilithium5,,100.0,0.0,drop,,ShYIPtWecQ.pcap,,15.66,0.15758069278151166,5.0,0.0,17083.41,14.153156355606182,1329.0,0.0,19.66,0.15758069278151166,5.0,0.0,16561.69,7.552761539397716,983.0,0.0,,
.\US_Logs_100samples\pending_TCPDUMP_falcon1024_numSamples_100_1RTT_drop_VbbnRabYMp_parsed_handshake.csv,1634179064.4853153,19.194156396039432,1634179064.5662875,19.194234571922806,49.5,5.756509416710323,80.97183227539062,0.7910196153996795,falcon1024,,100.0,0.0,drop,,VbbnRabYMp.pcap,,7.02,0.039684339030173654,5.02,0.03968433903017365,8852.46,3.735456527011727,1330.46,2.8969567492026775,11.02,0.039684339030173654,5.02,0.03968433903017365,8693.62,2.176303280132734,983.62,1.230214509935383,,
.\US_Logs_100samples\pending_TCPDUMP_rsa_numSamples_100_1RTT_drop_drdvULmjre_parsed_handshake.csv,1634179408.700978,18.91067748282708,1634179408.7503188,18.910829050563592,49.0,5.7286640950565095,49.34097299672136,0.9463965787905005,rsa,,100.0,0.0,drop,,drdvULmjre.pcap,,4.02020202020202,0.040090251604579644,5.02020202020202,0.04009025160457965,4675.545454545455,26.626700428591533,2185.717171717172,17.653239464510747,8.01010101010101,0.020045125802289822,5.02020202020202,0.04009025160457965,5497.939393939394,7.58752093616927,983.6262626262626,1.2427977997419686,,
