FILE NAME,Start timestamp (s) (AVERAGED),(± CI) Start timestamp (s),End timestamp (s) (AVERAGED),(± CI) End timestamp (s),Handshake number (AVERAGED),(± CI) Handshake number,Handshake duration (ms) (AVERAGED),(± CI) Handshake duration (ms),Algorithm (AVERAGED),(± CI) Algorithm,Num Samples (AVERAGED),(± CI) Num Samples,Experiment Type (AVERAGED),(± CI) Experiment Type,Type Value (AVERAGED),(± CI) Type Value,Number of handshake packets (AVERAGED),(± CI) Number of handshake packets,Number of payload packets (AVERAGED),(± CI) Number of payload packets,Number of handshake bytes (AVERAGED),(± CI) Number of handshake bytes,Number of payload bytes (AVERAGED),(± CI) Number of payload bytes,Number of long headers (AVERAGED),(± CI) Number of long headers,Number of short headers (AVERAGED),(± CI) Number of short headers,Bytes for long headers (AVERAGED),(± CI) Bytes for long headers,Bytes for short headers (AVERAGED),(± CI) Bytes for short headers, (AVERAGED),(± CI) 
.\US_Logs_100samples\pending_TCPDUMP_dilithium5_numSamples_100_1RTT_drop_ShYIPtWecQ_parsed_handshake_remove95percentile.csv,1634178715.1837575,19.268967747736735,1634178715.2954628,19.26911712822082,48.96842105263158,5.777673495427461,111.70524797941509,3.1395575056029403,dilithium5,,100.0,0.0,drop,,ShYIPtWecQ.pcap,,15.642105263157895,0.16521689570907738,5.0,0.0,17081.726315789474,14.830771380984237,1329.0,0.0,19.642105263157895,0.16521689570907738,5.0,0.0,16560.757894736842,7.909605018466666,983.0,0.0,,
.\US_Logs_100samples\pending_TCPDUMP_falcon1024_numSamples_100_1RTT_drop_VbbnRabYMp_parsed_handshake_remove95percentile.csv,1634179063.9413972,19.522557754356267,1634179064.0218291,19.522566969874372,49.33684210526316,5.8550286820396495,80.43127310903449,0.16246901706456926,falcon1024,,100.0,0.0,drop,,VbbnRabYMp.pcap,,7.0,0.0,5.021052631578947,0.04180049351085959,8850.715789473685,1.0462034177404764,1330.536842105263,3.051436026292751,11.0,0.0,5.021052631578947,0.04180049351085959,8692.715789473685,1.0462034177404764,983.6526315789474,1.295815298836647,,
.\US_Logs_100samples\pending_TCPDUMP_rsa_numSamples_100_1RTT_drop_drdvULmjre_parsed_handshake_remove95percentile.csv,1634179407.1209369,18.982117368228998,1634179407.1695242,18.98212413121849,48.52127659574468,5.750329509192782,48.58675408870616,0.08671617955686182,rsa,,100.0,0.0,drop,,drdvULmjre.pcap,,4.0,0.0,5.0212765957446805,0.04225110243062771,4662.13829787234,0.7361029334542447,2194.553191489362,3.084330477435825,8.0,0.0,5.0212765957446805,0.04225110243062771,5494.13829787234,0.7361029334542447,983.6595744680851,1.3097841753494583,,
