Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (ms),Droprate (%),Number of handshake packets,Number of payload packets,Number of handshake bytes,Number of payload bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
1630794722.357032,1630794722.378313,0,21.281003952026367,0,8,5,3706,330,0,0,0,0,
1630794723.869923,1630794723.89772,1,27.79698371887207,0,8,4,3705,264,0,0,0,0,
1630794725.240936,1630794725.258015,2,17.078876495361328,0,8,5,3710,330,0,0,0,0,
1630794726.534072,1630794726.541475,3,7.403135299682617,0,8,4,3707,264,0,0,0,0,
1630794727.999438,1630794728.00609,4,6.651878356933594,0,8,5,3703,330,0,0,0,0,
1630794729.492278,1630794729.520788,5,28.509855270385742,0,8,4,3706,264,0,0,0,0,
1630794730.8174,1630794730.828499,6,11.099100112915039,0,8,5,3706,330,0,0,0,0,
1630794732.276604,1630794732.289746,7,13.142108917236328,0,8,5,3704,330,0,0,0,0,
1630794733.554125,1630794733.569908,8,15.782833099365234,0,8,5,3707,330,0,0,0,0,
1630794734.958067,1630794734.965145,9,7.0781707763671875,0,8,5,3708,330,0,0,0,0,
1630794736.341069,1630794736.348664,10,7.595062255859375,0,8,4,3710,264,0,0,0,0,
1630794737.808177,1630794737.81838,11,10.203123092651367,0,8,5,3707,330,0,0,0,0,
1630794739.193164,1630794739.202754,12,9.589910507202148,0,8,4,3707,264,0,0,0,0,
1630794740.58545,1630794740.592908,13,7.457971572875977,0,8,4,3710,264,0,0,0,0,
1630794741.984536,1630794741.997539,14,13.003110885620117,0,8,5,3707,330,0,0,0,0,
1630794743.426857,1630794743.437194,15,10.337114334106445,0,8,4,3709,264,0,0,0,0,
1630794744.872269,1630794744.880558,16,8.289098739624023,0,8,4,3709,264,0,0,0,0,
1630794746.391403,1630794746.403773,17,12.370109558105469,0,8,5,3707,330,0,0,0,0,
1630794747.755942,1630794747.764833,18,8.890867233276367,0,8,5,3708,330,0,0,0,0,
1630794749.251711,1630794749.26165,19,9.939193725585938,0,8,4,3708,264,0,0,0,0,
1630794750.759838,1630794750.76671,20,6.871938705444336,0,8,5,3707,330,0,0,0,0,
1630794752.187306,1630794752.201948,21,14.642000198364258,0,8,4,3707,264,0,0,0,0,
1630794753.649071,1630794753.655992,22,6.921052932739258,0,8,5,3707,330,0,0,0,0,
1630794755.051383,1630794755.063449,23,12.065887451171875,0,8,4,3712,264,0,0,0,0,
1630794756.523627,1630794756.533939,24,10.31184196472168,0,8,5,3708,330,0,0,0,0,
1630794758.029035,1630794758.037245,25,8.209943771362305,0,8,5,3707,330,0,0,0,0,
1630794759.47235,1630794759.482118,26,9.768009185791016,0,8,5,3710,330,0,0,0,0,
1630794760.777141,1630794760.785242,27,8.10098648071289,0,8,4,3707,264,0,0,0,0,
1630794762.061994,1630794762.070111,28,8.116960525512695,0,8,5,3707,330,0,0,0,0,
1630794763.441272,1630794763.452062,29,10.789871215820312,0,8,5,3711,330,0,0,0,0,
1630794764.772823,1630794764.782174,30,9.351015090942383,0,8,5,3708,330,0,0,0,0,
1630794766.279837,1630794766.288259,31,8.422136306762695,0,8,4,3706,264,0,0,0,0,
1630794767.789391,1630794767.8015,32,12.109041213989258,0,8,5,3708,330,0,0,0,0,
1630794769.159758,1630794769.176585,33,16.826868057250977,0,8,5,3705,330,0,0,0,0,
1630794770.593079,1630794770.601483,34,8.404016494750977,0,8,5,3708,330,0,0,0,0,
1630794771.792198,1630794771.800583,35,8.384943008422852,0,8,4,3712,264,0,0,0,0,
1630794773.272008,1630794773.281424,36,9.41610336303711,0,8,4,3710,264,0,0,0,0,
1630794774.49741,1630794774.508057,37,10.647058486938477,0,8,4,3706,264,0,0,0,0,
1630794775.8891,1630794775.90158,38,12.480020523071289,0,8,4,3709,264,0,0,0,0,
1630794777.332772,1630794777.340617,39,7.8449249267578125,0,8,4,3704,264,0,0,0,0,
1630794778.659355,1630794778.666428,40,7.073163986206055,0,8,5,3706,330,0,0,0,0,
1630794780.057908,1630794780.06988,41,11.97195053100586,0,8,5,3709,330,0,0,0,0,
1630794781.404618,1630794781.413995,42,9.377002716064453,0,8,4,3706,264,0,0,0,0,
1630794782.801764,1630794782.817583,43,15.819072723388672,0,8,4,3704,264,0,0,0,0,
1630794784.028876,1630794784.041485,44,12.609004974365234,0,8,5,3704,330,0,0,0,0,
1630794785.454413,1630794785.469093,45,14.680147171020508,0,8,5,3708,330,0,0,0,0,
1630794786.852785,1630794786.865797,46,13.011932373046875,0,8,4,3708,264,0,0,0,0,
1630794788.280233,1630794788.288388,47,8.155107498168945,0,8,5,3706,330,0,0,0,0,
1630794789.724933,1630794789.742562,48,17.629146575927734,0,8,5,3707,330,0,0,0,0,
1630794791.057153,1630794791.064617,49,7.463932037353516,0,8,5,3709,330,0,0,0,0,
1630794792.359731,1630794792.367387,50,7.656097412109375,0,8,5,3708,330,0,0,0,0,
1630794793.820927,1630794793.82903,51,8.103132247924805,0,8,5,3708,330,0,0,0,0,
1630794795.304079,1630794795.333115,52,29.03604507446289,0,8,5,3703,330,0,0,0,0,
1630794796.565963,1630794796.574643,53,8.679866790771484,0,8,4,3710,264,0,0,0,0,
1630794798.050593,1630794798.076583,54,25.990009307861328,0,8,4,3710,264,0,0,0,0,
1630794799.560724,1630794799.577294,55,16.570091247558594,0,8,5,3707,330,0,0,0,0,
1630794801.021255,1630794801.043552,56,22.296905517578125,0,8,5,3707,330,0,0,0,0,
1630794802.421158,1630794802.441872,57,20.71380615234375,0,8,5,3707,330,0,0,0,0,
1630794803.847274,1630794803.854109,58,6.834983825683594,0,8,5,3707,330,0,0,0,0,
1630794805.017116,1630794805.033363,59,16.247034072875977,0,8,4,3705,264,0,0,0,0,
1630794806.440412,1630794806.447545,60,7.133007049560547,0,8,4,3707,264,0,0,0,0,
1630794807.808569,1630794807.816863,61,8.294105529785156,0,8,4,3708,264,0,0,0,0,
1630794809.181773,1630794809.197068,62,15.295028686523438,0,8,5,3712,330,0,0,0,0,
1630794810.493521,1630794810.504092,63,10.571002960205078,0,8,5,3704,330,0,0,0,0,
1630794811.905997,1630794811.916364,64,10.36691665649414,0,8,4,3703,264,0,0,0,0,
1630794813.288762,1630794813.297182,65,8.419990539550781,0,8,4,3709,264,0,0,0,0,
1630794814.777393,1630794814.786368,66,8.974790573120117,0,8,5,3706,330,0,0,0,0,
1630794816.158168,1630794816.169509,67,11.340856552124023,0,8,4,3706,264,0,0,0,0,
1630794817.657648,1630794817.671648,68,13.99993896484375,0,8,5,3703,330,0,0,0,0,
1630794819.01964,1630794819.0295,69,9.860038757324219,0,8,4,3704,264,0,0,0,0,
1630794820.432081,1630794820.454645,70,22.563934326171875,0,8,4,3707,264,0,0,0,0,
1630794821.840857,1630794821.849256,71,8.399009704589844,0,8,5,3708,330,0,0,0,0,
1630794823.107646,1630794823.117861,72,10.215044021606445,0,8,4,3707,264,0,0,0,0,
1630794824.493556,1630794824.509668,73,16.112089157104492,0,8,4,3707,264,0,0,0,0,
1630794825.897138,1630794825.91257,74,15.431880950927734,0,8,4,3710,264,0,0,0,0,
1630794827.212717,1630794827.220707,75,7.9898834228515625,0,8,4,3708,264,0,0,0,0,
1630794828.671966,1630794828.684574,76,12.607812881469727,0,8,4,3704,264,0,0,0,0,
1630794830.12386,1630794830.132835,77,8.975028991699219,0,8,5,3709,330,0,0,0,0,
