Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (ms),Droprate (%),Number of handshake packets,Number of payload packets,Number of handshake bytes,Number of payload bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
1630789198.519847,1630789198.581222,0,61.37514114379883,0,8,4,3064,264,0,0,0,0,
1630789199.822521,1630789199.840555,1,18.033981323242188,0,8,4,3064,264,0,0,0,0,
1630789201.165289,1630789201.181336,2,16.047000885009766,0,8,5,3064,330,0,0,0,0,
1630789202.624831,1630789202.632979,3,8.147954940795898,0,8,4,3064,264,0,0,0,0,
1630789203.961217,1630789203.977062,4,15.845060348510742,0,8,5,3064,330,0,0,0,0,
1630789205.383468,1630789205.392112,5,8.64410400390625,0,8,5,3064,330,0,0,0,0,
1630789206.775097,1630789206.785285,6,10.188102722167969,0,8,5,3064,330,0,0,0,0,
1630789208.161224,1630789208.169619,7,8.395195007324219,0,8,5,3064,330,0,0,0,0,
1630789209.589372,1630789209.608652,8,19.280195236206055,0,8,4,3064,264,0,0,0,0,
1630789210.883102,1630789210.904504,9,21.40212059020996,0,8,4,3064,264,0,0,0,0,
1630789212.40385,1630789212.418797,10,14.946937561035156,0,8,5,3064,330,0,0,0,0,
1630789213.74083,1630789213.757229,11,16.399145126342773,0,8,4,3064,264,0,0,0,0,
1630789215.055407,1630789215.072324,12,16.916990280151367,0,8,4,3064,264,0,0,0,0,
1630789216.452398,1630789216.473269,13,20.87092399597168,0,8,4,3064,264,0,0,0,0,
1630789217.932675,1630789217.94057,14,7.895231246948242,0,8,4,3064,264,0,0,0,0,
1630789219.30859,1630789219.317118,15,8.527994155883789,0,8,4,3064,264,0,0,0,0,
1630789220.612892,1630789220.621352,16,8.460044860839844,0,8,5,3064,330,0,0,0,0,
1630789221.842935,1630789221.86156,17,18.62502098083496,0,8,4,3064,264,0,0,0,0,
1630789223.014502,1630789223.028985,18,14.482975006103516,0,8,4,3064,264,0,0,0,0,
1630789224.501059,1630789224.510372,19,9.312868118286133,0,8,5,3064,330,0,0,0,0,
1630789225.992523,1630789226.005227,20,12.704133987426758,0,8,5,3064,330,0,0,0,0,
1630789227.513883,1630789227.52979,21,15.906810760498047,0,8,4,3064,264,0,0,0,0,
1630789228.706074,1630789228.728213,22,22.13907241821289,0,8,4,3064,264,0,0,0,0,
1630789230.128863,1630789230.144004,23,15.141010284423828,0,8,4,3064,264,0,0,0,0,
1630789231.557534,1630789231.569,24,11.466026306152344,0,8,5,3064,330,0,0,0,0,
1630789232.933304,1630789232.94514,25,11.835813522338867,0,8,5,3064,330,0,0,0,0,
1630789234.301404,1630789234.321029,26,19.624948501586914,0,8,5,3064,330,0,0,0,0,
1630789235.804153,1630789235.812591,27,8.4381103515625,0,8,5,3064,330,0,0,0,0,
1630789237.184959,1630789237.194799,28,9.840011596679688,0,8,4,3064,264,0,0,0,0,
1630789238.432734,1630789238.450192,29,17.457962036132812,0,8,5,3064,330,0,0,0,0,
1630789239.762305,1630789239.77746,30,15.15507698059082,0,8,5,3064,330,0,0,0,0,
1630789241.228351,1630789241.23715,31,8.798837661743164,0,8,5,3064,330,0,0,0,0,
1630789242.473924,1630789242.49303,32,19.106149673461914,0,8,5,3064,330,0,0,0,0,
1630789243.916624,1630789243.925513,33,8.888959884643555,0,8,4,3064,264,0,0,0,0,
1630789245.217592,1630789245.22953,34,11.938095092773438,0,8,5,3064,330,0,0,0,0,
1630789246.653433,1630789246.663887,35,10.453939437866211,0,8,4,3064,264,0,0,0,0,
1630789247.947922,1630789247.95652,36,8.598089218139648,0,8,4,3064,264,0,0,0,0,
1630789249.343113,1630789249.353334,37,10.221004486083984,0,8,5,3064,330,0,0,0,0,
1630789250.637296,1630789250.64575,38,8.454084396362305,0,8,4,3064,264,0,0,0,0,
1630789252.074902,1630789252.084171,39,9.268999099731445,0,8,5,3064,330,0,0,0,0,
1630789253.483858,1630789253.493819,40,9.96088981628418,0,8,5,3064,330,0,0,0,0,
1630789254.808157,1630789254.816314,41,8.157014846801758,0,8,5,3064,330,0,0,0,0,
1630789256.072951,1630789256.082071,42,9.119987487792969,0,8,5,3064,330,0,0,0,0,
1630789257.313612,1630789257.322222,43,8.610010147094727,0,8,4,3064,264,0,0,0,0,
1630789258.672791,1630789258.684461,44,11.670112609863281,0,8,4,3064,264,0,0,0,0,
1630789260.052217,1630789260.065173,45,12.955904006958008,0,8,5,3064,330,0,0,0,0,
1630789261.510104,1630789261.528972,46,18.867969512939453,0,8,4,3064,264,0,0,0,0,
1630789262.98872,1630789263.012849,47,24.129152297973633,0,8,5,3064,330,0,0,0,0,
1630789264.288135,1630789264.300871,48,12.735843658447266,0,8,4,3064,264,0,0,0,0,
1630789265.53276,1630789265.541061,49,8.301019668579102,0,8,4,3064,264,0,0,0,0,
1630789266.959657,1630789266.968974,50,9.317159652709961,0,8,4,3064,264,0,0,0,0,
1630789268.260961,1630789268.271471,51,10.509967803955078,0,8,4,3064,264,0,0,0,0,
1630789269.544931,1630789269.556068,52,11.137008666992188,0,8,5,3064,330,0,0,0,0,
1630789270.720605,1630789270.728666,53,8.06117057800293,0,8,5,3064,330,0,0,0,0,
1630789272.060942,1630789272.069413,54,8.471012115478516,0,8,5,3064,330,0,0,0,0,
1630789273.333008,1630789273.341529,55,8.520841598510742,0,8,5,3064,330,0,0,0,0,
1630789274.713095,1630789274.720982,56,7.887125015258789,0,8,5,3064,330,0,0,0,0,
1630789275.91241,1630789275.921273,57,8.862972259521484,0,8,5,3064,330,0,0,0,0,
1630789277.284981,1630789277.297011,58,12.029886245727539,0,8,4,3064,264,0,0,0,0,
1630789278.677063,1630789278.687683,59,10.6201171875,0,8,5,3064,330,0,0,0,0,
1630789280.056406,1630789280.076493,60,20.087003707885742,0,8,4,3064,264,0,0,0,0,
1630789281.605455,1630789281.617572,61,12.117147445678711,0,8,5,3064,330,0,0,0,0,
1630789283.048245,1630789283.061785,62,13.540029525756836,0,8,5,3064,330,0,0,0,0,
1630789284.491756,1630789284.501291,63,9.535074234008789,0,8,4,3064,264,0,0,0,0,
1630789285.726299,1630789285.758551,64,32.251834869384766,0,8,5,3064,330,0,0,0,0,
1630789287.196129,1630789287.204574,65,8.445024490356445,0,8,5,3064,330,0,0,0,0,
1630789288.560625,1630789288.56953,66,8.90493392944336,0,8,4,3064,264,0,0,0,0,
1630789289.825338,1630789289.849112,67,23.774147033691406,0,8,5,3064,330,0,0,0,0,
1630789291.298718,1630789291.30794,68,9.222030639648438,0,8,4,3064,264,0,0,0,0,
1630789292.574677,1630789292.584343,69,9.665966033935547,0,8,5,3064,330,0,0,0,0,
1630789294.056404,1630789294.064895,70,8.490800857543945,0,8,4,3064,264,0,0,0,0,
1630789295.538819,1630789295.549055,71,10.236024856567383,0,8,5,3064,330,0,0,0,0,
1630789296.80136,1630789296.812714,72,11.354207992553711,0,8,5,3064,330,0,0,0,0,
1630789298.033261,1630789298.044752,73,11.490821838378906,0,8,5,3064,330,0,0,0,0,
1630789299.352999,1630789299.381335,74,28.336048126220703,0,8,5,3064,330,0,0,0,0,
1630789300.605086,1630789300.627437,75,22.35102653503418,0,8,5,3064,330,0,0,0,0,
1630789301.835853,1630789301.847087,76,11.233806610107422,0,8,4,3064,264,0,0,0,0,
1630789303.184653,1630789303.193294,77,8.64100456237793,0,8,4,3064,264,0,0,0,0,
1630789304.477032,1630789304.489831,78,12.79902458190918,0,8,5,3064,330,0,0,0,0,
1630789305.915584,1630789305.925235,79,9.650945663452148,0,8,4,3064,264,0,0,0,0,
1630789307.168717,1630789307.18298,80,14.263153076171875,0,8,4,3064,264,0,0,0,0,
1630789308.635671,1630789308.64584,81,10.169029235839844,0,8,5,3064,330,0,0,0,0,
1630789310.239827,1630789310.248832,82,9.005069732666016,0,8,5,3064,330,0,0,0,0,
1630789311.698734,1630789311.712084,83,13.35000991821289,0,8,5,3064,330,0,0,0,0,
1630789313.11539,1630789313.125536,84,10.145902633666992,0,8,5,3064,330,0,0,0,0,
1630789314.667387,1630789314.693462,85,26.074886322021484,0,8,5,3064,330,0,0,0,0,
1630789316.135474,1630789316.145397,86,9.922981262207031,0,8,4,3064,264,0,0,0,0,
1630789317.618054,1630789317.628199,87,10.145187377929688,0,8,4,3064,264,0,0,0,0,
1630789319.012432,1630789319.026122,88,13.689994812011719,0,8,4,3064,264,0,0,0,0,
1630789320.488686,1630789320.505308,89,16.621828079223633,0,8,5,3064,330,0,0,0,0,
1630789321.950013,1630789321.960985,90,10.972023010253906,0,8,5,3064,330,0,0,0,0,
1630789323.390131,1630789323.404681,91,14.549970626831055,0,8,4,3064,264,0,0,0,0,
1630789324.782,1630789324.801002,92,19.00196075439453,0,8,5,3064,330,0,0,0,0,
1630789326.039073,1630789326.049924,93,10.850906372070312,0,8,5,3064,330,0,0,0,0,
1630789327.398151,1630789327.412461,94,14.310121536254883,0,8,5,3064,330,0,0,0,0,
1630789328.674538,1630789328.685267,95,10.729074478149414,0,8,5,3064,330,0,0,0,0,
1630789330.137413,1630789330.168388,96,30.974864959716797,0,8,7,3064,965,0,0,0,0,
1630789331.391266,1630789331.40268,97,11.413812637329102,0,8,5,3064,330,0,0,0,0,
1630789332.797163,1630789332.823004,98,25.84099769592285,0,8,5,3064,330,0,0,0,0,
1630789334.284767,1630789334.30129,99,16.523122787475586,0,8,5,3064,330,0,0,0,0,
1630789335.552365,1630789335.562928,100,10.562896728515625,5,8,5,3064,330,0,0,0,0,
1630789336.851189,1630789336.861914,101,10.725021362304688,5,8,5,3064,330,0,0,0,0,
1630789338.316604,1630789338.324943,102,8.339166641235352,5,8,5,3064,330,0,0,0,0,
1630789339.571771,1630789339.580925,103,9.154081344604492,5,8,4,3064,264,0,0,0,0,
1630789340.845077,1630789340.862181,104,17.103910446166992,5,8,5,3064,330,0,0,0,0,
1630789342.321656,1630789342.333249,105,11.593103408813477,5,8,4,3064,264,0,0,0,0,
1630789343.614141,1630789343.630295,106,16.154050827026367,5,8,5,3064,330,0,0,0,0,
1630789344.856239,1630789344.867925,107,11.685848236083984,5,8,5,3064,330,0,0,0,0,
1630789346.217488,1630789346.235386,108,17.897844314575195,5,8,4,3064,264,0,0,0,0,
1630789347.651875,1630789347.661796,109,9.921073913574219,5,8,4,3064,264,0,0,0,0,
1630789349.025685,1630789349.03806,110,12.3748779296875,5,8,5,3064,330,0,0,0,0,
1630789350.321411,1630789350.332117,111,10.706186294555664,5,8,5,3064,330,0,0,0,0,
1630789351.806077,1630789351.820783,112,14.705896377563477,5,8,5,3064,330,0,0,0,0,
1630789353.213249,1630789353.226102,113,12.853145599365234,5,8,4,3064,264,0,0,0,0,
1630789354.654316,1630789354.664211,114,9.895086288452148,5,8,5,3064,330,0,0,0,0,
1630789355.855221,1630789355.863654,115,8.432865142822266,5,8,4,3064,264,0,0,0,0,
1630789357.318767,1630789357.329078,116,10.310888290405273,5,8,4,3064,264,0,0,0,0,
1630789358.793392,1630789358.801428,117,8.036136627197266,5,8,4,3064,264,0,0,0,0,
1630789360.112862,1630789360.120897,118,8.034944534301758,5,8,4,3064,264,0,0,0,0,
1630789361.512288,1630789361.525879,119,13.590812683105469,5,8,5,3064,330,0,0,0,0,
1630789362.749492,1630789362.761034,120,11.542081832885742,5,8,4,3064,264,0,0,0,0,
1630789364.13629,1630789364.144465,121,8.174896240234375,5,8,5,3064,330,0,0,0,0,
1630789365.551592,1630789365.56077,122,9.177923202514648,5,8,4,3064,264,0,0,0,0,
1630789366.955089,1630789366.969612,123,14.522790908813477,5,8,4,3064,264,0,0,0,0,
1630789368.225255,1630789368.233649,124,8.394002914428711,5,8,5,3064,330,0,0,0,0,
