Timestamp,Timestamp (Seconds),Packet Num,Is Handshake Packet,Num Connections,Num Successful Connections,Total Bytes,QUIC Bytes,Layers,Long Packet Type,Frame,Frame Type,Long/Short,
2021-09-04 22:08:58.521799,1630793338.521799,9,True,0,0,74,,ETH IP TCP,,··········S·,,
2021-09-04 22:08:58.525376,1630793338.525376,10,True,0,0,74,,ETH IP TCP,,·······A··S·,,
2021-09-04 22:08:58.525449,1630793338.525449,11,True,0,0,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:08:58.525717,1630793338.525717,12,True,0,0,583,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:08:58.527561,1630793338.527561,13,True,0,0,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:08:58.528119,1630793338.528119,14,True,0,0,4410,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:08:58.528122,1630793338.528122,15,True,0,0,4410,,ETH IP TCP,,·······AP···,,
2021-09-04 22:08:58.528171,1630793338.528171,16,True,0,0,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:08:58.528216,1630793338.528216,17,True,0,0,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:08:58.528461,1630793338.528461,18,True,0,0,3549,,ETH IP TCP DATA TLS,,·······AP···,,
2021-09-04 22:08:58.528469,1630793338.528469,19,True,0,0,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:08:58.529376,1630793338.529376,20,True,0,0,130,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:08:58.530131,1630793338.530131,21,False,0,0,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:08:58.532485,1630793338.532485,22,False,0,0,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:08:58.532487,1630793338.532487,23,False,0,0,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:08:58.532488,1630793338.532488,24,False,0,0,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:08:58.535571,1630793338.535571,25,False,0,0,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:08:59.908769,1630793339.908769,28,True,1,1,74,,ETH IP TCP,,··········S·,,
2021-09-04 22:08:59.909322,1630793339.909322,29,True,1,1,74,,ETH IP TCP,,·······A··S·,,
2021-09-04 22:08:59.909379,1630793339.909379,30,True,1,1,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:08:59.909585,1630793339.909585,31,True,1,1,583,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:08:59.910004,1630793339.910004,32,True,1,1,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:08:59.916194,1630793339.916194,33,True,1,1,7306,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:08:59.916199,1630793339.916199,34,True,1,1,4997,,ETH IP TCP DATA TLS,,·······AP···,,
2021-09-04 22:08:59.917622,1630793339.917622,35,True,1,1,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:08:59.917670,1630793339.91767,36,True,1,1,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:08:59.919236,1630793339.919236,37,True,1,1,130,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:08:59.920310,1630793339.92031,38,False,1,1,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:08:59.921953,1630793339.921953,39,False,1,1,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:08:59.921960,1630793339.92196,40,False,1,1,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:08:59.921962,1630793339.921962,41,False,1,1,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:08:59.921982,1630793339.921982,42,False,1,1,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:01.397723,1630793341.397723,45,True,2,2,74,,ETH IP TCP,,··········S·,,
2021-09-04 22:09:01.398706,1630793341.398706,46,True,2,2,74,,ETH IP TCP,,·······A··S·,,
2021-09-04 22:09:01.398771,1630793341.398771,47,True,2,2,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:01.399037,1630793341.399037,48,True,2,2,583,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:01.399593,1630793341.399593,49,True,2,2,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:01.400605,1630793341.400605,50,True,2,2,7306,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:01.400609,1630793341.400609,51,True,2,2,4997,,ETH IP TCP DATA TLS,,·······AP···,,
2021-09-04 22:09:01.400658,1630793341.400658,52,True,2,2,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:01.400703,1630793341.400703,53,True,2,2,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:01.401657,1630793341.401657,54,True,2,2,130,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:01.401827,1630793341.401827,55,False,2,2,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:09:01.402134,1630793341.402134,56,False,2,2,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:01.403477,1630793341.403477,57,False,2,2,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:09:01.404066,1630793341.404066,58,False,2,2,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:02.765309,1630793342.765309,61,True,3,3,74,,ETH IP TCP,,··········S·,,
2021-09-04 22:09:02.768661,1630793342.768661,62,True,3,3,74,,ETH IP TCP,,·······A··S·,,
2021-09-04 22:09:02.768723,1630793342.768723,63,True,3,3,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:02.769072,1630793342.769072,64,True,3,3,583,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:02.769635,1630793342.769635,65,True,3,3,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:02.777453,1630793342.777453,66,True,3,3,4410,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:02.777458,1630793342.777458,67,True,3,3,4410,,ETH IP TCP,,·······AP···,,
2021-09-04 22:09:02.777460,1630793342.77746,68,True,3,3,3549,,ETH IP TCP DATA TLS,,·······AP···,,
2021-09-04 22:09:02.777996,1630793342.777996,69,True,3,3,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:02.778121,1630793342.778121,70,True,3,3,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:02.778395,1630793342.778395,71,True,3,3,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:02.780922,1630793342.780922,72,True,3,3,130,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:02.784423,1630793342.784423,73,False,3,3,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:02.784426,1630793342.784426,74,False,3,3,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:09:02.786161,1630793342.786161,75,False,3,3,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:09:02.791988,1630793342.791988,76,False,3,3,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:04.229890,1630793344.22989,79,True,4,4,74,,ETH IP TCP,,··········S·,,
2021-09-04 22:09:04.231512,1630793344.231512,80,True,4,4,74,,ETH IP TCP,,·······A··S·,,
2021-09-04 22:09:04.231799,1630793344.231799,81,True,4,4,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:04.232333,1630793344.232333,82,True,4,4,583,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:04.233397,1630793344.233397,83,True,4,4,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:04.236768,1630793344.236768,84,True,4,4,7306,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:04.236774,1630793344.236774,85,True,4,4,4997,,ETH IP TCP DATA TLS,,·······AP···,,
2021-09-04 22:09:04.237075,1630793344.237075,86,True,4,4,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:04.241488,1630793344.241488,87,True,4,4,130,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:04.244193,1630793344.244193,88,False,4,4,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:04.244195,1630793344.244195,89,False,4,4,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:09:04.245083,1630793344.245083,90,False,4,4,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:09:04.251933,1630793344.251933,91,False,4,4,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:05.551934,1630793345.551934,94,True,5,5,74,,ETH IP TCP,,··········S·,,
2021-09-04 22:09:05.552402,1630793345.552402,95,True,5,5,74,,ETH IP TCP,,·······A··S·,,
2021-09-04 22:09:05.552458,1630793345.552458,96,True,5,5,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:05.552789,1630793345.552789,97,True,5,5,583,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:05.553252,1630793345.553252,98,True,5,5,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:05.555863,1630793345.555863,99,True,5,5,7306,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:05.555873,1630793345.555873,100,True,5,5,4997,,ETH IP TCP DATA TLS,,·······AP···,,
2021-09-04 22:09:05.555941,1630793345.555941,101,True,5,5,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:05.556007,1630793345.556007,102,True,5,5,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:05.556954,1630793345.556954,103,True,5,5,130,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:05.557076,1630793345.557076,104,False,5,5,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:09:05.557650,1630793345.55765,105,False,5,5,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:05.560382,1630793345.560382,106,False,5,5,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:09:05.560805,1630793345.560805,107,False,5,5,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:06.954044,1630793346.954044,110,True,6,6,74,,ETH IP TCP,,··········S·,,
2021-09-04 22:09:06.961235,1630793346.961235,111,True,6,6,74,,ETH IP TCP,,·······A··S·,,
2021-09-04 22:09:06.961293,1630793346.961293,112,True,6,6,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:06.961699,1630793346.961699,113,True,6,6,583,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:06.964066,1630793346.964066,114,True,6,6,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:06.964069,1630793346.964069,115,True,6,6,2962,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:06.964071,1630793346.964071,116,True,6,6,2962,,ETH IP TCP,,·······AP···,,
2021-09-04 22:09:06.964072,1630793346.964072,117,True,6,6,2962,,ETH IP TCP,,·······AP···,,
2021-09-04 22:09:06.964073,1630793346.964073,118,True,6,6,2962,,ETH IP TCP,,·······AP···,,
2021-09-04 22:09:06.964081,1630793346.964081,119,True,6,6,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:06.964166,1630793346.964166,120,True,6,6,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:06.964192,1630793346.964192,121,True,6,6,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:06.964241,1630793346.964241,122,True,6,6,653,,ETH IP TCP DATA TLS,,·······AP···,,
2021-09-04 22:09:06.964239,1630793346.964239,123,True,6,6,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:06.965516,1630793346.965516,124,True,6,6,130,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:06.969321,1630793346.969321,125,False,6,6,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:06.969323,1630793346.969323,126,False,6,6,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:09:06.975916,1630793346.975916,127,False,6,6,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:09:06.979217,1630793346.979217,128,False,6,6,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:08.328935,1630793348.328935,131,True,7,7,74,,ETH IP TCP,,··········S·,,
2021-09-04 22:09:08.329748,1630793348.329748,132,True,7,7,74,,ETH IP TCP,,·······A··S·,,
2021-09-04 22:09:08.329826,1630793348.329826,133,True,7,7,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:08.331434,1630793348.331434,134,True,7,7,583,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:08.332049,1630793348.332049,135,True,7,7,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:08.333902,1630793348.333902,136,True,7,7,7306,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:08.333905,1630793348.333905,137,True,7,7,4997,,ETH IP TCP DATA TLS,,·······AP···,,
2021-09-04 22:09:08.333955,1630793348.333955,138,True,7,7,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:08.334000,1630793348.334,139,True,7,7,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:08.335109,1630793348.335109,140,True,7,7,130,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:08.335287,1630793348.335287,141,False,7,7,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:09:08.335951,1630793348.335951,142,False,7,7,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:08.335953,1630793348.335953,143,False,7,7,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:09:08.340455,1630793348.340455,144,False,7,7,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:09.550106,1630793349.550106,147,True,8,8,74,,ETH IP TCP,,··········S·,,
2021-09-04 22:09:09.553495,1630793349.553495,148,True,8,8,74,,ETH IP TCP,,·······A··S·,,
2021-09-04 22:09:09.553551,1630793349.553551,149,True,8,8,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:09.553803,1630793349.553803,150,True,8,8,583,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:09.554247,1630793349.554247,151,True,8,8,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:09.555491,1630793349.555491,152,True,8,8,4410,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:09.555495,1630793349.555495,153,True,8,8,4410,,ETH IP TCP,,·······AP···,,
2021-09-04 22:09:09.555544,1630793349.555544,154,True,8,8,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:09.555592,1630793349.555592,155,True,8,8,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:09.555837,1630793349.555837,156,True,8,8,3549,,ETH IP TCP DATA TLS,,·······AP···,,
2021-09-04 22:09:09.555845,1630793349.555845,157,True,8,8,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:09.556605,1630793349.556605,158,True,8,8,130,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:09.557395,1630793349.557395,159,False,8,8,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:09:09.557432,1630793349.557432,160,False,8,8,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:09.557435,1630793349.557435,161,False,8,8,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:09:09.557543,1630793349.557543,162,False,8,8,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:09.560491,1630793349.560491,163,False,8,8,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:11.043525,1630793351.043525,166,True,9,9,74,,ETH IP TCP,,··········S·,,
2021-09-04 22:09:11.044361,1630793351.044361,167,True,9,9,74,,ETH IP TCP,,·······A··S·,,
2021-09-04 22:09:11.044416,1630793351.044416,168,True,9,9,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:11.044713,1630793351.044713,169,True,9,9,583,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:11.045201,1630793351.045201,170,True,9,9,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:11.050251,1630793351.050251,171,True,9,9,7306,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:11.050256,1630793351.050256,172,True,9,9,4997,,ETH IP TCP DATA TLS,,·······AP···,,
2021-09-04 22:09:11.051561,1630793351.051561,173,True,9,9,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:11.051595,1630793351.051595,174,True,9,9,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:11.052533,1630793351.052533,175,True,9,9,130,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:11.058982,1630793351.058982,176,False,9,9,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:11.058985,1630793351.058985,177,False,9,9,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:09:11.060250,1630793351.06025,178,False,9,9,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:09:11.068684,1630793351.068684,179,False,9,9,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:12.544322,1630793352.544322,182,True,10,10,74,,ETH IP TCP,,··········S·,,
2021-09-04 22:09:12.544903,1630793352.544903,183,True,10,10,74,,ETH IP TCP,,·······A··S·,,
2021-09-04 22:09:12.544961,1630793352.544961,184,True,10,10,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:12.545267,1630793352.545267,185,True,10,10,583,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:12.545705,1630793352.545705,186,True,10,10,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:12.547349,1630793352.547349,187,True,10,10,7306,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:12.547354,1630793352.547354,188,True,10,10,4997,,ETH IP TCP DATA TLS,,·······AP···,,
2021-09-04 22:09:12.547406,1630793352.547406,189,True,10,10,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:12.547433,1630793352.547433,190,True,10,10,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:12.548334,1630793352.548334,191,True,10,10,130,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:12.553433,1630793352.553433,192,False,10,10,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:09:12.554720,1630793352.55472,193,False,10,10,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:12.554723,1630793352.554723,194,False,10,10,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:09:12.554724,1630793352.554724,195,False,10,10,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:12.554797,1630793352.554797,196,False,10,10,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:13.926376,1630793353.926376,199,True,11,11,74,,ETH IP TCP,,··········S·,,
2021-09-04 22:09:13.928432,1630793353.928432,200,True,11,11,74,,ETH IP TCP,,·······A··S·,,
2021-09-04 22:09:13.928494,1630793353.928494,201,True,11,11,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:13.928806,1630793353.928806,202,True,11,11,583,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:13.929520,1630793353.92952,203,True,11,11,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:13.935617,1630793353.935617,204,True,11,11,7306,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:13.935622,1630793353.935622,205,True,11,11,4997,,ETH IP TCP DATA TLS,,·······AP···,,
2021-09-04 22:09:13.935677,1630793353.935677,206,True,11,11,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:13.935707,1630793353.935707,207,True,11,11,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:13.936943,1630793353.936943,208,True,11,11,130,,ETH IP TCP TLS,,·······AP···,,
2021-09-04 22:09:13.937111,1630793353.937111,209,False,11,11,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:09:13.939778,1630793353.939778,210,False,11,11,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:13.939780,1630793353.93978,211,False,11,11,66,,ETH IP TCP,,·······A···F,,
2021-09-04 22:09:13.939781,1630793353.939781,212,False,11,11,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:13.939789,1630793353.939789,213,False,11,11,66,,ETH IP TCP,,·······A····,,
2021-09-04 22:09:15.356014,1630793355.356014,216,True,12,12,74,,ETH IP TCP,,··········S·,,
2021-09-04 22:09:15.356471,1630793355.356471,217,True,12,12,74,,ETH IP TCP,,·······A··S·,,
