RSA,Dilithium 2,Dilithium 3,Dilithium 5,Falcon 512,Falcon 1024,
172.58405685424805,353.55401039123535,354.04300689697266,352.67090797424316,200.54292678833008,201.7378807067871,
176.99003219604492,355.01813888549805,349.87497329711914,354.3119430541992,199.71895217895508,196.1989402770996,
176.6650676727295,347.63479232788086,355.03411293029785,354.827880859375,201.6770839691162,192.85893440246582,
173.34604263305664,347.75710105895996,345.9949493408203,348.1719493865967,195.4519748687744,196.9771385192871,
173.50006103515625,353.2521724700928,348.9060401916504,347.5329875946045,197.07107543945312,204.22101020812988,
175.8718490600586,351.9740104675293,347.54300117492676,356.2450408935547,203.139066696167,198.62794876098633,
176.83792114257812,347.0640182495117,351.8640995025635,350.4221439361572,194.69499588012695,193.7119960784912,
173.3090877532959,353.3811569213867,345.8399772644043,352.86998748779297,195.06597518920898,201.03812217712402,
176.21898651123047,348.358154296875,351.4580726623535,347.6529121398926,205.3811550140381,197.80278205871582,
174.4520664215088,347.89514541625977,347.78499603271484,356.42504692077637,198.06194305419922,197.27301597595215,
176.61309242248535,348.08802604675293,355.194091796875,356.46796226501465,199.50008392333984,201.52902603149414,
177.40511894226074,346.2650775909424,354.5517921447754,356.36401176452637,196.94089889526367,198.39191436767578,
173.14910888671875,348.2489585876465,352.47111320495605,347.797155380249,194.65088844299316,202.54015922546387,
176.9421100616455,353.35516929626465,348.52123260498047,350.54492950439453,195.9218978881836,197.9529857635498,
172.50895500183105,348.1268882751465,355.41605949401855,347.6080894470215,204.45799827575684,204.9579620361328,
173.6431121826172,346.2848663330078,346.79293632507324,354.9051284790039,194.59795951843262,201.95388793945312,
175.37379264831543,355.12495040893555,352.34999656677246,347.7480411529541,197.00312614440918,195.94907760620117,
174.55101013183594,353.03401947021484,353.654146194458,348.8659858703613,193.2048797607422,197.83902168273926,
173.34389686584473,346.36998176574707,346.2409973144531,351.21607780456543,195.91403007507324,198.26197624206543,
177.22320556640625,348.1929302215576,346.3470935821533,366.6338920593262,203.88293266296387,205.54018020629883,
177.02603340148926,347.6729393005371,347.98693656921387,374.97997283935547,203.7348747253418,200.08611679077148,
173.55704307556152,354.0940284729004,355.4840087890625,347.41806983947754,199.019193649292,198.81916046142578,
174.25799369812012,355.1008701324463,354.3210029602051,347.4891185760498,199.51891899108887,202.91996002197266,
172.5320816040039,346.26293182373047,353.5139560699463,350.13508796691895,199.4919776916504,193.78089904785156,
173.1719970703125,346.0109233856201,352.0960807800293,355.87596893310547,200.06513595581055,201.7059326171875,
176.2990951538086,346.560001373291,346.05979919433594,354.56109046936035,192.8391456604004,195.8448886871338,
172.39093780517578,347.2590446472168,353.90615463256836,353.2068729400635,197.48306274414062,200.46305656433105,
174.32808876037598,355.1321029663086,352.2980213165283,354.66504096984863,200.20604133605957,197.06177711486816,
177.38890647888184,346.1320400238037,353.2710075378418,372.96104431152344,205.13415336608887,200.64187049865723,
173.30694198608398,346.5158939361572,345.9210395812988,357.64002799987793,198.20308685302734,195.9218978881836,
174.72600936889648,346.2810516357422,351.3939380645752,350.5420684814453,197.64399528503418,206.79807662963867,
176.06091499328613,354.1889190673828,353.8520336151123,350.41093826293945,202.33416557312012,195.94502449035645,
173.45285415649414,346.74906730651855,347.98598289489746,350.6300449371338,199.48196411132812,203.48787307739258,
176.31292343139648,346.33398056030273,346.4670181274414,348.45900535583496,192.29817390441895,194.4730281829834,
174.72100257873535,353.70802879333496,349.64609146118164,349.6420383453369,196.10095024108887,199.05591011047363,
172.44791984558105,353.4080982208252,347.9809761047363,363.8789653778076,193.22490692138672,203.08804512023926,
175.4140853881836,347.7821350097656,353.9471626281738,355.99303245544434,204.848051071167,198.79508018493652,
174.37982559204102,347.3680019378662,355.47518730163574,354.43997383117676,197.2038745880127,199.52106475830078,
174.530029296875,353.40404510498047,355.41391372680664,354.48694229125977,204.63895797729492,201.90715789794922,
175.1730442047119,352.3449897766113,353.424072265625,347.60594367980957,197.67403602600098,205.44195175170898,
174.90696907043457,348.1409549713135,346.0419178009033,356.74405097961426,201.2310028076172,199.79310035705566,
172.38998413085938,346.451997756958,349.72620010375977,357.50794410705566,201.69401168823242,199.06997680664062,
177.44898796081543,354.902982711792,351.9558906555176,357.25998878479004,195.5699920654297,205.31105995178223,
176.9540309906006,346.41194343566895,352.8890609741211,354.5870780944824,203.92704010009766,199.0067958831787,
172.55091667175293,347.8660583496094,346.4031219482422,354.9160957336426,197.00312614440918,204.1940689086914,
173.06900024414062,353.18803787231445,348.1287956237793,366.7271137237549,192.0299530029297,202.11195945739746,
