FILE NAME,Start timestamp (s) (AVERAGED),(± CI) Start timestamp (s),End timestamp (s) (AVERAGED),(± CI) End timestamp (s),Handshake number (AVERAGED),(± CI) Handshake number,Handshake duration (ms) (AVERAGED),(± CI) Handshake duration (ms),Algorithm (AVERAGED),(± CI) Algorithm,Num Samples (AVERAGED),(± CI) Num Samples,Experiment Type (AVERAGED),(± CI) Experiment Type,Type Value (AVERAGED),(± CI) Type Value,Number of handshake packets (AVERAGED),(± CI) Number of handshake packets,Number of payload packets (AVERAGED),(± CI) Number of payload packets,Number of handshake bytes (AVERAGED),(± CI) Number of handshake bytes,Number of payload bytes (AVERAGED),(± CI) Number of payload bytes,Number of long headers (AVERAGED),(± CI) Number of long headers,Number of short headers (AVERAGED),(± CI) Number of short headers,Bytes for long headers (AVERAGED),(± CI) Bytes for long headers,Bytes for short headers (AVERAGED),(± CI) Bytes for short headers, (AVERAGED),(± CI) 
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_dilithium2_numSamples_10_corrupt_0%_VOmHlBGEvd_parsed_handshake.csv,1637239072.166728,3.0995745500039447,1637239072.1783936,3.09984667173088,4.0,2.1050841374299436,11.665688620673286,8.33404403890567,dilithium2,,10.0,0.0,corrupt,,0%,,9.444444444444445,1.3916453739259735,4.555555555555555,0.40512363113732963,7761.333333333333,91.84859467911426,300.6666666666667,26.73815965506376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_dilithium2_numSamples_10_corrupt_10%_bbBfMtxlZW_parsed_handshake.csv,1637239127.505874,3.048116361112047,1637239127.784887,3.0931161214180354,4.0,2.1050841374299436,279.0132363637288,338.18581453609846,dilithium2,,10.0,0.0,corrupt,,10%,,9.11111111111111,1.048636518813596,4.666666666666667,0.9414222459299725,7856.0,322.2113049699425,308.0,62.133868231378194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_dilithium2_numSamples_10_corrupt_20%_xClmrxhszU_parsed_handshake.csv,1637239155.0878863,3.149004974708294,1637239155.0950031,3.149726049266108,3.5,2.04782467177967,7.116496562957764,2.1444472750993024,dilithium2,,10.0,0.0,corrupt,,20%,,9.0,0.8937439588979463,5.375,0.8867340941288621,7732.0,58.98710128726446,384.75,81.15341560025307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_dilithium2_numSamples_10_corrupt_40%_lvjCStECWR_parsed_handshake.csv,1637239182.991722,3.5579663000325183,1637239183.7271855,4.303113534192484,3.0,1.997895158369948,735.4633126940046,943.5529795048886,dilithium2,,10.0,0.0,corrupt,,40%,,11.0,2.2654001719829515,4.857142857142857,3.040693076021274,7296.571428571428,2365.3006598052066,460.14285714285717,468.4732253295144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_dilithium2_numSamples_10_corrupt_5%_lriLHdRyrh_parsed_handshake.csv,1637239099.7926245,3.0225102226260696,1637239099.8050394,3.021344991330812,4.0,2.1050841374299436,12.414879269070095,4.788094525136109,dilithium2,,10.0,0.0,corrupt,,5%,,9.555555555555555,1.2811134083518725,4.888888888888889,0.6008954520654731,7768.666666666667,84.5534849512236,331.1111111111111,52.681028335180436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_dilithium3_numSamples_10_corrupt_0%_OOQevtrszq_parsed_handshake.csv,1637239218.6773548,3.100793529269412,1637239218.6889424,3.099636473328358,4.0,2.1050841374299436,11.587566799587673,4.499818459513008,dilithium3,,10.0,0.0,corrupt,,0%,,10.666666666666666,1.0168522439308179,4.555555555555555,0.40512363113732963,10228.0,67.11224809943397,300.6666666666667,26.73815965506376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_dilithium3_numSamples_10_corrupt_10%_DbLJjVJnRr_parsed_handshake.csv,1637239273.769219,3.0414137473676486,1637239273.8090487,3.02603428226097,4.0,2.1050841374299436,39.829863442314995,53.76033453013328,dilithium3,,10.0,0.0,corrupt,,10%,,11.88888888888889,1.7377867762497423,4.555555555555555,1.4437414891956484,10374.555555555555,170.3007911196214,309.1111111111111,102.61102616302396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_dilithium3_numSamples_10_corrupt_20%_EPZaBKzGvL_parsed_handshake.csv,1637239301.5106404,3.081938555864712,1637239301.7738192,2.962157998728408,4.0,2.1050841374299436,263.17882537841797,335.42712066607197,dilithium3,,10.0,0.0,corrupt,,20%,,10.88888888888889,1.1168487764441537,5.888888888888889,0.8102472622746594,10301.888888888889,153.0684465108648,406.8888888888889,61.62355248742805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_dilithium3_numSamples_10_corrupt_40%_ekgDmbhnRq_parsed_handshake.csv,1637239329.5998986,3.0117002430163695,1637239330.0972624,3.07314998125371,4.0,2.1050841374299436,497.3640441894531,411.71500566377307,dilithium3,,10.0,0.0,corrupt,,40%,,11.777777777777779,1.7935587716926216,6.444444444444445,3.977645671395115,9658.111111111111,2073.7906513245207,1477.5555555555557,2541.714483058593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_dilithium3_numSamples_10_corrupt_5%_UmLYaxRuAO_parsed_handshake.csv,1637239246.26056,3.047363644791262,1637239246.3824656,3.09410590069812,4.0,2.1050841374299436,121.90585666232639,254.74775212826688,dilithium3,,10.0,0.0,corrupt,,5%,,10.777777777777779,1.0718563782248378,4.666666666666667,0.5435303871087718,10236.222222222223,70.89455192545707,316.44444444444446,51.51669079786596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_dilithium5_numSamples_10_corrupt_0%_EjEbgIrQuN_parsed_handshake.csv,1637239364.1206675,3.0057856049206007,1637239364.1330996,3.006507596301277,4.0,2.1050841374299436,12.431489096747505,4.9522652241269975,dilithium5,,10.0,0.0,corrupt,,0%,,11.0,1.3313721081139065,4.777777777777778,0.3389507479769392,13494.0,87.87055913551782,315.3333333333333,22.37074936647799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_dilithium5_numSamples_10_corrupt_10%_CXpyOHJQwR_parsed_handshake.csv,1637239418.6334512,2.8676795336966046,1637239418.781181,3.010428253413458,4.0,2.1050841374299436,147.73000611199274,315.2716941318263,dilithium5,,10.0,0.0,corrupt,,10%,,11.11111111111111,1.5585417274770823,4.444444444444445,0.40512363113732963,13559.666666666666,182.27808352313124,293.3333333333333,26.73815965506376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_dilithium5_numSamples_10_corrupt_20%_CCainJkYDZ_parsed_handshake.csv,1637239445.8020332,2.9950339148587424,1637239446.1704066,3.028461968866929,4.0,2.1050841374299436,368.3734205034044,417.69107695073865,dilithium5,,10.0,0.0,corrupt,,20%,,10.555555555555555,0.5584243882220767,5.0,1.0870607742175435,13524.777777777777,147.19630688609902,352.6666666666667,117.66899380556005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_dilithium5_numSamples_10_corrupt_40%_zKnPZbFCjl_parsed_handshake.csv,1637239473.605569,3.1548904034804015,1637239474.1948147,3.205088319263655,4.0,2.1050841374299436,589.2460876040989,472.3603501344804,dilithium5,,10.0,0.0,corrupt,,40%,,13.666666666666666,2.5202467253779224,4.555555555555555,2.693386700338547,13943.333333333334,412.9230435595519,326.0,202.45321332231356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_dilithium5_numSamples_10_corrupt_5%_KqYdSnvKCD_parsed_handshake.csv,1637239391.6562386,2.905767307746008,1637239391.667385,2.9033174373681354,4.0,2.1050841374299436,11.146359973483616,6.182035215329102,dilithium5,,10.0,0.0,corrupt,,5%,,10.555555555555555,1.5898199301149751,5.111111111111111,0.9756669040887836,13464.666666666666,104.92811538758836,347.1111111111111,73.48366450558352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_falcon1024_numSamples_10_corrupt_0%_vZcyzrciST_parsed_handshake.csv,1637239654.0412128,3.1831391012829027,1637239654.062846,3.1828846272884874,4.0,2.1050841374299436,21.633307139078777,3.7302305157970834,falcon1024,,10.0,0.0,corrupt,,0%,,8.88888888888889,0.8102472622746593,4.555555555555555,0.40512363113732963,5892.111111111111,54.47037501506917,300.6666666666667,26.73815965506376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_falcon1024_numSamples_10_corrupt_10%_SsQvCVAJcv_parsed_handshake.csv,1637239709.9077199,3.1584705183257396,1637239709.9721181,3.1896369085181155,4.0,2.1050841374299436,64.39823574490018,70.75775972672082,falcon1024,,10.0,0.0,corrupt,,10%,,8.777777777777779,1.2617503786831938,4.111111111111111,1.4092247491870595,5998.777777777777,199.81997750957112,286.8888888888889,117.81479994446353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_falcon1024_numSamples_10_corrupt_20%_qAXJLKmyjH_parsed_handshake.csv,1637239737.7184956,3.108367700821918,1637239738.0517306,3.2151044667520834,4.0,2.1050841374299436,333.2347869873047,354.5775882400752,falcon1024,,10.0,0.0,corrupt,,20%,,8.88888888888889,0.6008954520654731,5.111111111111111,0.8967793858463108,6123.555555555556,231.55291142668557,369.77777777777777,94.86573423380567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_falcon1024_numSamples_10_corrupt_40%_BhwTFNpSWQ_parsed_handshake.csv,1637239765.3414843,3.65379046707288,1637239766.0740008,3.620462553373567,3.0,1.997895158369948,732.5169018336704,918.6179907767645,falcon1024,,10.0,0.0,corrupt,,40%,,9.571428571428571,2.379397805554267,8.0,1.5102667813219681,6529.857142857143,735.4034755231226,780.4285714285714,463.4981000650723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_falcon1024_numSamples_10_corrupt_5%_GxeoKZWxGT_parsed_handshake.csv,1637239682.2460535,3.0703368083620757,1637239682.2890487,3.0557767273040595,4.0,2.1050841374299436,42.995055516560875,56.81662048538822,falcon1024,,10.0,0.0,corrupt,,5%,,9.222222222222221,0.9238240166994225,4.777777777777778,0.3389507479769392,5972.444444444444,172.86022914046646,315.3333333333333,22.37074936647799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_falcon512_numSamples_10_corrupt_0%_GYrDEkErNe_parsed_handshake.csv,1637239508.0072033,3.012873511066058,1637239508.0244424,3.0129457879165615,4.0,2.1050841374299436,17.238934834798176,10.952778667225905,falcon512,,10.0,0.0,corrupt,,0%,,8.0,0.0,4.333333333333333,0.3843340225055617,3707.0,2.549383493637912,286.0,25.366045485367074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_falcon512_numSamples_10_corrupt_10%_TiOFpCdYiU_parsed_handshake.csv,1637239563.6146927,2.9724942319266203,1637239563.6286426,2.972172488540669,4.0,2.1050841374299436,13.949685626559788,4.60069531058761,falcon512,,10.0,0.0,corrupt,,10%,,8.0,0.0,4.888888888888889,0.46191200834971125,3706.777777777778,1.5742585122015433,331.1111111111111,46.17200973410594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_falcon512_numSamples_10_corrupt_20%_zoqOIUFcSl_parsed_handshake.csv,1637239591.3002234,4.872757046561402,1637239592.1895301,4.543563539941704,2.5,1.9633143077276083,889.3067836761475,1312.0283113116268,falcon512,,10.0,0.0,corrupt,,20%,,10.166666666666666,2.142151530512283,11.0,7.596638371517157,4118.666666666667,365.874665301418,2239.8333333333335,2218.5565272924305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_falcon512_numSamples_10_corrupt_40%_KhadHSIJFP_parsed_handshake.csv,1637239618.9470558,3.2235219015984273,1637239619.3790755,3.1924743340442654,4.0,2.1050841374299436,432.01992246839734,436.05376918180775,falcon512,,10.0,0.0,corrupt,,40%,,8.666666666666666,1.215370893411989,6.888888888888889,6.057919196780207,3808.777777777778,619.0060402112105,1306.4444444444443,2331.4442808893045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_falcon512_numSamples_10_corrupt_5%_seZzPgkuzO_parsed_handshake.csv,1637239536.0620823,3.176675520741078,1637239536.2105255,3.2767792763723307,4.0,2.1050841374299436,148.44324853685168,314.383061052827,falcon512,,10.0,0.0,corrupt,,5%,,8.222222222222221,0.512445363340749,4.888888888888889,0.6008954520654731,3780.1111111111113,167.44813864960312,331.1111111111111,52.68102833518044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_rsa_numSamples_10_corrupt_0%_ItVKPAArvo_parsed_handshake.csv,1637238927.1484966,3.0392071640848557,1637238927.1641278,3.039585230394495,4.0,2.1050841374299436,15.63119888305664,3.9494722579091603,rsa,,10.0,0.0,corrupt,,0%,,8.0,0.0,4.444444444444445,0.40512363113732963,3064.0,0.0,293.3333333333333,26.73815965506376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_rsa_numSamples_10_corrupt_10%_MEVqdBRYTR_parsed_handshake.csv,1637238982.6582825,3.2821697761778785,1637238983.0716345,3.133285831513205,3.5,2.04782467177967,413.3518636226654,509.0465247805563,rsa,,10.0,0.0,corrupt,,10%,,8.5,1.094608329997475,6.5,3.818075866089486,3230.25,259.1860370060922,818.375,994.0052137295087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_rsa_numSamples_10_corrupt_20%_rHOHLpESpi_parsed_handshake.csv,1637239008.9887972,2.8755238018576055,1637239009.0825856,2.8199442090300235,3.5,2.04782467177967,93.78811717033386,91.05744300410772,rsa,,10.0,0.0,corrupt,,20%,,8.5,0.999236123287793,5.125,0.6976786542997919,3290.875,279.7113179441142,347.75,59.17258315211804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_rsa_numSamples_10_corrupt_40%_KGasHStXSW_parsed_handshake.csv,1637239037.7060747,3.5818523165154565,1637239038.4888706,3.6365579818196694,3.5,2.04782467177967,782.7960252761841,494.6044371721303,rsa,,10.0,0.0,corrupt,,40%,,9.875,1.298045800719462,6.375,4.954790682730311,3587.5,465.35854179565996,739.25,1059.9874706742353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_corrupt\pending_TCPDUMP_rsa_numSamples_10_corrupt_5%_TgdpiinDlD_parsed_handshake.csv,1637238954.9902196,3.159337506632141,1637238955.0303378,3.138928768000814,4.0,2.1050841374299436,40.118323432074654,53.03960662993177,rsa,,10.0,0.0,corrupt,,5%,,8.11111111111111,0.2562226816703745,4.777777777777778,0.3389507479769392,3128.777777777778,149.37782341382834,315.3333333333333,22.37074936647799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
