FILE NAME,Start timestamp (s) (AVERAGED),(± CI) Start timestamp (s),End timestamp (s) (AVERAGED),(± CI) End timestamp (s),Handshake number (AVERAGED),(± CI) Handshake number,Handshake duration (ms) (AVERAGED),(± CI) Handshake duration (ms),Algorithm (AVERAGED),(± CI) Algorithm,Num Samples (AVERAGED),(± CI) Num Samples,Experiment Type (AVERAGED),(± CI) Experiment Type,Type Value (AVERAGED),(± CI) Type Value,Number of handshake packets (AVERAGED),(± CI) Number of handshake packets,Number of payload packets (AVERAGED),(± CI) Number of payload packets,Number of handshake bytes (AVERAGED),(± CI) Number of handshake bytes,Number of payload bytes (AVERAGED),(± CI) Number of payload bytes,Number of long headers (AVERAGED),(± CI) Number of long headers,Number of short headers (AVERAGED),(± CI) Number of short headers,Bytes for long headers (AVERAGED),(± CI) Bytes for long headers,Bytes for short headers (AVERAGED),(± CI) Bytes for short headers, (AVERAGED),(± CI) 
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_drop\pending_TCPDUMP_dilithium2_numSamples_10_loss_0%_fGiQTbZNlg_parsed_handshake.csv,1637237690.3037202,3.230688673221466,1637237690.3116744,3.2316061648070176,4.0,2.1050841374299436,7.954226599799262,3.5149225737765355,dilithium2,,10.0,0.0,loss,,0%,,8.444444444444445,1.024890726681498,4.777777777777778,0.3389507479769392,7695.333333333333,67.64278796097886,315.3333333333333,22.37074936647799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_drop\pending_TCPDUMP_dilithium2_numSamples_10_loss_10%_SyJLevYQvq_parsed_handshake.csv,1637237746.4471672,3.301888088220458,1637237746.4826696,3.2877216953401764,4.0,2.1050841374299436,35.50259272257487,61.11944877075936,dilithium2,,10.0,0.0,loss,,10%,,9.222222222222221,1.9131102921895176,4.0,1.2153708934119891,7748.0,128.9507945162164,264.0,80.21447896519128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_drop\pending_TCPDUMP_dilithium2_numSamples_10_loss_20%_qLcpTMmmTx_parsed_handshake.csv,1637237775.4193532,3.5056834168559496,1637237775.4612534,3.480308073443866,3.5,2.04782467177967,41.90024733543396,59.24363853898515,dilithium2,,10.0,0.0,loss,,20%,,10.375,3.3719592750465774,4.0,2.6437302832517777,8255.875,1195.2348123410454,727.625,1235.1602898106764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_drop\pending_TCPDUMP_dilithium2_numSamples_10_loss_40%_yMiIrjfnQe_parsed_handshake.csv,1637237803.294478,3.720571865633976,1637237803.5347261,3.876021411544955,3.5,2.04782467177967,240.24823307991028,406.4995794762217,dilithium2,,10.0,0.0,loss,,40%,,9.0,2.4476186346118762,6.375,3.9703135650649553,7829.125,374.5478862265315,1314.0,2343.7386917391295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_drop\pending_TCPDUMP_dilithium2_numSamples_10_loss_5%_hPTylNpBSH_parsed_handshake.csv,1637237718.4902573,3.239251976476724,1637237718.4993844,3.2362758285141484,4.0,2.1050841374299436,9.127749337090385,6.182804398479551,dilithium2,,10.0,0.0,loss,,5%,,8.555555555555555,1.8871978953405828,4.222222222222222,1.2617503786831938,7704.0,127.58268758609553,278.6666666666667,83.2755249930908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_drop\pending_TCPDUMP_dilithium3_numSamples_10_loss_0%_wUVpHyyUge_parsed_handshake.csv,1637237838.2938025,3.154763720703978,1637237838.3077335,3.1518825157508323,4.0,2.1050841374299436,13.931009504530165,4.731393915938868,dilithium3,,10.0,0.0,loss,,0%,,10.777777777777779,1.2017909041309462,4.333333333333333,0.3843340225055617,10235.333333333334,79.31819967264245,286.0,25.366045485367074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_drop\pending_TCPDUMP_dilithium3_numSamples_10_loss_10%_ZBhfxqyDEZ_parsed_handshake.csv,1637237894.0224535,2.9637145773276066,1637237894.084994,2.98670692473663,4.0,2.1050841374299436,62.5406371222602,77.64610318650226,dilithium3,,10.0,0.0,loss,,10%,,11.777777777777779,1.9513338081775673,3.2222222222222223,1.9131102921895178,10305.333333333334,133.18601884218907,212.66666666666666,126.26527928450817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_drop\pending_TCPDUMP_dilithium3_numSamples_10_loss_20%_yipcocBcPd_parsed_handshake.csv,1637237921.878231,3.133666166103309,1637237921.9341726,3.107284276306441,4.0,2.1050841374299436,55.941316816541885,77.09134489396875,dilithium3,,10.0,0.0,loss,,20%,,9.666666666666666,0.3843340225055617,4.888888888888889,0.8967793858463106,10162.0,25.366045485367074,324.0,60.35390396231082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_drop\pending_TCPDUMP_dilithium3_numSamples_10_loss_40%_VviZiOmbsZ_parsed_handshake.csv,1637237949.5433521,3.0264157693336515,1637237949.9091628,2.985114246002653,3.0,1.997895158369948,365.8104624067034,476.0108929753723,dilithium3,,10.0,0.0,loss,,40%,,12.857142857142858,3.4368347868604205,5.285714285714286,3.279152542420338,11520.57142857143,2916.476825506152,636.5714285714286,892.7105785937698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_drop\pending_TCPDUMP_dilithium3_numSamples_10_loss_5%_qPEXnNHWrl_parsed_handshake.csv,1637237866.421433,3.1390761778188856,1637237866.429308,3.1400958844705396,4.0,2.1050841374299436,7.87504514058431,4.469705992588318,dilithium3,,10.0,0.0,loss,,5%,,10.222222222222221,0.8400822417926409,4.555555555555555,0.40512363113732963,10198.666666666666,55.445427958314305,300.6666666666667,26.73815965506376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
