RSA,Dilithium 2,Dilithium 3,Dilithium 5,Falcon 512,Falcon 1024,
168.60008239746094,325.4809379577637,326.02691650390625,338.53912353515625,172.53494262695312,177.1218776702881,
174.90410804748535,326.91287994384766,328.56011390686035,327.36802101135254,172.25003242492676,186.32078170776367,
166.7039394378662,328.54604721069336,326.16615295410156,340.5311107635498,172.34206199645996,186.14482879638672,
161.59892082214355,325.20508766174316,333.1789970397949,325.7110118865967,174.3171215057373,180.61399459838867,
169.09098625183105,328.68409156799316,326.04312896728516,354.91013526916504,174.6511459350586,183.1200122833252,
163.61689567565918,330.4870128631592,331.10880851745605,342.69189834594727,173.8262176513672,180.31597137451172,
163.26403617858887,326.63893699645996,332.58795738220215,344.3291187286377,174.50499534606934,176.3288974761963,
169.4200038909912,324.91183280944824,331.4168453216553,339.65015411376953,170.63307762145996,182.0969581604004,
166.52703285217285,326.1840343475342,330.7831287384033,361.15193367004395,177.66094207763672,179.43406105041504,
162.14299201965332,329.1659355163574,327.13985443115234,339.95890617370605,172.08600044250488,176.64694786071777,
167.50478744506836,332.1409225463867,328.6888599395752,324.24020767211914,172.346830368042,187.9110336303711,
163.48886489868164,327.30913162231445,327.0909786224365,345.05605697631836,171.34404182434082,178.8790225982666,
163.79308700561523,331.18200302124023,326.05910301208496,325.24800300598145,176.93591117858887,187.39080429077148,
163.9559268951416,328.3848762512207,333.59408378601074,335.12306213378906,177.1690845489502,190.09804725646973,
163.2061004638672,327.88896560668945,324.7408866882324,340.7149314880371,173.86984825134277,179.5518398284912,
169.24405097961426,327.4099826812744,325.0551223754883,325.32310485839844,180.4220676422119,183.03608894348145,
166.66102409362793,328.66811752319336,332.1540355682373,345.35980224609375,174.01695251464844,173.15101623535156,
163.18607330322266,325.26206970214844,331.0201168060303,331.4929008483887,177.92701721191406,173.94495010375977,
163.2859706878662,331.0849666595459,325.1299858093262,335.50000190734863,174.6070384979248,173.9959716796875,
168.44797134399414,330.2299976348877,324.83410835266113,327.7170658111572,180.8319091796875,181.95104598999023,
167.1888828277588,330.8718204498291,326.27105712890625,324.05591011047363,175.86898803710938,181.50591850280762,
162.64104843139648,327.26502418518066,326.1120319366455,334.0320587158203,174.7448444366455,172.88804054260254,
165.14205932617188,326.8001079559326,329.5559883117676,328.6168575286865,181.30087852478027,174.299955368042,
163.4068489074707,324.8920440673828,330.3570747375488,328.68504524230957,180.59301376342773,196.84100151062012,
163.73205184936523,324.7408866882324,332.0169448852539,324.54395294189453,173.3849048614502,179.85200881958008,
166.5341854095459,330.5850028991699,325.00696182250977,337.89801597595215,179.7189712524414,171.84901237487793,
163.34080696105957,330.1219940185547,326.43699645996094,339.69712257385254,179.5210838317871,181.6558837890625,
165.83895683288574,330.0609588623047,326.7669677734375,352.1730899810791,182.42597579956055,176.44500732421875,
162.22095489501953,326.5540599822998,329.8530578613281,348.77991676330566,171.40698432922363,187.4849796295166,
168.2748794555664,329.7138214111328,330.66391944885254,351.9260883331299,181.18882179260254,174.7570037841797,
161.50999069213867,326.1880874633789,326.5380859375,338.0160331726074,174.0090847015381,187.62588500976562,
166.47005081176758,324.8419761657715,331.96282386779785,336.3380432128906,180.4981231689453,173.1569766998291,
162.09983825683594,328.2489776611328,324.98621940612793,328.6309242248535,177.18982696533203,174.7579574584961,
164.19386863708496,328.6459445953369,333.3020210266113,341.4599895477295,178.65300178527832,180.1910400390625,
163.25807571411133,330.610990524292,326.34711265563965,324.3408203125,173.33197593688965,190.49596786499023,
168.28393936157227,325.8349895477295,325.1500129699707,338.70410919189453,179.85010147094727,185.69302558898926,
175.3079891204834,328.86409759521484,326.7629146575928,357.9540252685547,175.49800872802734,173.45213890075684,
163.29693794250488,325.34098625183105,328.79185676574707,328.5341262817383,182.08718299865723,175.78983306884766,
161.545991897583,325.3500461578369,329.880952835083,333.94503593444824,181.40816688537598,181.23793601989746,
162.40191459655762,327.87299156188965,327.23402976989746,334.5658779144287,177.75392532348633,174.95107650756836,
166.53800010681152,329.5400142669678,327.7599811553955,335.2651596069336,175.74691772460938,186.83218955993652,
166.34893417358398,329.32186126708984,331.9370746612549,327.43096351623535,177.13403701782227,180.45687675476074,
161.66090965270996,326.31492614746094,326.2059688568115,327.455997467041,176.5749454498291,173.71606826782227,
167.22607612609863,330.8901786804199,332.136869430542,327.6510238647461,179.25405502319336,184.18288230895996,
163.7890338897705,329.0848731994629,328.4189701080322,329.30994033813477,179.53205108642578,180.3140640258789,
163.09094429016113,326.9000053405762,329.6689987182617,335.3850841522217,174.8058795928955,176.44596099853516,
164.1860008239746,326.85303688049316,325.6690502166748,334.4128131866455,172.72591590881348,191.6220188140869,
164.323091506958,325.18506050109863,327.0411491394043,337.4760150909424,177.38103866577148,190.63186645507812,
174.23200607299805,331.9430351257324,330.21998405456543,338.9730453491211,178.33185195922852,181.75792694091797,
161.47994995117188,325.437068939209,325.5729675292969,337.1400833129883,174.50284957885742,180.97996711730957,
162.2178554534912,324.8260021209717,326.7478942871094,333.9829444885254,181.54096603393555,183.7902069091797,
163.8641357421875,330.69586753845215,332.273006439209,342.77892112731934,170.07803916931152,186.03014945983887,
172.11318016052246,330.7619094848633,326.8570899963379,345.59082984924316,179.25596237182617,178.0569553375244,
169.35110092163086,325.36792755126953,335.1449966430664,324.0931034088135,180.88912963867188,187.51001358032227,
162.30297088623047,326.8258571624756,326.86805725097656,329.5629024505615,179.57305908203125,178.3430576324463,
162.19115257263184,330.22308349609375,332.0009708404541,341.02678298950195,176.361083984375,191.38693809509277,
164.0951633453369,326.646089553833,325.41894912719727,324.06115531921387,174.35193061828613,197.81899452209473,
165.6510829925537,330.49798011779785,326.84803009033203,345.2739715576172,175.462007522583,183.34507942199707,
162.51683235168457,332.6120376586914,325.5608081817627,346.2669849395752,178.59196662902832,173.74300956726074,
163.10381889343262,330.16014099121094,328.5949230194092,339.2610549926758,170.07684707641602,192.52896308898926,
163.93613815307617,327.6371955871582,331.89892768859863,324.39589500427246,177.95705795288086,188.6889934539795,
161.4699363708496,330.5511474609375,326.89595222473145,329.5888900756836,175.19712448120117,182.38210678100586,
174.727201461792,327.63099670410156,330.6078910827637,325.08397102355957,174.7419834136963,173.53320121765137,
162.48297691345215,329.2560577392578,325.85787773132324,330.77096939086914,181.5781593322754,183.73799324035645,
161.5760326385498,327.06499099731445,325.2120018005371,327.5279998779297,176.5921115875244,173.7380027770996,
163.12718391418457,327.20088958740234,330.74092864990234,325.9139060974121,171.4320182800293,181.89620971679688,
161.4990234375,329.4088840484619,325.1760005950928,329.74696159362793,178.98106575012207,175.17495155334473,
172.2269058227539,330.4269313812256,328.31311225891113,328.59301567077637,178.62915992736816,189.7299289703369,
175.49395561218262,330.91115951538086,331.881046295166,329.62489128112793,179.3811321258545,179.66389656066895,
164.43395614624023,326.64990425109863,327.50916481018066,348.2630252838135,176.94616317749023,178.2069206237793,
167.02795028686523,330.6870460510254,330.0948143005371,324.5058059692383,175.54187774658203,183.4249496459961,
162.3220443725586,325.06394386291504,325.06299018859863,351.8979549407959,175.1570701599121,189.8491382598877,
166.8679714202881,330.63507080078125,325.56605339050293,341.30311012268066,182.1138858795166,172.529935836792,
163.93184661865234,329.73718643188477,327.23498344421387,345.3660011291504,176.177978515625,190.7668113708496,
166.49699211120605,331.0229778289795,327.3589611053467,327.64387130737305,175.11916160583496,201.0359764099121,
164.32809829711914,329.09703254699707,332.0050239562988,340.8780097961426,180.25994300842285,172.55115509033203,
168.32304000854492,327.7719020843506,328.3190727233887,324.24187660217285,175.21405220031738,175.72999000549316,
168.11895370483398,325.66308975219727,325.5739212036133,341.3689136505127,183.22992324829102,180.4678440093994,
172.72710800170898,332.42297172546387,325.4508972167969,334.02109146118164,175.22096633911133,176.4819622039795,
165.21096229553223,327.3119926452637,328.50003242492676,326.45201683044434,171.8771457672119,190.60397148132324,
161.44299507141113,326.95698738098145,324.9020576477051,331.3169479370117,179.64601516723633,180.35602569580078,
164.3531322479248,330.1119804382324,325.1638412475586,355.0999164581299,175.53281784057617,180.6008815765381,
163.7442111968994,332.4241638183594,327.92091369628906,327.8470039367676,178.92193794250488,177.34718322753906,
161.61608695983887,327.254056930542,326.1299133300781,329.5249938964844,175.67920684814453,175.66704750061035,
163.3129119873047,330.19304275512695,331.8161964416504,329.4568061828613,175.73094367980957,175.9018898010254,
169.18683052062988,326.48611068725586,325.17504692077637,349.3030071258545,175.76003074645996,181.6408634185791,
161.6358757019043,325.90198516845703,326.8120288848877,327.517032623291,181.3070774078369,194.4580078125,
162.25290298461914,327.24499702453613,329.4639587402344,341.2618637084961,174.55482482910156,198.469877243042,
162.83321380615234,330.8439254760742,330.1558494567871,326.36189460754395,177.95395851135254,183.3059787750244,
164.26897048950195,329.15806770324707,330.1877975463867,349.8830795288086,173.14720153808594,186.83695793151855,
174.4711399078369,328.6008834838867,326.6420364379883,342.27895736694336,174.85618591308594,192.41094589233398,
161.57793998718262,331.04681968688965,328.9659023284912,331.4709663391113,174.74007606506348,174.97515678405762,
164.34907913208008,327.81410217285156,325.8631229400635,324.3138790130615,170.9301471710205,175.5969524383545,
164.2458438873291,324.98908042907715,330.9929370880127,334.15889739990234,180.09519577026367,181.79607391357422,
172.6539134979248,327.4250030517578,325.90794563293457,326.27296447753906,174.97801780700684,197.72815704345703,
161.5300178527832,326.7548084259033,328.5329341888428,327.3129463195801,178.2059669494629,182.21497535705566,
166.56899452209473,330.94000816345215,328.3061981201172,337.8331661224365,179.20684814453125,178.63893508911133,
166.3990020751953,328.62210273742676,327.86107063293457,328.8419246673584,173.33507537841797,196.6240406036377,
165.0218963623047,327.7881145477295,325.29711723327637,331.06207847595215,181.58602714538574,176.58710479736328,
173.07806015014648,326.80201530456543,330.6400775909424,327.5489807128906,177.40297317504883,181.7021369934082,
163.37108612060547,326.2150287628174,332.3218822479248,324.72705841064453,176.68986320495605,182.17706680297852,
172.50680923461914,325.2279758453369,326.7848491668701,328.204870223999,177.45184898376465,186.8739128112793,
163.07902336120605,325.1841068267822,326.7810344696045,330.1680088043213,177.13618278503418,176.8500804901123,
161.9729995727539,331.96306228637695,325.52504539489746,325.39892196655273,177.18505859375,193.64404678344727,
163.16509246826172,329.495906829834,329.9999237060547,325.44994354248047,175.63605308532715,175.8120059967041,
166.8541431427002,331.1760425567627,330.6431770324707,326.0459899902344,176.76901817321777,177.7341365814209,
168.40791702270508,329.91909980773926,330.72900772094727,359.06195640563965,179.43096160888672,181.12587928771973,
164.25204277038574,332.48400688171387,329.9431800842285,324.50389862060547,177.14810371398926,187.15906143188477,
163.91801834106445,329.2868137359619,329.79297637939453,343.31297874450684,176.66101455688477,189.76998329162598,
163.5289192199707,325.5767822265625,325.5908489227295,344.50507164001465,178.41792106628418,174.6389865875244,
173.6910343170166,326.8449306488037,326.42292976379395,349.7731685638428,176.65815353393555,180.833101272583,
164.02602195739746,329.8659324645996,325.5000114440918,327.65913009643555,171.75698280334473,176.1481761932373,
176.88393592834473,330.74498176574707,330.8408260345459,329.29396629333496,174.6690273284912,178.3130168914795,
166.81504249572754,332.16118812561035,331.3868045806885,327.75402069091797,173.07806015014648,180.6650161743164,
164.28494453430176,326.37810707092285,331.2511444091797,326.2519836425781,179.95285987854004,199.1100311279297,
162.07098960876465,325.0401020050049,330.1520347595215,332.87811279296875,173.24495315551758,191.30802154541016,
164.3528938293457,330.7681083679199,326.6630172729492,325.12617111206055,174.47614669799805,183.64906311035156,
162.07480430603027,326.3890743255615,326.6148567199707,335.7210159301758,177.18887329101562,177.01005935668945,
162.0488166809082,326.47085189819336,332.1850299835205,325.69217681884766,180.35292625427246,173.92301559448242,
161.48114204406738,330.16109466552734,325.4220485687256,325.54006576538086,178.09009552001953,175.75788497924805,
161.51690483093262,329.73289489746094,326.11703872680664,340.92211723327637,175.09102821350098,181.78200721740723,
163.3129119873047,331.9849967956543,325.28090476989746,327.75187492370605,170.84503173828125,197.28994369506836,
165.77816009521484,326.93982124328613,326.33209228515625,339.07604217529297,179.00800704956055,171.29802703857422,
164.24798965454102,326.1401653289795,324.8910903930664,326.5550136566162,175.23193359375,179.01110649108887,
175.97508430480957,326.279878616333,330.333948135376,324.4640827178955,178.1919002532959,183.32600593566895,
169.20804977416992,327.0080089569092,331.0849666595459,324.48816299438477,173.91300201416016,174.00813102722168,
161.61489486694336,324.9390125274658,325.84190368652344,324.0988254547119,177.77705192565918,178.13396453857422,
161.5278720855713,330.7762145996094,326.95984840393066,361.42897605895996,170.07088661193848,179.40092086791992,
163.58280181884766,332.0448398590088,327.62789726257324,325.4880905151367,177.47116088867188,176.39613151550293,
163.18178176879883,324.6879577636719,331.8510055541992,327.39996910095215,179.98099327087402,184.27801132202148,
162.52613067626953,329.59485054016113,326.29990577697754,341.30191802978516,181.23292922973633,181.3790798187256,
163.93399238586426,330.20997047424316,330.92594146728516,324.1438865661621,179.26406860351562,172.01495170593262,
162.0349884033203,327.2662162780762,326.97486877441406,329.0879726409912,177.15191841125488,175.43697357177734,
166.38708114624023,326.48301124572754,326.5500068664551,328.78613471984863,173.32196235656738,178.8949966430664,
164.38984870910645,325.46401023864746,330.28507232666016,346.1289405822754,174.81708526611328,176.13601684570312,
161.51189804077148,326.05981826782227,327.9128074645996,345.60608863830566,177.55699157714844,177.68096923828125,
163.9409065246582,326.6458511352539,328.9179801940918,339.2620086669922,175.30083656311035,180.6020736694336,
164.1988754272461,331.6481113433838,329.6220302581787,325.46305656433105,176.03492736816406,182.03115463256836,
165.11917114257812,325.27995109558105,328.902006149292,340.0158882141113,175.0471591949463,190.74487686157227,
169.96192932128906,326.40790939331055,325.59919357299805,362.839937210083,175.74191093444824,181.9460391998291,
164.95585441589355,325.90794563293457,329.9059867858887,337.09192276000977,182.73615837097168,179.37397956848145,
163.1948947906494,329.0290832519531,325.66094398498535,337.55993843078613,177.45494842529297,184.04293060302734,
163.2239818572998,330.34491539001465,328.58991622924805,344.88916397094727,174.86095428466797,181.82897567749023,
176.81384086608887,329.7848701477051,326.8311023712158,327.66008377075195,181.72907829284668,183.93993377685547,
169.19803619384766,326.5998363494873,329.57983016967773,339.4501209259033,176.56421661376953,179.10408973693848,
166.6569709777832,330.6121826171875,326.7710208892822,325.423002243042,180.22489547729492,193.44091415405273,
169.13294792175293,329.0059566497803,325.3810405731201,337.65697479248047,176.18298530578613,192.98601150512695,
166.60785675048828,325.48999786376953,326.7710208892822,324.5069980621338,177.60992050170898,186.31887435913086,
163.13910484313965,326.16400718688965,328.9668560028076,340.9130573272705,180.22799491882324,176.5880584716797,
166.8391227722168,330.172061920166,326.9541263580322,328.0751705169678,178.54595184326172,184.61990356445312,
162.28699684143066,331.0661315917969,328.89318466186523,327.55589485168457,179.39400672912598,198.1818675994873,
176.86915397644043,330.64794540405273,328.7370204925537,342.62609481811523,175.77886581420898,171.8308925628662,
163.17510604858398,329.8931121826172,326.3859748840332,330.67798614501953,181.89311027526855,173.22111129760742,
163.7561321258545,328.92417907714844,325.46305656433105,340.6639099121094,175.80914497375488,175.92597007751465,
170.50695419311523,331.87007904052734,327.2860050201416,324.3448734283447,176.54800415039062,181.441068649292,
161.6830825805664,326.2441158294678,325.1049518585205,325.5748748779297,177.4461269378662,173.45809936523438,
166.52798652648926,329.1621208190918,326.3070583343506,325.3939151763916,170.85695266723633,174.18599128723145,
164.19482231140137,326.71189308166504,331.4228057861328,339.9631977081299,181.56790733337402,201.06196403503418,
162.5220775604248,329.7390937805176,330.57498931884766,325.7269859313965,180.8009147644043,182.9068660736084,
163.17296028137207,325.300931930542,330.04021644592285,340.6870365142822,175.74119567871094,181.92315101623535,
169.29006576538086,331.58397674560547,325.09613037109375,324.199914932251,176.422119140625,197.59106636047363,
162.13297843933105,329.99706268310547,324.86915588378906,348.94800186157227,174.7298240661621,179.94999885559082,
165.96698760986328,326.83706283569336,331.2220573425293,351.0270118713379,176.8040657043457,178.7400245666504,
174.80802536010742,328.43995094299316,329.78010177612305,330.64818382263184,175.31609535217285,177.59108543395996,
163.6500358581543,326.5860080718994,331.21299743652344,340.70682525634766,171.16403579711914,176.19895935058594,
164.98517990112305,325.8709907531738,326.6589641571045,325.361967086792,176.4240264892578,187.32190132141113,
175.00591278076172,330.4290771484375,330.34420013427734,345.62182426452637,174.79801177978516,200.81591606140137,
161.8349552154541,326.2941837310791,326.24101638793945,346.2960720062256,178.6060333251953,172.87492752075195,
169.36397552490234,329.1909694671631,325.92201232910156,334.55705642700195,176.64599418640137,175.63199996948242,
164.25013542175293,332.15785026550293,331.6159248352051,330.51490783691406,177.93703079223633,187.18194961547852,
163.24305534362793,325.2260684967041,325.7641792297363,325.7319927215576,175.07195472717285,180.24587631225586,
168.41816902160645,330.63602447509766,326.2810707092285,364.0010356903076,179.9788475036621,178.09796333312988,
163.28907012939453,324.9800205230713,331.71606063842773,328.92417907714844,172.12200164794922,180.83596229553223,
163.39898109436035,326.3120651245117,325.12497901916504,324.4919776916504,177.89793014526367,177.23894119262695,
162.8100872039795,332.49688148498535,329.0379047393799,338.23394775390625,178.6818504333496,196.57611846923828,
162.15801239013672,326.279878616333,326.2479305267334,338.8018608093262,177.88386344909668,196.08807563781738,
168.82991790771484,332.07011222839355,326.34806632995605,324.5730400085449,181.43105506896973,183.1529140472412,
164.11805152893066,328.20892333984375,326.97200775146484,324.084997177124,180.15408515930176,179.67486381530762,
164.31403160095215,324.9540328979492,331.56609535217285,324.3739604949951,180.58395385742188,183.86197090148926,
169.92807388305664,331.5730094909668,325.9580135345459,333.5909843444824,179.9929141998291,171.53501510620117,
161.5278720855713,331.6690921783447,326.7340660095215,338.3209705352783,174.93009567260742,193.09711456298828,
163.31100463867188,325.3588676452637,329.7309875488281,339.5960330963135,172.68610000610352,175.89092254638672,
164.10398483276367,328.7630081176758,326.05695724487305,345.55506706237793,180.77993392944336,197.47686386108398,
163.81597518920898,331.9220542907715,329.3478488922119,355.12399673461914,175.10986328125,189.57996368408203,
163.34199905395508,330.280065536499,327.545166015625,324.16796684265137,174.97897148132324,191.849946975708,
163.88392448425293,325.20103454589844,332.3819637298584,324.62501525878906,176.8791675567627,172.65796661376953,
167.18387603759766,329.4188976287842,329.5121192932129,350.59404373168945,180.44495582580566,176.42807960510254,
163.3148193359375,331.97498321533203,331.0990333557129,334.11192893981934,173.7048625946045,188.75694274902344,
164.20984268188477,331.218957901001,325.667142868042,326.9999027252197,178.8499355316162,178.2209873199463,
163.3460521697998,325.98304748535156,325.045108795166,324.37896728515625,177.56199836730957,187.76798248291016,
164.88194465637207,329.64611053466797,331.49194717407227,324.74803924560547,172.09291458129883,172.61695861816406,
161.63086891174316,326.3390064239502,324.6498107910156,340.8629894256592,182.30414390563965,176.6340732574463,
167.0691967010498,326.34902000427246,331.0689926147461,331.34984970092773,171.8158721923828,195.8310604095459,
162.02402114868164,331.80713653564453,325.1330852508545,340.96288681030273,177.59299278259277,178.73501777648926,
175.6460666656494,329.9260139465332,329.7088146209717,351.593017578125,178.5290241241455,191.42794609069824,
175.5218505859375,326.3828754425049,326.67016983032227,341.1741256713867,177.75487899780273,170.67694664001465,
161.5300178527832,329.5440673828125,324.6941566467285,330.7499885559082,170.04108428955078,185.14513969421387,
161.48090362548828,326.68495178222656,329.20193672180176,341.0298824310303,180.10997772216797,183.40682983398438,
161.53502464294434,324.9380588531494,329.6079635620117,324.02610778808594,178.94387245178223,184.61108207702637,
161.50498390197754,328.39393615722656,330.2488327026367,334.28001403808594,174.76201057434082,177.7188777923584,
167.49811172485352,332.37218856811523,330.4619789123535,331.4249515533447,175.72402954101562,177.44898796081543,
162.13488578796387,331.4981460571289,332.1108818054199,324.1889476776123,174.27396774291992,180.98187446594238,
161.5750789642334,326.14684104919434,331.9098949432373,328.7529945373535,176.1620044708252,175.8711338043213,
163.3141040802002,329.97798919677734,326.25389099121094,330.798864364624,178.3468723297119,187.43205070495605,
164.29805755615234,326.24006271362305,330.6400775909424,327.5580406188965,172.71780967712402,191.27392768859863,
162.04380989074707,326.50113105773926,332.7200412750244,324.0821361541748,174.96991157531738,180.66906929016113,
162.32895851135254,328.8249969482422,331.19797706604004,344.93017196655273,178.7421703338623,176.15103721618652,
164.0942096710205,325.7160186767578,330.67893981933594,329.4651508331299,179.39400672912598,175.50182342529297,
168.2908535003662,328.685998916626,325.5598545074463,341.30096435546875,172.0871925354004,181.72788619995117,
161.49520874023438,329.815149307251,329.65898513793945,330.7819366455078,174.82686042785645,180.2968978881836,
162.1999740600586,328.72796058654785,330.95502853393555,350.4178524017334,171.5412139892578,200.2861499786377,
166.15700721740723,326.0669708251953,326.3590335845947,325.2890110015869,175.2309799194336,187.2420310974121,
164.8728847503662,326.3859748840332,326.1430263519287,334.9480628967285,174.33810234069824,173.3260154724121,
164.26610946655273,330.35993576049805,330.78503608703613,324.33485984802246,181.79583549499512,174.20506477355957,
166.40901565551758,332.07011222839355,326.9529342651367,328.65190505981445,178.9097785949707,181.0309886932373,
161.55409812927246,330.48200607299805,331.7258358001709,327.9001712799072,177.89506912231445,175.71306228637695,
163.38276863098145,331.2849998474121,325.1957893371582,328.98497581481934,174.1330623626709,173.59495162963867,
166.6281223297119,326.3101577758789,326.0669708251953,324.42402839660645,178.97701263427734,179.2299747467041,
174.93200302124023,331.76112174987793,329.226016998291,351.06396675109863,175.78601837158203,179.1691780090332,
162.2769832611084,329.50305938720703,325.4261016845703,362.1809482574463,175.69708824157715,193.0699348449707,
174.70288276672363,327.82602310180664,326.27391815185547,339.6749496459961,182.5389862060547,190.7651424407959,
167.28997230529785,330.73902130126953,329.56790924072266,352.37789154052734,179.55684661865234,187.64090538024902,
162.08910942077637,329.7090530395508,331.74896240234375,356.51516914367676,174.29399490356445,174.38411712646484,
169.75712776184082,331.928014755249,325.4711627960205,336.8649482727051,182.32488632202148,178.60817909240723,
166.25213623046875,326.6010284423828,328.1230926513672,325.7119655609131,175.07195472717285,187.93511390686035,
171.1721420288086,329.4358253479004,332.7369689941406,334.7618579864502,175.2910614013672,179.56805229187012,
173.42185974121094,326.0798454284668,326.27415657043457,327.95000076293945,179.95905876159668,197.8311538696289,
165.20190238952637,330.67798614501953,330.0950527191162,335.5848789215088,170.83096504211426,185.5640411376953,
163.13505172729492,325.5898952484131,327.09407806396484,337.97216415405273,182.13701248168945,171.73004150390625,
164.20793533325195,327.3119926452637,332.05103874206543,364.2590045928955,176.6800880432129,176.32079124450684,
