RSA,Dilithium 2,Dilithium 3,Dilithium 5,Falcon 512,Falcon 1024,
Handshake duration (ms),Handshake duration (ms),Handshake duration (ms),Handshake duration (ms),Handshake duration (ms),Handshake duration (ms),
433.4111213684082,396.0609436035156,379.68993186950684,426.45907402038574,371.17600440979004,378.78918647766113,
370.3269958496094,383.61620903015137,373.5771179199219,383.58592987060547,368.5119152069092,369.9450492858887,
384.3529224395752,452.7158737182617,351.1078357696533,383.2430839538574,369.86804008483887,337.6948833465576,
382.767915725708,397.9799747467041,335.6900215148926,376.3880729675293,362.97106742858887,342.18811988830566,
355.99589347839355,353.348970413208,402.0709991455078,342.8380489349365,391.56198501586914,376.7228126525879,
426.33914947509766,422.09696769714355,374.99499320983887,380.3110122680664,366.69301986694336,384.71293449401855,
360.63504219055176,370.1608180999756,349.39098358154297,380.5990219116211,379.8871040344238,393.0020332336426,
374.9730587005615,375.8358955383301,379.5440196990967,393.30291748046875,363.1770610809326,348.04391860961914,
391.2360668182373,373.48484992980957,396.2750434875488,376.9371509552002,361.91391944885254,340.4679298400879,
367.48218536376953,357.0599555969238,393.0380344390869,393.4929370880127,375.669002532959,345.1831340789795,
371.74296379089355,340.8160209655762,400.72083473205566,372.70402908325195,365.4601573944092,360.3789806365967,
390.9571170806885,352.22601890563965,364.71009254455566,375.7650852203369,356.6098213195801,376.1260509490967,
368.1631088256836,379.0321350097656,376.9989013671875,396.6991901397705,356.69493675231934,363.0249500274658,
418.7309741973877,371.20699882507324,376.0249614715576,409.05308723449707,397.29905128479004,416.0020351409912,
366.9171333312988,378.59582901000977,352.57506370544434,351.62901878356934,358.0038547515869,365.80801010131836,
384.19485092163086,393.18108558654785,374.0119934082031,374.88293647766113,353.895902633667,373.08502197265625,
370.53990364074707,443.7739849090576,396.1498737335205,379.49419021606445,365.8149242401123,363.09003829956055,
362.0648384094238,341.1519527435303,369.13299560546875,374.12381172180176,393.7029838562012,346.1630344390869,
377.0709037780762,378.04698944091797,355.62801361083984,358.6750030517578,365.2818202972412,369.23909187316895,
410.9199047088623,384.2940330505371,393.5589790344238,404.17003631591797,337.9850387573242,361.2990379333496,
342.2701358795166,386.3809108734131,399.80101585388184,374.77803230285645,350.54612159729004,360.5060577392578,
387.83788681030273,393.8760757446289,348.41394424438477,395.6441879272461,359.0860366821289,377.4878978729248,
373.5330104827881,363.483190536499,383.4841251373291,375.1349449157715,354.3689250946045,378.70097160339355,
349.9479293823242,401.63183212280273,374.953031539917,371.11592292785645,355.0291061401367,342.73409843444824,
382.95817375183105,364.1319274902344,404.4809341430664,368.87216567993164,343.63603591918945,375.92005729675293,
358.4280014038086,384.8550319671631,403.49817276000977,384.99903678894043,364.2880916595459,385.90502738952637,
381.3760280609131,345.08299827575684,350.7249355316162,403.9649963378906,355.58605194091797,388.66305351257324,
357.4559688568115,404.28900718688965,366.5730953216553,392.17090606689453,359.6341609954834,394.5741653442383,
395.47204971313477,360.86416244506836,384.92703437805176,368.0999279022217,361.80996894836426,365.3910160064697,
379.87208366394043,351.4118194580078,389.87207412719727,384.2439651489258,372.82395362854004,371.28400802612305,
373.6860752105713,360.382080078125,395.52903175354004,378.9379596710205,345.5090522766113,365.57698249816895,
365.05603790283203,387.3269557952881,373.2590675354004,353.01899909973145,410.0229740142822,356.997013092041,
386.32798194885254,386.4169120788574,383.6250305175781,412.0368957519531,347.90515899658203,343.60194206237793,
375.5919933319092,391.6058540344238,365.0469779968262,377.00796127319336,359.52019691467285,369.9300289154053,
347.00822830200195,391.8578624725342,393.9948081970215,359.24291610717773,361.37890815734863,363.64293098449707,
375.2930164337158,379.28295135498047,401.0350704193115,372.33495712280273,368.847131729126,383.6379051208496,
359.11107063293457,392.87686347961426,386.9509696960449,343.656063079834,410.63499450683594,379.95386123657227,
384.6890926361084,345.77488899230957,404.2248725891113,369.5640563964844,349.7889041900635,385.2710723876953,
367.54918098449707,383.77904891967773,408.88190269470215,375.9760856628418,342.55194664001465,388.7650966644287,
378.42583656311035,344.6071147918701,351.6120910644531,382.33399391174316,377.5489330291748,381.8650245666504,
367.4170970916748,367.8700923919678,383.6028575897217,426.9239902496338,385.3869438171387,365.7829761505127,
390.7470703125,342.0259952545166,391.49999618530273,383.1040859222412,364.8037910461426,364.4731044769287,
363.77406120300293,375.0910758972168,382.97200202941895,369.10390853881836,342.09203720092773,356.07123374938965,
367.83790588378906,398.93102645874023,377.95305252075195,369.0609931945801,371.3381290435791,375.80299377441406,
421.37789726257324,425.43983459472656,379.2860507965088,402.62603759765625,351.43518447875977,370.47314643859863,
356.8301200866699,340.3480052947998,358.99901390075684,378.964900970459,373.99911880493164,375.65088272094727,
380.2769184112549,395.8418369293213,362.2581958770752,380.4597854614258,367.74396896362305,373.54087829589844,
367.9361343383789,379.72521781921387,342.96298027038574,394.0699100494385,355.32593727111816,383.3639621734619,
362.0908260345459,381.4709186553955,382.7099800109863,375.8518695831299,379.3668746948242,351.9718647003174,
377.64787673950195,394.0260410308838,384.6268653869629,362.4091148376465,359.18188095092773,380.14984130859375,
368.4511184692383,395.8590030670166,373.28410148620605,376.91521644592285,369.79007720947266,399.32894706726074,
368.2081699371338,379.18901443481445,370.4869747161865,358.273983001709,355.8499813079834,361.2251281738281,
417.647123336792,390.66290855407715,390.94090461730957,390.93899726867676,345.3099727630615,404.53100204467773,
362.7278804779053,382.0469379425049,406.0499668121338,371.8140125274658,369.020938873291,395.1539993286133,
383.5148811340332,354.62212562561035,389.7690773010254,340.6040668487549,369.2638874053955,348.63996505737305,
353.64699363708496,383.0440044403076,341.9079780578613,391.15190505981445,361.2539768218994,368.3431148529053,
349.8208522796631,378.8721561431885,389.4529342651367,364.7630214691162,378.44300270080566,372.2879886627197,
370.29409408569336,381.6559314727783,377.78520584106445,345.11685371398926,379.2839050292969,339.69807624816895,
350.2330780029297,390.4550075531006,368.25108528137207,383.34107398986816,355.56817054748535,359.511137008667,
384.74202156066895,388.2880210876465,372.55096435546875,380.1748752593994,408.8780879974365,406.92591667175293,
366.85776710510254,383.8200569152832,348.1011390686035,376.9710063934326,388.0579471588135,365.82398414611816,
389.8439407348633,384.51409339904785,384.8600387573242,393.24092864990234,364.84789848327637,372.020959854126,
377.3810863494873,364.25209045410156,341.2048816680908,378.3750534057617,364.25209045410156,401.6909599304199,
399.5969295501709,349.5669364929199,390.1710510253906,347.1717834472656,371.87910079956055,353.47986221313477,
