RSA,Dilithium 2,Dilithium 3,Dilithium 5,Falcon 512,Falcon 1024,
Handshake duration (ms),Handshake duration (ms),Handshake duration (ms),Handshake duration (ms),Handshake duration (ms),Handshake duration (ms),
57.78002738952637,90.75689315795898,81.31694793701172,120.25809288024902,81.32314682006836,81.4509391784668,
48.10214042663574,78.52792739868164,80.66606521606445,80.66105842590332,78.18102836608887,78.9039134979248,
49.118995666503906,78.91678810119629,79.9868106842041,81.51698112487793,79.78200912475586,80.2159309387207,
48.380136489868164,79.86283302307129,79.18190956115723,117.43593215942383,80.1239013671875,80.11198043823242,
48.448801040649414,116.44411087036133,81.52580261230469,81.3591480255127,79.26106452941895,80.10601997375488,
48.34794998168945,79.6959400177002,80.55996894836426,119.23813819885254,80.48391342163086,79.95295524597168,
49.11494255065918,80.73782920837402,78.86004447937012,117.63811111450195,79.53405380249023,80.36994934082031,
49.012184143066406,79.14185523986816,79.71882820129395,121.08302116394043,79.29015159606934,80.14893531799316,
49.00717735290527,80.80887794494629,80.08718490600586,119.24290657043457,78.52697372436523,81.06398582458496,
48.989057540893555,78.86004447937012,80.91402053833008,119.25816535949707,79.62608337402344,79.80799674987793,
48.58684539794922,79.23007011413574,81.07304573059082,118.93510818481445,79.49209213256836,80.25813102722168,
48.97809028625488,79.0719985961914,119.7199821472168,119.07696723937988,78.43899726867676,80.06620407104492,
48.951148986816406,79.28013801574707,118.8662052154541,117.99788475036621,78.96995544433594,80.08313179016113,
48.4919548034668,79.42891120910645,117.18583106994629,119.07792091369629,78.21893692016602,81.3450813293457,
48.60806465148926,80.50298690795898,79.80108261108398,119.44413185119629,80.25002479553223,79.15401458740234,
48.05588722229004,78.69791984558105,118.82185935974121,118.9420223236084,79.67305183410645,80.3689956665039,
49.19600486755371,81.05611801147461,79.4367790222168,79.00810241699219,79.8330307006836,79.19812202453613,
49.043893814086914,79.70404624938965,79.42795753479004,118.81113052368164,80.20401000976562,79.23221588134766,
