RSA,Dilithium 2,Dilithium 3,Dilithium 5,Falcon 512,Falcon 1024,
Handshake duration (ms),Handshake duration (ms),Handshake duration (ms),Handshake duration (ms),Handshake duration (ms),Handshake duration (ms),
178.0228614807129,348.90007972717285,348.92916679382324,349.46703910827637,180.0251007080078,211.98487281799316,
178.10392379760742,349.50995445251465,349.0629196166992,357.4240207672119,175.6751537322998,201.0037899017334,
174.2560863494873,348.9420413970947,329.68711853027344,349.32684898376465,197.79419898986816,199.0959644317627,
174.2079257965088,329.2860984802246,328.8400173187256,357.4090003967285,192.641019821167,200.47903060913086,
174.3450164794922,329.87093925476074,329.571008682251,350.12197494506836,201.77197456359863,194.21911239624023,
178.08818817138672,349.3361473083496,349.0300178527832,349.7810363769531,179.99911308288574,190.33098220825195,
178.00402641296387,329.21504974365234,349.64919090270996,349.73597526550293,199.39398765563965,200.5009651184082,
174.39007759094238,349.1320610046387,349.04003143310547,349.63417053222656,199.33795928955078,207.40699768066406,
174.1628646850586,329.1311264038086,349.1799831390381,349.32589530944824,178.04598808288574,201.10487937927246,
174.20697212219238,349.4889736175537,349.26700592041016,374.6931552886963,176.0408878326416,208.65297317504883,
178.18808555603027,348.93202781677246,328.72986793518066,349.3671417236328,170.5331802368164,196.1498260498047,
178.06506156921387,349.1249084472656,349.1690158843994,349.0750789642334,194.04292106628418,205.6558132171631,
174.06105995178223,328.85289192199707,348.9358425140381,357.68795013427734,201.55000686645508,348.96111488342285,
174.5622158050537,349.0629196166992,329.35404777526855,374.0720748901367,180.89604377746582,200.73413848876953,
178.2069206237793,329.1590213775635,349.2701053619385,357.2359085083008,196.5010166168213,206.44497871398926,
178.09700965881348,330.28292655944824,349.02405738830566,367.8891658782959,177.89411544799805,198.0900764465332,
178.2231330871582,349.3678569793701,329.0090560913086,357.2390079498291,199.79214668273926,209.02085304260254,
174.1771697998047,349.00498390197754,329.56719398498535,357.3908805847168,201.6129493713379,202.52394676208496,
174.75104331970215,331.5999507904053,328.98592948913574,349.12610054016113,198.78220558166504,198.42886924743652,
174.08418655395508,348.6809730529785,349.0321636199951,357.8519821166992,172.55592346191406,209.3818187713623,
178.50995063781738,349.3030071258545,328.86695861816406,357.33699798583984,197.45898246765137,201.1089324951172,
178.03311347961426,328.80401611328125,329.17213439941406,370.8360195159912,180.9220314025879,197.9820728302002,
178.02000045776367,328.72915267944336,349.1098880767822,357.1360111236572,176.38897895812988,201.0500431060791,
178.1480312347412,348.86908531188965,328.76014709472656,357.19799995422363,200.55007934570312,202.52394676208496,
174.28994178771973,349.437952041626,348.9840030670166,349.44820404052734,180.10711669921875,214.33091163635254,
178.01690101623535,348.9248752593994,328.8099765777588,357.76805877685547,195.69897651672363,199.85413551330566,
174.2839813232422,329.0119171142578,328.91297340393066,357.52296447753906,180.24206161499023,200.72388648986816,
