RSA,Dilithium 2,Dilithium 3,Dilithium 5,Falcon 512,Falcon 1024,
Handshake duration (ms),Handshake duration (ms),Handshake duration (ms),Handshake duration (ms),Handshake duration (ms),Handshake duration (ms),
291.51391983032227,326.0459899902344,276.4570713043213,309.9360466003418,293.6978340148926,321.8271732330322,
275.71702003479004,303.4970760345459,333.1871032714844,298.5110282897949,287.4720096588135,279.85095977783203,
283.3421230316162,323.0891227722168,297.60289192199707,300.8091449737549,277.5700092315674,288.5000705718994,
288.8450622558594,288.4211540222168,315.0501251220703,307.53183364868164,302.45494842529297,296.5879440307617,
287.05906867980957,310.467004776001,308.197021484375,341.57299995422363,287.9948616027832,292.6309108734131,
304.3532371520996,291.7361259460449,312.53886222839355,326.25794410705566,293.3928966522217,285.6309413909912,
287.3389720916748,326.7090320587158,305.85598945617676,305.76491355895996,293.95294189453125,295.0589656829834,
286.88979148864746,305.4208755493164,319.6580410003662,325.0401020050049,304.1410446166992,291.55683517456055,
314.0559196472168,308.3610534667969,323.6122131347656,261.8739604949951,303.7288188934326,307.9109191894531,
290.9078598022461,308.31098556518555,305.02891540527344,316.90311431884766,281.5241813659668,293.21908950805664,
329.62894439697266,279.7999382019043,304.2471408843994,320.4629421234131,312.1190071105957,298.9809513092041,
319.1637992858887,305.46092987060547,316.8220520019531,316.75195693969727,285.10093688964844,292.7229404449463,
288.8791561126709,328.8698196411133,314.1369819641113,326.16400718688965,294.61002349853516,289.9789810180664,
285.00890731811523,342.6840305328369,344.8159694671631,311.76185607910156,312.0708465576172,283.0090522766113,
318.54701042175293,317.8281784057617,285.7341766357422,338.8650417327881,290.7369136810303,257.39407539367676,
364.3181324005127,313.86399269104004,297.7561950683594,311.22803688049316,286.3621711730957,286.88597679138184,
286.35287284851074,311.86914443969727,288.16986083984375,301.03087425231934,296.8771457672119,287.492036819458,
289.3040180206299,271.7299461364746,293.75410079956055,278.7659168243408,312.1330738067627,279.865026473999,
295.83096504211426,294.8570251464844,318.828821182251,316.119909286499,272.9380130767822,331.76493644714355,
293.410062789917,303.1659126281738,316.96510314941406,317.2471523284912,293.241024017334,286.8819236755371,
287.6770496368408,291.6898727416992,325.85597038269043,288.2058620452881,284.32202339172363,289.6881103515625,
323.61793518066406,307.5549602508545,340.1021957397461,299.0410327911377,280.90906143188477,332.40199089050293,
289.17503356933594,311.1238479614258,310.3301525115967,287.9769802093506,303.6189079284668,275.4240036010742,
278.64694595336914,300.137996673584,283.48803520202637,312.61515617370605,293.5659885406494,284.9109172821045,
288.348913192749,281.48698806762695,282.5760841369629,297.42980003356934,436.8748664855957,323.83084297180176,
287.94002532958984,308.39014053344727,329.2241096496582,306.7278861999512,302.0942211151123,309.3140125274658,
289.51478004455566,324.6748447418213,315.85192680358887,287.3220443725586,288.6321544647217,322.8580951690674,
292.44208335876465,326.138973236084,311.9008541107178,305.24396896362305,285.5110168457031,300.30012130737305,
295.4390048980713,312.053918838501,286.9908809661865,318.53199005126953,336.6889953613281,311.4020824432373,
294.27385330200195,303.4389019012451,301.6080856323242,335.7958793640137,295.0100898742676,292.2999858856201,
292.3319339752197,311.9840621948242,322.9641914367676,456.00080490112305,301.6090393066406,295.0100898742676,
289.99996185302734,300.59003829956055,305.46092987060547,337.8119468688965,273.37193489074707,318.5920715332031,
299.9579906463623,351.7031669616699,312.21985816955566,298.8760471343994,276.34406089782715,297.82986640930176,
317.58689880371094,309.22603607177734,343.0590629577637,288.70415687561035,320.1911449432373,272.4761962890625,
290.41099548339844,336.76600456237793,302.55889892578125,338.41609954833984,283.4649085998535,285.55893898010254,
274.5661735534668,300.2490997314453,296.4448928833008,326.5249729156494,286.3950729370117,283.4739685058594,
308.474063873291,305.74703216552734,334.66410636901855,311.46693229675293,303.52187156677246,320.6648826599121,
292.1640872955322,332.75794982910156,271.5120315551758,327.9151916503906,296.72908782958984,289.41798210144043,
292.76394844055176,287.51397132873535,360.1369857788086,294.4061756134033,302.6909828186035,278.4287929534912,
290.5740737915039,332.5340747833252,349.70903396606445,304.826021194458,264.32013511657715,339.3580913543701,
288.70606422424316,322.1709728240967,316.2870407104492,308.8409900665283,297.64389991760254,286.4041328430176,
279.9990177154541,296.2789535522461,314.75305557250977,304.4910430908203,288.5620594024658,288.65909576416016,
330.9299945831299,302.901029586792,318.7131881713867,318.3119297027588,288.4941101074219,315.7689571380615,
289.3941402435303,323.28200340270996,326.15208625793457,316.30897521972656,317.3530101776123,284.36779975891113,
287.83202171325684,317.9349899291992,331.45809173583984,322.8888511657715,277.925968170166,295.6240177154541,
310.8839988708496,300.2431392669678,300.95601081848145,310.5919361114502,281.2309265136719,318.3450698852539,
310.4550838470459,315.69790840148926,326.1129856109619,293.6081886291504,298.5801696777344,286.7701053619385,
322.3991394042969,295.1200008392334,311.87891960144043,310.4710578918457,269.97900009155273,292.00291633605957,
290.9350395202637,323.5669136047363,322.3299980163574,296.1850166320801,288.21706771850586,291.87679290771484,
307.60812759399414,280.1239490509033,348.5558032989502,304.8830032348633,301.66006088256836,286.75198554992676,
286.27896308898926,333.575963973999,296.13804817199707,302.9189109802246,284.512996673584,313.3969306945801,
293.9488887786865,330.65009117126465,315.87791442871094,322.93200492858887,288.61308097839355,303.2538890838623,
316.8020248413086,307.99007415771484,306.8251609802246,257.88402557373047,312.7779960632324,297.3499298095703,
277.45890617370605,300.5530834197998,299.7851371765137,328.0000686645508,295.0150966644287,326.0760307312012,
293.8520908355713,287.36090660095215,310.61506271362305,312.363862991333,284.466028213501,288.2390022277832,
289.870023727417,304.7521114349365,332.1270942687988,306.89001083374023,284.9729061126709,260.1149082183838,
