RSA,Dilithium 2,Dilithium 3,Dilithium 5,Falcon 512,Falcon 1024,
Handshake duration (ms),Handshake duration (ms),Handshake duration (ms),Handshake duration (ms),Handshake duration (ms),Handshake duration (ms),
119.4448471069336,132.2619915008545,148.22006225585938,131.38198852539062,110.43405532836914,127.28381156921387,
136.3232135772705,131.50501251220703,139.94503021240234,129.85610961914062,120.24497985839844,119.049072265625,
140.90585708618164,136.0640525817871,153.61309051513672,140.3801441192627,126.3728141784668,114.74609375,
117.19417572021484,122.55978584289551,137.13788986206055,135.87498664855957,116.31011962890625,104.28309440612793,
128.56292724609375,132.16090202331543,149.155855178833,126.73187255859375,124.50504302978516,121.48284912109375,
128.60894203186035,129.92000579833984,160.99119186401367,146.15511894226074,115.28611183166504,104.52795028686523,
116.33706092834473,137.5260353088379,144.91605758666992,137.33506202697754,126.0538101196289,120.87297439575195,
121.27113342285156,132.45892524719238,163.59305381774902,144.90795135498047,117.10286140441895,116.35303497314453,
131.40583038330078,131.96086883544922,99.17998313903809,141.6170597076416,123.61288070678711,131.48093223571777,
124.3588924407959,127.1200180053711,137.77494430541992,141.6339874267578,110.27812957763672,116.14489555358887,
126.3728141784668,125.5640983581543,129.77004051208496,120.52798271179199,107.95307159423828,109.06314849853516,
113.09003829956055,140.6869888305664,153.99622917175293,126.03998184204102,115.8599853515625,129.70614433288574,
105.76796531677246,118.49117279052734,159.1031551361084,136.6119384765625,112.71405220031738,114.3500804901123,
117.87700653076172,129.47797775268555,146.54207229614258,137.27593421936035,112.00308799743652,125.9908676147461,
116.58310890197754,127.75897979736328,162.52708435058594,135.0851058959961,121.90794944763184,120.14913558959961,
116.61386489868164,128.00884246826172,143.70203018188477,128.07798385620117,123.03590774536133,131.82902336120605,
116.50204658508301,137.8161907196045,154.94394302368164,129.1518211364746,109.15279388427734,104.68697547912598,
115.17786979675293,130.3689479827881,149.1560935974121,127.90989875793457,121.34599685668945,134.59086418151855,
133.03494453430176,135.47801971435547,160.51292419433594,142.49491691589355,114.2120361328125,132.53498077392578,
128.59201431274414,140.1829719543457,137.9709243774414,136.60001754760742,107.45096206665039,135.82587242126465,
