Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (ms),Droprate (%),Number of handshake packets,Number of payload packets,Number of handshake bytes,Number of payload bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
1630791956.023591,1630791956.029883,0,6.291866302490234,0,9,4,10118,264,0,0,0,0,
1630791957.481648,1630791957.485313,1,3.6649703979492188,0,10,4,10184,264,0,0,0,0,
1630791958.737813,1630791958.744084,2,6.270885467529297,0,10,5,10184,330,0,0,0,0,
1630791960.144366,1630791960.150354,3,5.987882614135742,0,10,4,10184,264,0,0,0,0,
1630791961.474166,1630791961.481607,4,7.441043853759766,0,10,4,10184,264,0,0,0,0,
1630791962.933243,1630791962.94434,5,11.096954345703125,0,10,4,10184,264,0,0,0,0,
1630791964.303774,1630791964.308751,6,4.976987838745117,0,10,5,10184,330,0,0,0,0,
1630791965.665192,1630791965.677388,7,12.196063995361328,0,10,4,10184,264,0,0,0,0,
1630791966.979491,1630791966.990874,8,11.383056640625,0,10,5,10184,330,0,0,0,0,
1630791968.265397,1630791968.268986,9,3.5889148712158203,0,10,5,10184,330,0,0,0,0,
1630791969.563686,1630791969.576429,10,12.742996215820312,0,10,4,10184,264,0,0,0,0,
1630791970.843372,1630791970.850478,11,7.105827331542969,0,10,4,10184,264,0,0,0,0,
1630791972.218398,1630791972.225515,12,7.116794586181641,0,10,4,10184,264,0,0,0,0,
1630791973.729783,1630791973.737932,13,8.148908615112305,0,10,5,10184,330,0,0,0,0,
1630791975.108072,1630791975.117011,14,8.939027786254883,0,10,5,10184,330,0,0,0,0,
1630791976.532013,1630791976.53798,15,5.967140197753906,0,10,5,10184,330,0,0,0,0,
1630791977.996433,1630791978.009515,16,13.082027435302734,0,10,5,10184,330,0,0,0,0,
1630791979.451291,1630791979.4583,17,7.009029388427734,0,10,4,10184,264,0,0,0,0,
1630791980.821376,1630791980.828122,18,6.745815277099609,0,10,5,10184,330,0,0,0,0,
1630791982.180799,1630791982.185742,19,4.942893981933594,0,10,5,10184,330,0,0,0,0,
1630791983.614595,1630791983.625842,20,11.24715805053711,0,12,4,10316,264,0,0,0,0,
1630791984.928934,1630791984.96323,21,34.29579734802246,0,11,5,10501,330,0,0,0,0,
