Timestamp,Timestamp (Seconds),Packet Num,Is Handshake Packet,Num Connections,Num Successful Connections,Total Bytes,QUIC Bytes,Layers,Long Packet Type,Frame,Frame Type,Long/Short,
2021-08-30 14:31:53.491033,1630333913.491033,9,True,0,0,74,,ETH IP TCP,,··········S·,,
2021-08-30 14:31:53.492767,1630333913.492767,10,True,0,0,74,,ETH IP TCP,,·······A··S·,,
2021-08-30 14:31:53.493063,1630333913.493063,11,True,0,0,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:53.494994,1630333913.494994,12,True,0,0,583,,ETH IP TCP TLS,,·······AP···,,
2021-08-30 14:31:53.496775,1630333913.496775,13,True,0,0,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:53.507449,1630333913.507449,14,True,0,0,2654,,ETH IP TCP TLS,,·······AP···,,
2021-08-30 14:31:53.507462,1630333913.507462,15,True,0,0,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:53.512589,1630333913.512589,16,True,0,0,130,,ETH IP TCP TLS,,·······AP···,,
2021-08-30 14:31:53.513063,1630333913.513063,17,False,0,0,66,,ETH IP TCP,,·······A···F,,
2021-08-30 14:31:53.514945,1630333913.514945,18,False,0,0,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:53.514948,1630333913.514948,19,False,0,0,66,,ETH IP TCP,,·······A···F,,
2021-08-30 14:31:53.514949,1630333913.514949,20,False,0,0,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:53.514958,1630333913.514958,21,False,0,0,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:54.761196,1630333914.761196,24,True,1,1,74,,ETH IP TCP,,··········S·,,
2021-08-30 14:31:54.764839,1630333914.764839,25,True,1,1,74,,ETH IP TCP,,·······A··S·,,
2021-08-30 14:31:54.764920,1630333914.76492,26,True,1,1,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:54.766488,1630333914.766488,27,True,1,1,583,,ETH IP TCP TLS,,·······AP···,,
2021-08-30 14:31:54.766976,1630333914.766976,28,True,1,1,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:54.771591,1630333914.771591,29,True,1,1,2646,,ETH IP TCP TLS,,·······AP···,,
2021-08-30 14:31:54.771600,1630333914.7716,30,True,1,1,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:54.772567,1630333914.772567,31,True,1,1,130,,ETH IP TCP TLS,,·······AP···,,
2021-08-30 14:31:54.772812,1630333914.772812,32,False,1,1,66,,ETH IP TCP,,·······A···F,,
2021-08-30 14:31:54.779998,1630333914.779998,33,False,1,1,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:54.780001,1630333914.780001,34,False,1,1,66,,ETH IP TCP,,·······A···F,,
2021-08-30 14:31:54.783672,1630333914.783672,35,False,1,1,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:56.226246,1630333916.226246,38,True,2,2,74,,ETH IP TCP,,··········S·,,
2021-08-30 14:31:56.230559,1630333916.230559,39,True,2,2,74,,ETH IP TCP,,·······A··S·,,
2021-08-30 14:31:56.231954,1630333916.231954,40,True,2,2,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:56.232521,1630333916.232521,41,True,2,2,583,,ETH IP TCP TLS,,·······AP···,,
2021-08-30 14:31:56.234657,1630333916.234657,42,True,2,2,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:56.242414,1630333916.242414,43,True,2,2,2649,,ETH IP TCP TLS,,·······AP···,,
2021-08-30 14:31:56.242429,1630333916.242429,44,True,2,2,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:56.248173,1630333916.248173,45,True,2,2,130,,ETH IP TCP TLS,,·······AP···,,
2021-08-30 14:31:56.248972,1630333916.248972,46,False,2,2,66,,ETH IP TCP,,·······A···F,,
2021-08-30 14:31:56.251987,1630333916.251987,47,False,2,2,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:56.251990,1630333916.25199,48,False,2,2,66,,ETH IP TCP,,·······A···F,,
2021-08-30 14:31:56.251991,1630333916.251991,49,False,2,2,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:56.252001,1630333916.252001,50,False,2,2,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:57.708117,1630333917.708117,53,True,3,3,74,,ETH IP TCP,,··········S·,,
2021-08-30 14:31:57.708760,1630333917.70876,54,True,3,3,74,,ETH IP TCP,,·······A··S·,,
2021-08-30 14:31:57.710267,1630333917.710267,55,True,3,3,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:57.710517,1630333917.710517,56,True,3,3,583,,ETH IP TCP TLS,,·······AP···,,
2021-08-30 14:31:57.711435,1630333917.711435,57,True,3,3,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:57.717082,1630333917.717082,58,True,3,3,2646,,ETH IP TCP TLS,,·······AP···,,
2021-08-30 14:31:57.717092,1630333917.717092,59,True,3,3,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:57.718211,1630333917.718211,60,True,3,3,130,,ETH IP TCP TLS,,·······AP···,,
2021-08-30 14:31:57.728444,1630333917.728444,61,False,3,3,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:57.728447,1630333917.728447,62,False,3,3,66,,ETH IP TCP,,·······A···F,,
2021-08-30 14:31:57.736955,1630333917.736955,63,False,3,3,66,,ETH IP TCP,,·······A···F,,
2021-08-30 14:31:57.743785,1630333917.743785,64,False,3,3,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:59.255839,1630333919.255839,67,True,4,4,74,,ETH IP TCP,,··········S·,,
2021-08-30 14:31:59.256277,1630333919.256277,68,True,4,4,74,,ETH IP TCP,,·······A··S·,,
2021-08-30 14:31:59.256334,1630333919.256334,69,True,4,4,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:59.256676,1630333919.256676,70,True,4,4,583,,ETH IP TCP TLS,,·······AP···,,
2021-08-30 14:31:59.257740,1630333919.25774,71,True,4,4,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:59.266124,1630333919.266124,72,True,4,4,2647,,ETH IP TCP TLS,,·······AP···,,
2021-08-30 14:31:59.266138,1630333919.266138,73,True,4,4,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:59.269925,1630333919.269925,74,True,4,4,130,,ETH IP TCP TLS,,·······AP···,,
2021-08-30 14:31:59.276862,1630333919.276862,75,False,4,4,66,,ETH IP TCP,,·······A···F,,
2021-08-30 14:31:59.279662,1630333919.279662,76,False,4,4,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:59.279665,1630333919.279665,77,False,4,4,66,,ETH IP TCP,,·······A···F,,
2021-08-30 14:31:59.279667,1630333919.279667,78,False,4,4,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:31:59.279677,1630333919.279677,79,False,4,4,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:32:00.715359,1630333920.715359,82,True,5,5,74,,ETH IP TCP,,··········S·,,
2021-08-30 14:32:00.718523,1630333920.718523,83,True,5,5,74,,ETH IP TCP,,·······A··S·,,
2021-08-30 14:32:00.721013,1630333920.721013,84,True,5,5,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:32:00.722895,1630333920.722895,85,True,5,5,583,,ETH IP TCP TLS,,·······AP···,,
2021-08-30 14:32:00.734637,1630333920.734637,86,True,5,5,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:32:00.734641,1630333920.734641,87,True,5,5,2650,,ETH IP TCP TLS,,·······AP···,,
2021-08-30 14:32:00.734651,1630333920.734651,88,True,5,5,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:32:00.741250,1630333920.74125,89,True,5,5,130,,ETH IP TCP TLS,,·······AP···,,
2021-08-30 14:32:00.745776,1630333920.745776,90,False,5,5,66,,ETH IP TCP,,·······A···F,,
2021-08-30 14:32:00.746749,1630333920.746749,91,False,5,5,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:32:00.746753,1630333920.746753,92,False,5,5,66,,ETH IP TCP,,·······A···F,,
2021-08-30 14:32:00.746766,1630333920.746766,93,False,5,5,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:32:00.756879,1630333920.756879,94,False,5,5,66,,ETH IP TCP,,·······A····,,
2021-08-30 14:32:02.080885,1630333922.080885,97,True,6,6,74,,ETH IP TCP,,··········S·,,
2021-08-30 14:32:02.085214,1630333922.085214,98,True,6,6,74,,ETH IP TCP,,·······A··S·,,
