FILE NAME,Start timestamp (s) (AVERAGED),(± CI) Start timestamp (s),End timestamp (s) (AVERAGED),(± CI) End timestamp (s),Handshake number (AVERAGED),(± CI) Handshake number,Handshake duration (ms) (AVERAGED),(± CI) Handshake duration (ms),Algorithm (AVERAGED),(± CI) Algorithm,Num Samples (AVERAGED),(± CI) Num Samples,Experiment Type (AVERAGED),(± CI) Experiment Type,Type Value (AVERAGED),(± CI) Type Value,Number of handshake packets (AVERAGED),(± CI) Number of handshake packets,Number of payload packets (AVERAGED),(± CI) Number of payload packets,Number of handshake bytes (AVERAGED),(± CI) Number of handshake bytes,Number of payload bytes (AVERAGED),(± CI) Number of payload bytes,Number of long headers (AVERAGED),(± CI) Number of long headers,Number of short headers (AVERAGED),(± CI) Number of short headers,Bytes for long headers (AVERAGED),(± CI) Bytes for long headers,Bytes for short headers (AVERAGED),(± CI) Bytes for short headers, (AVERAGED),(± CI) 
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_extra_delay\pending_TCPDUMP_dilithium2_numSamples_10_1RTT_delay_0ms_EKkfxIDuPA_parsed_handshake.csv,1637259242.5910733,2.170868281189252,1637259242.5961783,2.170982104401938,4.0,2.1050841374299436,5.105177561442058,1.1181901491104485,dilithium2,,10.0,0.0,delay,,0ms,,10.333333333333334,0.7686680450111234,5.111111111111111,0.2562226816703745,10980.444444444445,70.04070907665917,1337.4444444444443,19.186357484605367,14.333333333333334,0.7686680450111234,5.111111111111111,0.2562226816703745,10682.444444444445,37.780466660702714,986.7777777777778,8.427155820328755,,
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_extra_delay\pending_TCPDUMP_dilithium2_numSamples_10_1RTT_delay_10ms_HCtHuczIKJ_parsed_handshake.csv,1637259266.2525136,2.2623158398622247,1637259266.274923,2.262688134427699,4.0,2.1050841374299436,22.409465577867294,5.252060153095732,dilithium2,,10.0,0.0,delay,,10ms,,9.666666666666666,0.5435303871087718,5.0,0.0,10921.0,48.61483573647956,1329.2222222222222,0.512445363340749,13.666666666666666,0.5435303871087718,5.0,0.0,10651.222222222223,25.975344432667967,983.0,0.0,,
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_extra_delay\pending_TCPDUMP_dilithium2_numSamples_10_1RTT_delay_20ms_XgQScJwuGg_parsed_handshake.csv,1637259290.2456765,2.32112034430846,1637259290.2885385,2.3229213715666943,4.0,2.1050841374299436,42.861541112264,7.974019778881513,dilithium2,,10.0,0.0,delay,,20ms,,10.11111111111111,0.46191200834971125,5.0,0.0,10961.777777777777,41.667511991741975,1329.0,0.0,13.88888888888889,0.46191200834971125,5.0,0.0,10673.111111111111,22.319334108048405,983.0,0.0,,
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_extra_delay\pending_TCPDUMP_dilithium2_numSamples_10_1RTT_delay_30ms_cbbhMxeroW_parsed_handshake.csv,1637259314.5806663,2.387969488724415,1637259314.646104,2.392744358063197,4.0,2.1050841374299436,65.43803215026855,9.787374676188184,dilithium2,,10.0,0.0,delay,,30ms,,10.555555555555555,0.6779014959538784,5.0,0.0,10998.0,60.12094744537322,1329.0,0.0,14.11111111111111,0.46191200834971125,5.0,0.0,10690.666666666666,31.730259376024065,983.0,0.0,,
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_extra_delay\pending_TCPDUMP_dilithium2_numSamples_10_1RTT_delay_40ms_dBtOqnUGjY_parsed_handshake.csv,1637259339.194099,2.4441467603187186,1637259339.2821112,2.444063336038292,4.0,2.1050841374299436,88.01208602057562,2.6589585770618984,dilithium2,,10.0,0.0,delay,,40ms,,10.444444444444445,0.40512363113732963,5.0,0.0,10990.666666666666,35.3252939116665,1329.0,0.0,14.222222222222221,0.3389507479769393,5.0,0.0,10688.0,18.383865814266034,983.0,0.0,,
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_extra_delay\pending_TCPDUMP_dilithium2_numSamples_10_1RTT_delay_50ms_KHwHwmDPZr_parsed_handshake.csv,1637259364.1651914,2.521576418184905,1637259364.2719042,2.5218614355517577,4.0,2.1050841374299436,106.71281814575195,2.6195032054268945,dilithium2,,10.0,0.0,delay,,50ms,,10.444444444444445,0.40512363113732963,5.0,0.0,10990.111111111111,37.7693873765817,1329.0,0.0,14.222222222222221,0.33895074797693936,5.0,0.0,10687.444444444445,20.8467503921345,983.0,0.0,,
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_extra_delay\pending_TCPDUMP_dilithium3_numSamples_10_1RTT_delay_0ms_ZDtlfkJLXO_parsed_handshake.csv,1637259395.3089297,2.177902849879192,1637259395.3144433,2.177543179898917,4.0,2.1050841374299436,5.514065424601237,1.0004222869006294,dilithium3,,10.0,0.0,delay,,0ms,,12.555555555555555,0.6779014959538784,5.222222222222222,0.512445363340749,13569.555555555555,63.501368451590395,1345.2222222222222,37.40851152387467,16.555555555555557,0.6779014959538786,5.222222222222222,0.512445363340749,13178.222222222223,35.785971709375154,989.8888888888889,15.88580626356322,,
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_extra_delay\pending_TCPDUMP_dilithium3_numSamples_10_1RTT_delay_10ms_MFntYjqlcI_parsed_handshake.csv,1637259418.99096,2.262191252904723,1637259419.0147383,2.2615158490912983,4.0,2.1050841374299436,23.778147167629665,3.787473331770742,dilithium3,,10.0,0.0,delay,,10ms,,12.0,0.7686680450111234,5.0,0.0,13514.111111111111,68.57260492652694,1329.0,0.0,15.88888888888889,0.6008954520654731,5.0,0.0,13146.111111111111,36.34638630223919,983.0,0.0,,
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_extra_delay\pending_TCPDUMP_dilithium3_numSamples_10_1RTT_delay_20ms_nuTgPZnXTz_parsed_handshake.csv,1637259443.0296962,2.339034441958551,1637259443.0772471,2.340011931265252,4.0,2.1050841374299436,47.55096965365939,10.530427919770874,dilithium3,,10.0,0.0,delay,,20ms,,12.333333333333334,0.7686680450111234,5.0,0.0,13547.888888888889,77.6929533868665,1329.0,0.0,16.22222222222222,0.7470110655941071,5.0,0.0,13165.888888888889,45.834864768064485,983.0,0.0,,
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_extra_delay\pending_TCPDUMP_dilithium3_numSamples_10_1RTT_delay_30ms_xuvJTYqClx_parsed_handshake.csv,1637259467.4367118,2.3991988868473126,1637259467.505526,2.3988236415880855,4.0,2.1050841374299436,68.81422466701932,1.5167171878951873,dilithium3,,10.0,0.0,delay,,30ms,,12.444444444444445,0.5584243882220767,5.0,0.0,13552.888888888889,50.04826571466808,1329.0,0.0,16.333333333333332,0.3843340225055617,5.0,0.0,13166.222222222223,26.70714356981985,983.0,0.0,,
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_extra_delay\pending_TCPDUMP_dilithium3_numSamples_10_1RTT_delay_40ms_ICLFqCtAnA_parsed_handshake.csv,1637259492.071288,2.4737035479070095,1637259492.1562352,2.471613350348283,4.0,2.1050841374299436,84.94732115003798,9.054324691106919,dilithium3,,10.0,0.0,delay,,40ms,,12.222222222222221,0.6405567041759361,5.0,0.0,13532.222222222223,55.620686125237796,1329.0,0.0,16.22222222222222,0.6405567041759361,5.0,0.0,13154.888888888889,28.8082499709321,983.0,0.0,,
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_extra_delay\pending_TCPDUMP_dilithium3_numSamples_10_1RTT_delay_50ms_MpOdUzimAo_parsed_handshake.csv,1637259517.101298,2.5516978000491815,1637259517.2019014,2.5511319298689306,4.0,2.1050841374299436,100.60299767388238,16.430823645938656,dilithium3,,10.0,0.0,delay,,50ms,,12.444444444444445,0.7792708637385412,5.0,0.0,13554.111111111111,71.27033205446708,1329.0,0.0,16.11111111111111,0.713293757976526,5.0,0.0,13167.444444444445,38.57555646380231,983.0,0.0,,
.\quic_Local_Experiments\fullyAutomatedLogs_10_quic_extra_delay\pending_TCPDUMP_dilithium5_numSamples_10_1RTT_delay_0ms_qwlzDfUTgW_parsed_handshake.csv,1637259548.3779914,2.178530312789692,1637259548.3839257,2.1783995620395147,4.0,2.1050841374299436,5.934423870510525,0.5155204467505349,dilithium5,,10.0,0.0,delay,,0ms,,15.555555555555555,0.6779014959538784,5.0,0.0,17079.444444444445,63.497879155937746,1329.0,0.0,19.555555555555557,0.6779014959538786,5.0,0.0,16562.11111111111,36.163042730868526,983.0,0.0,,
