FILE NAME,Start timestamp (s) (AVERAGED),(± CI) Start timestamp (s),End timestamp (s) (AVERAGED),(± CI) End timestamp (s),Handshake number (AVERAGED),(± CI) Handshake number,Handshake duration (ms) (AVERAGED),(± CI) Handshake duration (ms),Algorithm (AVERAGED),(± CI) Algorithm,Num Samples (AVERAGED),(± CI) Num Samples,Experiment Type (AVERAGED),(± CI) Experiment Type,Type Value (AVERAGED),(± CI) Type Value,Number of handshake packets (AVERAGED),(± CI) Number of handshake packets,Number of payload packets (AVERAGED),(± CI) Number of payload packets,Number of handshake bytes (AVERAGED),(± CI) Number of handshake bytes,Number of payload bytes (AVERAGED),(± CI) Number of payload bytes,Number of long headers (AVERAGED),(± CI) Number of long headers,Number of short headers (AVERAGED),(± CI) Number of short headers,Bytes for long headers (AVERAGED),(± CI) Bytes for long headers,Bytes for short headers (AVERAGED),(± CI) Bytes for short headers, (AVERAGED),(± CI) 
.\California_Logs_tcp-1000\pending_TCPDUMP_dilithium5_numSamples_1000_drop_JjTipflNuy_parsed_handshake.csv,1634745831.1553338,64.83249397318502,1634745831.2873168,64.83249376692832,499.0,17.913666502568915,131.97999172382526,0.6747336330307728,dilithium5,,1000.0,0.0,drop,,JjTipflNuy.pcap,,15.233233233233234,0.04518704540410594,4.021021021021021,0.009334321731070397,13601.669669669669,2.5155607410567677,229.26726726726727,0.55764322299813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\California_Logs_tcp-1000\pending_TCPDUMP_falcon1024_numSamples_1000_drop_fmYspajmRp_parsed_handshake.csv,1634749475.611154,65.25453096075108,1634749475.7312024,65.25450049876991,499.0,17.913666502568915,120.05198061525881,0.5875415529641709,falcon1024,,1000.0,0.0,drop,,fmYspajmRp.pcap,,11.226226226226226,0.03408934129181848,4.026026026026026,0.010272918759291464,5922.480480480481,1.94586676222336,229.56756756756758,0.6141692903886193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\California_Logs_tcp-1000\pending_TCPDUMP_rsa_numSamples_1000_drop_NDxidSQqOC_parsed_handshake.csv,1634742193.513293,64.98995145554592,1634742193.6356733,64.98971152296642,498.5,17.904729234534965,122.37916895765102,6.783343555361287,rsa,,1000.0,0.0,drop,,NDxidSQqOC.pcap,,9.19939879759519,0.036344895613283155,4.025050100200401,0.009712341416475511,3046.448897795591,6.665528932967855,229.50300601202406,0.5827404849885305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
