FILE NAME,Start timestamp (s) (AVERAGED),(± CI) Start timestamp (s),End timestamp (s) (AVERAGED),(± CI) End timestamp (s),Handshake number (AVERAGED),(± CI) Handshake number,Handshake duration (ms) (AVERAGED),(± CI) Handshake duration (ms),Algorithm (AVERAGED),(± CI) Algorithm,Num Samples (AVERAGED),(± CI) Num Samples,Experiment Type (AVERAGED),(± CI) Experiment Type,Type Value (AVERAGED),(± CI) Type Value,Number of handshake packets (AVERAGED),(± CI) Number of handshake packets,Number of payload packets (AVERAGED),(± CI) Number of payload packets,Number of handshake bytes (AVERAGED),(± CI) Number of handshake bytes,Number of payload bytes (AVERAGED),(± CI) Number of payload bytes,Number of long headers (AVERAGED),(± CI) Number of long headers,Number of short headers (AVERAGED),(± CI) Number of short headers,Bytes for long headers (AVERAGED),(± CI) Bytes for long headers,Bytes for short headers (AVERAGED),(± CI) Bytes for short headers, (AVERAGED),(± CI) 
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_dilithium3_numSamples_10_delay_400ms_jRMrOxfJTJ_parsed_handshake.csv,1637242131.4368896,3.1173161202288617,1637242132.2480197,3.1156950252787063,4.0,2.1050841374299436,811.1303117540148,4.366421420144317,dilithium3,,10.0,0.0,delay,,400ms,,15.444444444444445,0.5584243882220767,3.3333333333333335,0.3843340225055617,10543.333333333334,36.856009622657076,220.0,25.366045485367074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_dilithium3_numSamples_10_delay_50ms_vRYSMMGAeN_parsed_handshake.csv,1637242020.2434506,3.162114196272895,1637242020.3717468,3.16276603008327,4.0,2.1050841374299436,128.29595141940646,6.270096157239707,dilithium3,,10.0,0.0,delay,,50ms,,14.0,0.0,4.444444444444445,0.40512363113732963,10448.0,0.0,293.3333333333333,26.73815965506376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_dilithium5_numSamples_10_delay_0ms_rKYbPXzuph_parsed_handshake.csv,1637242165.4629767,3.0814681899347014,1637242165.4732945,3.0821675567410205,4.0,2.1050841374299436,10.318146811591255,3.6026408351441694,dilithium5,,10.0,0.0,delay,,0ms,,10.666666666666666,0.7686680450111234,4.666666666666667,0.3843340225055617,13472.0,50.73209097073415,308.0,25.366045485367074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_dilithium5_numSamples_10_delay_100ms_gCbYUfmvGf_parsed_handshake.csv,1637242220.187067,3.1609446356966595,1637242220.4184802,3.157623352203587,4.0,2.1050841374299436,231.4128875732422,6.765165689358669,dilithium5,,10.0,0.0,delay,,100ms,,15.777777777777779,0.512445363340749,4.666666666666667,0.3843340225055617,13809.333333333334,33.82139398048943,308.0,25.366045485367074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_dilithium5_numSamples_10_delay_200ms_cmkTdZeKTF_parsed_handshake.csv,1637242248.283915,2.983640144076331,1637242248.7066438,2.9840139734068902,4.0,2.1050841374299436,422.7290948232015,5.522815257609521,dilithium5,,10.0,0.0,delay,,200ms,,15.666666666666666,0.5435303871087718,4.444444444444445,0.40512363113732963,13802.0,35.873005549178934,293.3333333333333,26.73815965506376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_dilithium5_numSamples_10_delay_300ms_vTGIkkXGXL_parsed_handshake.csv,1637242275.9141343,3.056814893915998,1637242276.5334768,3.0560050021646976,4.0,2.1050841374299436,619.3422476450602,4.461076564031965,dilithium5,,10.0,0.0,delay,,300ms,,16.0,0.0,4.0,0.0,13824.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_dilithium5_numSamples_10_delay_400ms_NlhUtHYBBY_parsed_handshake.csv,1637242303.4928079,3.0965767541219305,1637242304.3115516,3.095204784381213,4.0,2.1050841374299436,818.7439706590441,2.225803104025664,dilithium5,,10.0,0.0,delay,,400ms,,17.11111111111111,0.6008954520654731,3.5555555555555554,0.5584243882220767,13897.333333333334,39.659099836321225,234.66666666666666,36.856009622657076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_dilithium5_numSamples_10_delay_50ms_RUBzbibbUR_parsed_handshake.csv,1637242193.2283843,2.9658168212959555,1637242193.3614695,2.9647440026833873,4.0,2.1050841374299436,133.08546278211804,3.5729889775903723,dilithium5,,10.0,0.0,delay,,50ms,,15.88888888888889,0.2562226816703745,4.777777777777778,0.3389507479769392,13816.666666666666,16.910696990244716,315.3333333333333,22.37074936647799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_falcon1024_numSamples_10_delay_0ms_hDWibZVtQw_parsed_handshake.csv,1637242509.1795464,2.9905643933151635,1637242509.2030091,2.9891182921197927,4.0,2.1050841374299436,23.46258693271213,5.527751206784252,falcon1024,,10.0,0.0,delay,,0ms,,8.666666666666666,0.7686680450111234,4.111111111111111,0.2562226816703745,5877.222222222223,48.36623065935751,271.3333333333333,16.910696990244716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_falcon1024_numSamples_10_delay_100ms_qYUUrEthTg_parsed_handshake.csv,1637242564.798272,2.885294519428116,1637242565.0319085,2.8888877137965734,4.0,2.1050841374299436,233.6364057328966,4.601662659430442,falcon1024,,10.0,0.0,delay,,100ms,,10.0,0.0,4.777777777777778,0.3389507479769392,5965.666666666667,3.7262565988400116,315.3333333333333,22.37074936647799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_falcon1024_numSamples_10_delay_200ms_NRraVdZhet_parsed_handshake.csv,1637242592.3145611,3.1030839707834255,1637242592.7503386,3.10653691453536,4.0,2.1050841374299436,435.7773198021783,6.331194218510499,falcon1024,,10.0,0.0,delay,,200ms,,10.0,0.0,4.333333333333333,0.3843340225055617,5964.333333333333,1.9970581621708594,286.0,25.366045485367074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_falcon1024_numSamples_10_delay_300ms_QnHEYLCUnN_parsed_handshake.csv,1637242620.1021037,3.0537665899783786,1637242620.7267942,3.0533337441929986,4.0,2.1050841374299436,624.6902942657471,3.950279547474407,falcon1024,,10.0,0.0,delay,,300ms,,10.0,0.0,4.0,0.0,5966.888888888889,2.189167551826981,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_falcon1024_numSamples_10_delay_400ms_jlomiPgrmH_parsed_handshake.csv,1637242647.535088,3.0963321791835647,1637242648.357884,3.0967442309456343,4.0,2.1050841374299436,822.7960798475477,2.8306613421320157,falcon1024,,10.0,0.0,delay,,400ms,,11.444444444444445,0.5584243882220767,3.5555555555555554,0.5584243882220767,6063.333333333333,37.10764393023571,234.66666666666666,36.856009622657076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_falcon1024_numSamples_10_delay_50ms_nFxYkiBppJ_parsed_handshake.csv,1637242537.0831647,3.084226309290939,1637242537.2199628,3.082629162428243,4.0,2.1050841374299436,136.7985407511393,5.602092757219764,falcon1024,,10.0,0.0,delay,,50ms,,10.0,0.0,4.444444444444445,0.40512363113732963,5965.333333333333,2.606680164374613,293.3333333333333,26.73815965506376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_falcon512_numSamples_10_delay_0ms_KiSHUCcFYx_parsed_handshake.csv,1637242337.7664194,3.052805032861354,1637242337.779662,3.0508172619167158,4.0,2.1050841374299436,13.24213875664605,3.6113235997390434,falcon512,,10.0,0.0,delay,,0ms,,8.0,0.0,4.666666666666667,0.3843340225055617,3706.3333333333335,1.8026863561964195,308.0,25.366045485367074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_falcon512_numSamples_10_delay_100ms_IAcANlUcmp_parsed_handshake.csv,1637242393.2145543,2.9934547205804938,1637242393.4484272,2.990227295806649,4.0,2.1050841374299436,233.87291696336536,6.138181094899664,falcon512,,10.0,0.0,delay,,100ms,,8.0,0.0,4.555555555555555,0.40512363113732963,3706.8888888888887,2.120620024488481,300.6666666666667,26.73815965506376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_falcon512_numSamples_10_delay_200ms_tKHwLMNFDR_parsed_handshake.csv,1637242420.4179265,2.939895500110302,1637242420.8454185,2.9392522582954768,4.0,2.1050841374299436,427.49169137742786,4.760985511046171,falcon512,,10.0,0.0,delay,,200ms,,8.0,0.0,4.888888888888889,0.2562226816703745,3707.222222222222,1.526622816017012,322.6666666666667,16.910696990244716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_falcon512_numSamples_10_delay_300ms_RmWHvcmrRk_parsed_handshake.csv,1637242448.3556204,3.1153874101216106,1637242448.9729593,3.11381694591269,4.0,2.1050841374299436,617.3387103610569,3.417501765074743,falcon512,,10.0,0.0,delay,,300ms,,8.0,0.0,4.222222222222222,0.3389507479769392,3708.222222222222,1.5742585122015433,278.6666666666667,22.37074936647799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_falcon512_numSamples_10_delay_400ms_ApSLvOpalY_parsed_handshake.csv,1637242475.5869544,2.979417490445519,1637242476.4064932,2.9783470984970797,4.0,2.1050841374299436,819.5388052198622,7.2959485007386515,falcon512,,10.0,0.0,delay,,400ms,,9.11111111111111,0.46191200834971125,4.0,0.3843340225055617,3780.222222222222,31.025964214230726,264.0,25.366045485367074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_falcon512_numSamples_10_delay_50ms_rIEckvbdUA_parsed_handshake.csv,1637242365.6277297,3.0673246828052334,1637242365.7591887,3.0670570435027833,4.0,2.1050841374299436,131.4591301812066,4.097066886674758,falcon512,,10.0,0.0,delay,,50ms,,8.0,0.0,4.555555555555555,0.40512363113732963,3707.6666666666665,0.7686680450111234,300.6666666666667,26.73815965506376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_rsa_numSamples_10_delay_0ms_FPXOdBSdHV_parsed_handshake.csv,1637241643.64703,3.2021839741030518,1637241643.6663134,3.199075748079126,4.0,2.1050841374299436,19.28310924106174,6.151969285419812,rsa,,10.0,0.0,delay,,0ms,,8.0,0.0,4.666666666666667,0.3843340225055617,3064.0,0.0,308.0,25.366045485367074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_rsa_numSamples_10_delay_100ms_phgdMpELYz_parsed_handshake.csv,1637241700.1756916,3.0983593904909994,1637241700.407577,3.0988380890263496,4.0,2.1050841374299436,231.88561863369412,4.786020015799081,rsa,,10.0,0.0,delay,,100ms,,8.0,0.0,5.0,0.0,3064.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_rsa_numSamples_10_delay_200ms_NiQxqBsnuj_parsed_handshake.csv,1637241728.6311255,3.2999298944014877,1637241729.0614252,3.2972066873157986,4.0,2.1050841374299436,430.2992026011149,8.420942170328583,rsa,,10.0,0.0,delay,,200ms,,8.0,0.0,4.555555555555555,0.40512363113732963,3064.0,0.0,300.6666666666667,26.73815965506376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_rsa_numSamples_10_delay_300ms_vzzdKpqNAk_parsed_handshake.csv,1637241756.289718,2.9781643533683604,1637241756.9124224,2.977889775981639,4.0,2.1050841374299436,622.7046383751763,4.497254612849727,rsa,,10.0,0.0,delay,,300ms,,8.0,0.0,4.111111111111111,0.2562226816703745,3064.0,0.0,271.3333333333333,16.910696990244716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_rsa_numSamples_10_delay_400ms_sbgbSsGVJn_parsed_handshake.csv,1637241783.7745855,3.165865694655338,1637241784.5954616,3.167070883380748,4.0,2.1050841374299436,820.8760155571831,5.094942189206472,rsa,,10.0,0.0,delay,,400ms,,9.444444444444445,0.5584243882220767,3.5555555555555554,0.5584243882220767,3159.3333333333335,36.856009622657076,234.66666666666666,36.856009622657076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
.\tcp_Local_Experiments\fullyAutomatedLogs_10_tcp_delay\pending_TCPDUMP_rsa_numSamples_10_delay_50ms_yKsUTYAdzW_parsed_handshake.csv,1637241671.9121485,3.117915843116218,1637241672.047823,3.1167554240234354,4.0,2.1050841374299436,135.6744236416287,6.3888681025326095,rsa,,10.0,0.0,delay,,50ms,,8.0,0.0,4.444444444444445,0.40512363113732963,3064.0,0.0,293.3333333333333,26.73815965506376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
